Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),125.21,0.00,3825.42,,,,,,109.05,,192.21,205.41,220.55,55.79
Active Decode Throughput Per User (tokens/sec/user),76.92,0.00,3825.42,,,,,,80.61,,102.49,109.02,122.09,39.20
Active Prefill Throughput (tokens/sec),232.98,63.56,296.43,,,,,,296.43,,296.43,296.43,296.43,79.93
Active Prefill Throughput Per User (tokens/sec/user),86.22,63.56,116.44,,,,,,98.81,,98.81,98.81,98.81,15.88
Active Total Throughput (tokens/sec),128.44,68.88,296.43,,,,,,74.80,,199.23,199.23,296.43,60.89
Credit-to-Start Latency (ms),1.36,1.32,1.41,4.07,1.32,1.32,1.33,1.33,1.35,1.38,1.39,1.40,1.41,0.04
Decode Duration (ms),5437.94,3206.37,9024.65,16313.83,3223.90,3294.02,3381.66,3644.59,4082.81,6553.73,8036.28,8530.47,8925.82,2561.30
E2E Output Token Throughput (tokens/sec/user),64.24,57.43,73.96,192.73,57.51,57.82,58.21,59.39,61.34,67.65,71.43,72.69,73.70,7.05
Effective Concurrency,1.84,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.94
Effective Decode Concurrency,1.78,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.95
Effective Decode Throughput (tokens/sec),123.56,0.00,3825.42,,,,,,108.97,,192.21,205.41,220.55,57.23
Effective Decode Throughput Per User (tokens/sec/user),75.90,0.00,3825.42,,,,,,80.44,,101.95,109.02,122.09,39.92
Effective Latency (CO-aware) (ms),5603.77,3396.52,9141.92,16811.31,3414.05,3484.16,3571.79,3834.70,4272.87,6707.39,8168.11,8655.01,9044.54,2527.30
Effective Prefill Concurrency,0.05,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.38
Effective Prefill Throughput (tokens/sec),4.81,0.00,296.43,,,,,,0.00,,0.00,0.00,296.43,35.07
Effective Prefill Throughput Per User (tokens/sec/user),1.78,0.00,116.44,,,,,,0.00,,0.00,0.00,98.81,12.47
Effective Total Throughput (tokens/sec),128.37,0.00,296.43,,,,,,74.80,,199.23,199.23,296.43,60.95
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,131.33,64.00,245.00,394.00,64.42,66.10,68.20,74.50,85.00,165.00,213.00,229.00,241.80,80.83
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.98,0.96,1.01,2.93,0.96,0.96,0.96,0.96,0.96,0.99,1.00,1.00,1.01,0.02
HTTP Connection Overhead (ms),1.43,1.40,1.45,4.28,1.40,1.40,1.41,1.42,1.43,1.44,1.45,1.45,1.45,0.02
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),37.90,18.75,70.32,113.71,18.86,19.33,19.92,21.69,24.64,47.48,61.19,65.76,69.41,23.05
HTTP Data Sent (KB),0.24,0.22,0.26,0.71,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.26,0.26,0.02
HTTP DNS Lookup (ms),0.45,0.44,0.47,1.35,0.44,0.44,0.44,0.44,0.44,0.46,0.46,0.47,0.47,0.01
HTTP Duration (excl. conn) (ms),5602.22,3394.98,9140.32,16806.65,3412.51,3482.62,3570.25,3833.17,4271.36,6705.84,8166.53,8653.42,9042.94,2527.27
HTTP Receiving (ms),5437.99,3206.41,9024.70,16313.98,3223.94,3294.06,3381.71,3644.64,4082.87,6553.78,8036.33,8530.52,8925.86,2561.30
HTTP Sending (ms),1.40,1.37,1.44,4.21,1.37,1.37,1.37,1.39,1.41,1.42,1.43,1.43,1.44,0.03
HTTP Total Time (ms),5603.65,3396.38,9141.75,16810.94,3413.91,3484.02,3571.66,3834.59,4272.81,6707.28,8167.96,8654.86,9044.37,2527.27
HTTP Waiting (TTFB) (ms),162.82,114.21,187.20,488.46,115.66,121.49,128.78,150.63,187.05,187.13,187.17,187.18,187.20,34.37
Input Sequence Length (tokens),14.67,12.00,19.00,44.00,12.02,12.10,12.20,12.50,13.00,16.00,17.80,18.40,18.88,3.09
Inter Chunk Latency (ms),41.72,0.72,107.51,16313.83,22.34,25.37,27.15,31.91,42.71,48.73,58.98,60.42,63.03,12.20
Inter Token Latency (ms),15.18,13.37,16.53,45.54,13.42,13.60,13.82,14.51,15.64,16.09,16.35,16.44,16.51,1.33
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),377.67,195.00,676.00,1133.00,196.34,201.70,208.40,228.50,262.00,469.00,593.20,634.60,667.72,212.72
Output Token Throughput Per User (tokens/sec/user),66.41,60.50,74.80,199.23,60.57,60.85,61.19,62.22,63.93,69.36,72.62,73.71,74.58,6.09
Prefill Throughput Per User (tokens/sec/user),98.81,63.56,163.99,296.43,63.66,64.09,64.62,66.22,68.88,116.44,144.97,154.48,162.09,46.14
Reasoning Token Count (tokens),377.67,195.00,676.00,1133.00,196.34,201.70,208.40,228.50,262.00,469.00,593.20,634.60,667.72,212.72
Request Latency (ms),5602.41,3395.18,9140.51,16807.23,3412.70,3482.81,3570.45,3833.36,4271.55,6706.03,8166.72,8653.61,9043.13,2527.27
Time to First Token (ms),164.47,115.86,188.80,493.40,117.32,123.15,130.43,152.30,188.74,188.77,188.79,188.80,188.80,34.37
Time to Second Token (ms),51.30,40.53,72.76,153.90,40.54,40.54,40.55,40.57,40.61,56.68,66.33,69.54,72.12,15.17
Tokens In Flight (tokens),414.00,0.00,695.00,,,,,,432.19,,606.48,653.50,683.93,157.89

Metric,Value
Benchmark Duration (sec),9.14
Input Token Throughput (tokens/sec),4.81
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),123.89
Request Count,3.00
Request Throughput (requests/sec),0.33
Total Input Sequence Length (tokens),44.00
Total Output Sequence Length (tokens),1133.00
Total Reasoning Tokens (tokens),1133.00
Total Token Throughput (tokens/sec),128.70
