Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),283.66,0.00,611.96,,,,,,305.92,,369.23,379.07,450.93,85.17
Active Decode Throughput Per User (tokens/sec/user),43.40,0.00,235.84,,,,,,43.17,,54.70,65.58,112.60,15.25
Active Prefill Throughput (tokens/sec),1149.44,25.80,2531.13,,,,,,1178.57,,1971.56,2142.89,2531.13,638.89
Active Prefill Throughput Per User (tokens/sec/user),919.41,25.80,2142.89,,,,,,790.18,,1436.54,1893.09,2142.89,516.18
Active Total Throughput (tokens/sec),743.10,61.92,2774.84,,,,,,340.85,,1849.56,2184.26,2774.84,679.30
Credit-to-Start Latency (ms),1.23,0.58,1.93,61.72,0.63,0.76,0.93,1.02,1.20,1.37,1.69,1.75,1.88,0.30
Decode Duration (ms),3168.09,1478.53,5380.93,158404.63,1582.65,1830.44,2081.38,2490.07,3162.19,3726.49,4158.17,4489.17,5012.72,843.65
E2E Output Token Throughput (tokens/sec/user),38.73,28.20,56.91,1936.30,28.74,30.67,32.93,35.54,37.84,41.15,44.26,49.93,53.79,5.44
Effective Concurrency,7.38,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.60
Effective Decode Concurrency,6.81,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,1.67
Effective Decode Throughput (tokens/sec),282.37,0.00,611.96,,,,,,305.10,,369.23,379.07,450.93,87.10
Effective Decode Throughput Per User (tokens/sec/user),43.21,0.00,235.84,,,,,,43.16,,54.70,65.49,112.60,15.49
Effective Latency (CO-aware) (ms),3433.00,1751.95,5643.69,171649.95,1843.42,2120.11,2302.80,2777.00,3458.65,3938.10,4421.05,4774.58,5276.90,843.16
Effective Prefill Concurrency,0.57,0.00,8.00,,,,,,0.00,,2.00,2.00,3.00,0.95
Effective Prefill Throughput (tokens/sec),460.63,0.00,2531.13,,,,,,0.00,,1596.06,1971.56,2531.13,693.44
Effective Prefill Throughput Per User (tokens/sec/user),368.45,0.00,2142.89,,,,,,0.00,,1333.93,1394.95,2142.89,556.57
Effective Total Throughput (tokens/sec),743.00,0.00,2774.84,,,,,,340.85,,1849.56,2184.26,2774.84,679.31
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,44.16,20.00,86.00,2208.00,21.47,24.80,30.70,36.00,41.50,51.00,58.10,65.95,81.59,12.92
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.11,0.00,1.40,5.73,0.00,0.00,0.00,0.00,0.00,0.00,0.10,1.10,1.29,0.35
HTTP Connection Overhead (ms),0.17,0.00,2.00,8.27,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.60,1.81,0.50
HTTP Connection Reused (ratio),0.90,0.00,1.00,45.00,0.00,0.00,0.90,1.00,1.00,1.00,1.00,1.00,1.00,0.30
HTTP Data Received (KB),13.04,6.13,25.03,651.97,6.56,7.55,9.18,10.75,12.28,14.97,17.00,19.17,23.79,3.69
HTTP Data Sent (KB),1.17,0.17,4.03,58.62,0.17,0.18,0.18,0.22,0.93,1.73,2.53,3.41,4.00,1.01
HTTP DNS Lookup (ms),0.05,0.00,0.60,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.48,0.57,0.15
HTTP Duration (excl. conn) (ms),3431.62,1750.50,5642.37,171581.24,1842.05,2118.66,2301.42,2775.07,3456.94,3936.42,4420.08,4772.98,5275.71,843.17
HTTP Receiving (ms),3168.11,1478.54,5380.95,158405.25,1582.66,1830.44,2081.44,2490.08,3162.20,3726.49,4158.16,4489.19,5012.73,843.65
