Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),114.52,0.00,285.82,,,,,,105.07,,163.06,172.22,210.18,38.43
Active Decode Throughput Per User (tokens/sec/user),78.90,0.00,202.93,,,,,,77.64,,97.61,103.11,113.14,13.81
Active Prefill Throughput (tokens/sec),812.69,133.33,1124.29,,,,,,1124.29,,1124.29,1124.29,1124.29,408.39
Active Prefill Throughput Per User (tokens/sec/user),761.69,133.33,1124.29,,,,,,1124.29,,1124.29,1124.29,1124.29,475.22
Active Total Throughput (tokens/sec),155.27,72.69,1196.98,,,,,,149.69,,149.69,277.72,1196.98,197.71
Credit-to-Start Latency (ms),1.54,1.35,1.77,4.63,1.35,1.37,1.38,1.43,1.52,1.64,1.72,1.74,1.76,0.17
Decode Duration (ms),2231.00,1961.21,2420.71,6693.00,1968.21,1996.20,2031.18,2136.14,2311.07,2365.89,2398.78,2409.75,2418.52,195.95
E2E Output Token Throughput (tokens/sec/user),74.31,70.39,78.43,222.92,70.46,70.76,71.13,72.24,74.10,76.27,77.57,78.00,78.35,3.29
Effective Concurrency,1.52,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.44,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.54
Effective Decode Throughput (tokens/sec),112.21,0.00,285.82,,,,,,103.11,,163.06,172.22,210.18,41.31
Effective Decode Throughput Per User (tokens/sec/user),77.30,0.00,202.93,,,,,,77.50,,97.61,103.11,113.14,17.60
Effective Latency (CO-aware) (ms),2344.14,2052.60,2577.25,7032.43,2059.60,2087.60,2122.60,2227.59,2402.58,2489.92,2542.31,2559.78,2573.75,218.14
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.33
Effective Prefill Throughput (tokens/sec),42.94,0.00,1124.29,,,,,,0.00,,0.00,277.72,1124.29,204.62
Effective Prefill Throughput Per User (tokens/sec/user),40.25,0.00,1124.29,,,,,,0.00,,0.00,138.86,1124.29,202.41
Effective Total Throughput (tokens/sec),155.15,0.00,1196.98,,,,,,149.69,,149.69,277.72,1196.98,197.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,64.33,53.00,79.00,193.00,53.16,53.80,54.60,57.00,61.00,70.00,75.40,77.20,78.64,10.87
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.53,0.00,0.82,1.60,0.02,0.08,0.16,0.39,0.78,0.80,0.81,0.82,0.82,0.38
HTTP Connection Overhead (ms),0.78,0.00,1.21,2.33,0.02,0.11,0.22,0.56,1.12,1.16,1.19,1.20,1.20,0.55
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),18.78,15.54,22.98,56.33,15.58,15.76,15.99,16.68,17.82,20.40,21.95,22.46,22.88,3.11
HTTP Data Sent (KB),0.50,0.24,1.03,1.51,0.24,0.24,0.24,0.24,0.24,0.64,0.87,0.95,1.01,0.37
HTTP DNS Lookup (ms),0.24,0.00,0.38,0.73,0.01,0.03,0.07,0.17,0.34,0.36,0.37,0.38,0.38,0.17
HTTP Duration (excl. conn) (ms),2342.40,2051.03,2575.28,7027.20,2058.03,2086.02,2121.00,2225.96,2400.88,2488.08,2540.40,2557.84,2571.79,217.98
HTTP Receiving (ms),2231.05,1961.26,2420.73,6693.14,1968.25,1996.25,2031.24,2136.20,2311.15,2365.94,2398.81,2409.77,2418.54,195.94
HTTP Sending (ms),0.93,0.49,1.16,2.78,0.50,0.55,0.62,0.81,1.13,1.15,1.16,1.16,1.16,0.31
HTTP Total Time (ms),2343.17,2052.24,2575.28,7029.52,2059.23,2087.21,2122.19,2227.12,2402.01,2488.64,2540.63,2557.95,2571.82,217.55
HTTP Waiting (TTFB) (ms),110.42,88.60,154.07,331.27,88.60,88.60,88.60,88.60,88.61,121.34,140.98,147.52,152.76,30.86
Input Sequence Length (tokens),66.33,12.00,174.00,199.00,12.02,12.10,12.20,12.50,13.00,93.50,141.80,157.90,170.78,76.13
Inter Chunk Latency (ms),35.23,19.40,92.10,6693.00,23.77,25.20,26.51,31.16,34.75,39.22,42.94,43.68,49.28,7.07
Inter Token Latency (ms),12.93,12.04,13.76,38.79,12.06,12.14,12.23,12.52,12.99,13.37,13.60,13.68,13.74,0.70
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),77.57,72.69,83.03,232.72,72.78,73.12,73.55,74.84,76.99,80.01,81.83,82.43,82.91,4.24
Prefill Throughput Per User (tokens/sec/user),467.34,133.33,1124.29,1402.01,133.56,134.44,135.54,138.86,144.38,634.34,928.31,1026.30,1104.69,464.56
Reasoning Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Request Latency (ms),2342.60,2051.25,2575.48,7027.80,2058.25,2086.23,2121.21,2226.16,2401.07,2488.27,2540.60,2558.04,2571.99,217.97
Time to First Token (ms),111.60,90.00,154.76,334.80,90.00,90.00,90.01,90.02,90.04,122.40,141.82,148.29,153.47,30.52
Time to Second Token (ms),27.79,25.17,32.97,83.38,25.17,25.18,25.18,25.21,25.24,29.11,31.43,32.20,32.82,3.66
Tokens In Flight (tokens),235.45,0.00,376.00,,,,,,249.45,,347.38,358.13,370.85,92.87

Metric,Value
Benchmark Duration (sec),4.63
Input Token Throughput (tokens/sec),42.94
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),112.86
Request Count,3.00
Request Throughput (requests/sec),0.65
Total Input Sequence Length (tokens),199.00
Total Output Sequence Length (tokens),523.00
Total Reasoning Tokens (tokens),523.00
Total Token Throughput (tokens/sec),155.80
