Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),161.31,0.00,323.75,,,,,,164.15,,186.76,208.53,226.24,27.20
Active Decode Throughput Per User (tokens/sec/user),81.42,0.00,257.05,,,,,,80.73,,109.45,118.63,127.98,15.90
Active Prefill Throughput (tokens/sec),272.72,118.15,325.35,,,,,,325.35,,325.35,325.35,325.35,62.67
Active Prefill Throughput Per User (tokens/sec/user),104.83,99.50,126.34,,,,,,108.45,,108.45,108.45,108.45,4.57
Active Total Throughput (tokens/sec),167.15,88.83,325.35,,,,,,157.62,,224.80,224.80,325.35,43.87
Credit-to-Start Latency (ms),1.47,1.06,1.70,4.41,1.08,1.12,1.18,1.36,1.65,1.67,1.69,1.69,1.70,0.29
Decode Duration (ms),3311.26,952.64,4750.45,9933.78,1018.20,1280.45,1608.25,2591.66,4230.68,4490.57,4646.50,4698.48,4740.06,1681.24
E2E Output Token Throughput (tokens/sec/user),71.56,62.05,86.13,214.67,62.13,62.49,62.93,64.27,66.49,76.31,82.20,84.17,85.74,10.46
Effective Concurrency,2.11,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.56
Effective Decode Concurrency,2.02,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.62
Effective Decode Throughput (tokens/sec),158.06,0.00,323.75,,,,,,163.90,,186.76,208.53,226.24,35.20
Effective Decode Throughput Per User (tokens/sec/user),79.78,0.00,257.05,,,,,,80.05,,99.19,118.63,127.98,19.46
Effective Latency (CO-aware) (ms),3451.59,1048.69,4912.88,10354.76,1115.58,1383.14,1717.59,2720.94,4393.20,4653.04,4808.94,4860.91,4902.48,1712.30
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.47
Effective Prefill Throughput (tokens/sec),8.95,0.00,325.35,,,,,,0.00,,0.00,0.00,325.35,49.90
Effective Prefill Throughput Per User (tokens/sec/user),3.44,0.00,126.34,,,,,,0.00,,0.00,0.00,108.45,18.70
Effective Total Throughput (tokens/sec),167.01,0.00,325.35,,,,,,157.62,,224.80,224.80,325.35,44.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,88.00,21.00,131.00,264.00,22.82,30.10,39.20,66.50,112.00,121.50,127.20,129.10,130.62,48.01
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.14,0.82,1.44,3.42,0.83,0.85,0.89,0.99,1.16,1.30,1.38,1.41,1.43,0.25
HTTP Connection Overhead (ms),1.66,1.24,2.08,4.99,1.25,1.28,1.32,1.46,1.67,1.88,2.00,2.04,2.07,0.34
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),25.41,6.41,37.50,76.22,6.93,9.00,11.59,19.36,32.32,34.91,36.46,36.98,37.39,13.60
HTTP Data Sent (KB),0.24,0.22,0.26,0.71,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.26,0.26,0.02
HTTP DNS Lookup (ms),0.52,0.42,0.64,1.57,0.42,0.43,0.44,0.47,0.52,0.58,0.61,0.62,0.63,0.09
HTTP Duration (excl. conn) (ms),3449.88,1047.44,4910.99,10349.65,1114.32,1381.82,1716.20,2719.33,4391.22,4651.10,4807.04,4859.01,4900.59,1711.98
HTTP Receiving (ms),3311.34,952.71,4750.55,9934.01,1018.27,1280.51,1608.32,2591.73,4230.75,4490.65,4646.59,4698.57,4740.15,1681.25
HTTP Sending (ms),1.62,1.21,2.01,4.87,1.22,1.26,1.30,1.43,1.65,1.83,1.94,1.97,2.00,0.33
HTTP Total Time (ms),3451.55,1048.68,4912.66,10354.64,1115.57,1383.14,1717.60,2720.99,4393.30,4652.98,4808.79,4860.73,4902.28,1712.26
HTTP Waiting (TTFB) (ms),136.92,93.52,158.80,410.77,94.82,100.02,106.51,125.99,158.46,158.63,158.73,158.76,158.79,30.69
Input Sequence Length (tokens),14.67,12.00,19.00,44.00,12.02,12.10,12.20,12.50,13.00,16.00,17.80,18.40,18.88,3.09
Inter Chunk Latency (ms),38.06,23.16,66.21,9933.78,25.61,28.08,32.94,34.52,36.65,40.30,48.59,50.70,52.79,6.23
Inter Token Latency (ms),13.56,11.26,14.89,40.68,11.32,11.59,11.91,12.90,14.54,14.71,14.82,14.85,14.88,1.63
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),260.00,65.00,423.00,780.00,69.54,87.70,110.40,178.50,292.00,357.50,396.80,409.90,420.38,147.89
Output Token Throughput Per User (tokens/sec/user),74.93,67.18,88.83,224.80,67.21,67.34,67.50,67.98,68.78,78.81,84.82,86.83,88.43,9.85
Prefill Throughput Per User (tokens/sec/user),108.45,80.86,126.34,325.35,81.60,84.59,88.32,99.50,118.15,122.24,124.70,125.52,126.18,19.79
Reasoning Token Count (tokens),260.00,65.00,423.00,780.00,69.54,87.70,110.40,178.50,292.00,357.50,396.80,409.90,420.38,147.89
Request Latency (ms),3450.12,1047.62,4911.23,10350.35,1114.50,1382.01,1716.40,2719.56,4391.50,4651.36,4807.28,4859.25,4900.83,1712.02
Time to First Token (ms),138.86,94.98,160.82,416.57,96.30,101.56,108.14,127.88,160.77,160.80,160.81,160.81,160.82,31.03
