Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),117.34,0.00,416.17,,,,,,118.88,,138.45,145.56,154.87,20.97
Active Decode Throughput Per User (tokens/sec/user),46.05,0.00,416.17,,,,,,44.03,,59.92,62.07,71.60,12.71
Active Prefill Throughput (tokens/sec),265.00,76.07,266.61,,,,,,266.61,,266.61,266.61,266.61,12.33
Active Prefill Throughput Per User (tokens/sec/user),88.96,76.07,95.27,,,,,,88.87,,88.87,88.87,95.27,0.97
Active Total Throughput (tokens/sec),123.15,46.06,266.61,,,,,,132.18,,132.18,132.18,266.61,38.11
Credit-to-Start Latency (ms),1.46,1.43,1.48,4.37,1.43,1.43,1.44,1.44,1.46,1.47,1.48,1.48,1.48,0.02
Decode Duration (ms),3220.48,2611.80,3647.63,9661.44,2627.60,2690.82,2769.84,3006.91,3402.01,3524.82,3598.51,3623.07,3642.72,441.93
E2E Output Token Throughput (tokens/sec/user),42.42,39.87,44.56,127.27,39.93,40.17,40.46,41.35,42.83,43.70,44.22,44.39,44.53,1.94
Effective Concurrency,2.66,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.60
Effective Decode Concurrency,2.55,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.78
Effective Decode Throughput (tokens/sec),112.77,0.00,416.17,,,,,,118.24,,138.14,145.56,154.87,30.62
Effective Decode Throughput Per User (tokens/sec/user),44.26,0.00,416.17,,,,,,43.62,,59.52,62.07,71.60,15.32
Effective Latency (CO-aware) (ms),3368.11,2760.17,3793.67,10104.32,2775.98,2839.21,2918.24,3155.33,3550.48,3672.07,3745.03,3769.35,3788.81,441.19
Effective Prefill Concurrency,0.12,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.58
Effective Prefill Throughput (tokens/sec),10.28,0.00,266.61,,,,,,0.00,,0.00,0.00,266.61,51.22
Effective Prefill Throughput Per User (tokens/sec/user),3.45,0.00,95.27,,,,,,0.00,,0.00,0.00,88.87,17.18
Effective Total Throughput (tokens/sec),123.04,0.00,266.61,,,,,,132.18,,132.18,132.18,266.61,38.26
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.00,0.99,1.02,3.00,0.99,0.99,0.99,0.99,0.99,1.01,1.01,1.01,1.02,0.01
HTTP Connection Overhead (ms),1.42,1.34,1.47,4.25,1.34,1.35,1.36,1.39,1.45,1.46,1.46,1.46,1.46,0.06
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),37.17,28.57,43.65,111.50,28.79,29.64,30.71,33.93,39.28,41.46,42.77,43.21,43.56,6.33
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.42,0.34,0.46,1.25,0.34,0.35,0.36,0.39,0.45,0.45,0.46,0.46,0.46,0.05
HTTP Duration (excl. conn) (ms),3366.47,2758.53,3792.10,10099.40,2774.34,2837.56,2916.58,3153.65,3548.76,3670.43,3743.43,3767.77,3787.23,441.20
HTTP Receiving (ms),3220.55,2611.86,3647.69,9661.64,2627.67,2690.88,2769.91,3006.97,3402.08,3524.89,3598.57,3623.13,3642.78,441.93
HTTP Sending (ms),1.44,1.35,1.58,4.33,1.35,1.36,1.36,1.38,1.40,1.49,1.54,1.56,1.57,0.10
HTTP Total Time (ms),3367.88,2759.98,3793.57,10103.65,2775.78,2838.99,2918.00,3155.04,3550.10,3671.83,3744.87,3769.22,3788.70,441.19
HTTP Waiting (TTFB) (ms),144.48,143.01,145.32,433.44,143.05,143.22,143.43,144.06,145.11,145.21,145.28,145.30,145.31,1.04
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),22.57,2.40,28.13,9661.44,14.26,16.33,17.35,20.47,22.81,25.26,26.63,26.88,28.09,3.45
Inter Token Latency (ms),22.73,21.71,23.96,68.20,21.73,21.79,21.88,22.12,22.53,23.25,23.68,23.82,23.93,0.93
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),44.06,41.73,46.06,132.18,41.79,42.00,42.26,43.06,44.39,45.22,45.72,45.89,46.02,1.78
Prefill Throughput Per User (tokens/sec/user),88.87,76.07,108.91,266.61,76.18,76.62,77.18,78.85,81.64,95.27,103.45,106.18,108.36,14.35
Reasoning Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Request Latency (ms),3366.65,2758.71,3792.24,10099.95,2774.52,2837.74,2916.77,3153.86,3549.00,3670.62,3743.59,3767.92,3787.38,441.20
Time to First Token (ms),146.17,144.61,146.99,438.51,144.66,144.84,145.07,145.76,146.92,146.95,146.97,146.98,146.98,1.10
Time to Second Token (ms),13.98,2.40,19.78,41.93,2.75,4.14,5.87,11.08,19.75,19.76,19.77,19.78,19.78,8.18
Tokens In Flight (tokens),215.16,0.00,370.00,,,,,,232.00,,326.00,346.00,364.00,93.59

Metric,Value
Benchmark Duration (sec),3.79
Input Token Throughput (tokens/sec),10.28
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),113.56
Request Count,3.00
Request Throughput (requests/sec),0.79
Total Input Sequence Length (tokens),39.00
Total Output Sequence Length (tokens),431.00
Total Reasoning Tokens (tokens),431.00
Total Token Throughput (tokens/sec),123.83
