Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),145.75,0.00,313.39,,,,,,109.73,,225.43,230.16,246.12,55.74
Active Decode Throughput Per User (tokens/sec/user),91.99,0.00,216.31,,,,,,100.69,,109.73,112.10,121.58,18.78
Active Prefill Throughput (tokens/sec),250.60,74.15,304.53,,,,,,304.53,,304.53,304.53,304.53,76.29
Active Prefill Throughput Per User (tokens/sec/user),91.58,71.30,161.92,,,,,,101.51,,101.51,101.51,101.51,14.48
Active Total Throughput (tokens/sec),158.90,87.14,304.53,,,,,,87.14,,248.56,304.53,304.53,81.29
Credit-to-Start Latency (ms),2.11,1.99,2.18,6.33,1.99,2.01,2.02,2.08,2.16,2.17,2.18,2.18,2.18,0.09
Decode Duration (ms),1106.97,626.45,1927.97,3320.91,629.26,640.46,654.46,696.47,766.48,1347.23,1695.67,1811.82,1904.74,583.34
E2E Output Token Throughput (tokens/sec/user),71.27,61.12,82.63,213.82,61.30,62.01,62.91,65.60,70.08,76.35,80.12,81.37,82.38,8.82
Effective Concurrency,1.85,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.96
Effective Decode Concurrency,1.62,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.98
Effective Decode Throughput (tokens/sec),137.10,0.00,313.39,,,,,,108.49,,225.43,230.16,246.12,64.10
Effective Decode Throughput Per User (tokens/sec/user),86.53,0.00,216.31,,,,,,95.41,,109.73,112.10,121.58,28.36
Effective Latency (CO-aware) (ms),1265.06,803.91,2047.30,3795.19,806.71,817.91,831.92,873.94,943.98,1495.64,1826.64,1936.97,2025.23,556.07
Effective Prefill Concurrency,0.23,0.00,3.00,,,,,,0.00,,0.00,3.00,3.00,0.76
Effective Prefill Throughput (tokens/sec),21.47,0.00,304.53,,,,,,0.00,,0.00,304.53,304.53,73.60
Effective Prefill Throughput Per User (tokens/sec/user),7.85,0.00,161.92,,,,,,0.00,,0.00,101.51,101.51,25.98
Effective Total Throughput (tokens/sec),158.57,0.00,304.53,,,,,,87.14,,248.56,304.53,304.53,81.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,32.33,15.00,63.00,97.00,15.08,15.40,15.80,17.00,19.00,41.00,54.20,58.60,62.12,21.75
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.14,0.95,1.26,3.43,0.96,0.98,1.01,1.09,1.22,1.24,1.25,1.26,1.26,0.14
