Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),38.83,0.00,94.14,,,,,,24.25,,68.67,70.01,71.05,19.81
Active Decode Throughput Per User (tokens/sec/user),23.32,0.00,48.58,,,,,,23.34,,24.29,24.46,25.04,0.73
Active Prefill Throughput (tokens/sec),208.25,72.27,242.69,,,,,,242.69,,242.69,242.69,242.69,63.38
Active Prefill Throughput Per User (tokens/sec/user),83.30,72.27,91.53,,,,,,80.90,,91.53,91.53,91.53,4.46
Active Total Throughput (tokens/sec),43.58,23.36,242.69,,,,,,23.36,,68.77,68.77,242.69,35.91
Credit-to-Start Latency (ms),1.50,1.35,1.69,4.51,1.35,1.36,1.38,1.41,1.47,1.58,1.64,1.66,1.68,0.14
Decode Duration (ms),4055.77,2119.68,7192.33,12167.32,2134.39,2193.24,2266.81,2487.49,2855.31,5023.82,6324.93,6758.63,7105.59,2238.12
E2E Output Token Throughput (tokens/sec/user),22.13,21.57,22.87,66.39,21.58,21.61,21.64,21.76,21.95,22.41,22.69,22.78,22.85,0.55
Effective Concurrency,1.71,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.91
Effective Decode Concurrency,1.65,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.91
Effective Decode Throughput (tokens/sec),38.01,0.00,94.14,,,,,,24.18,,68.55,70.01,71.05,20.38
Effective Decode Throughput Per User (tokens/sec/user),22.83,0.00,48.58,,,,,,23.33,,24.26,24.43,25.04,3.43
Effective Latency (CO-aware) (ms),4224.27,2273.24,7390.68,12672.81,2287.95,2346.80,2420.37,2641.07,3008.90,5199.79,6514.32,6952.50,7303.04,2259.04
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.43
Effective Prefill Throughput (tokens/sec),5.55,0.00,242.69,,,,,,0.00,,0.00,0.00,242.69,35.09
Effective Prefill Throughput Per User (tokens/sec/user),2.22,0.00,91.53,,,,,,0.00,,0.00,0.00,80.90,13.43
Effective Total Throughput (tokens/sec),43.55,0.00,242.69,,,,,,23.36,,68.77,68.77,242.69,35.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.33,49.00,168.00,283.00,49.34,50.70,52.40,57.50,66.00,117.00,147.60,157.80,165.96,52.55
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.18,1.10,1.27,3.55,1.10,1.11,1.12,1.14,1.18,1.22,1.25,1.26,1.26,0.07
HTTP Connection Overhead (ms),1.68,1.60,1.81,5.04,1.60,1.61,1.61,1.62,1.63,1.72,1.77,1.79,1.80,0.09
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.35,12.84,43.10,73.06,12.92,13.27,13.69,14.98,17.13,30.11,37.90,40.50,42.58,13.37
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.50,0.45,0.54,1.50,0.46,0.46,0.46,0.48,0.50,0.52,0.53,0.54,0.54,0.04
HTTP Duration (excl. conn) (ms),4222.53,2271.64,7388.77,12667.59,2286.35,2345.19,2418.75,2639.41,3007.19,5197.98,6512.45,6950.61,7301.14,2258.92
HTTP Receiving (ms),4055.81,2119.70,7192.40,12167.44,2134.41,2193.26,2266.83,2487.52,2855.34,5023.87,6324.99,6758.70,7105.66,2238.14
HTTP Sending (ms),1.65,1.50,1.77,4.94,1.50,1.52,1.53,1.58,1.67,1.72,1.75,1.76,1.77,0.11
HTTP Total Time (ms),4224.21,2273.24,7390.40,12672.64,2287.95,2346.81,2420.39,2641.12,3009.00,5199.70,6514.12,6952.26,7302.77,2258.89
HTTP Waiting (TTFB) (ms),165.07,150.08,194.70,495.21,150.08,150.11,150.15,150.26,150.44,172.57,185.85,190.27,193.81,20.95
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),43.45,39.79,46.79,12167.32,40.34,41.27,41.70,42.52,43.39,44.61,45.22,45.49,46.30,1.35
Inter Token Latency (ms),43.63,42.81,44.16,130.90,42.83,42.92,43.03,43.37,43.93,44.04,44.11,44.14,44.16,0.59
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),22.92,22.64,23.36,68.77,22.65,22.66,22.67,22.70,22.76,23.06,23.24,23.30,23.35,0.31
Prefill Throughput Per User (tokens/sec/user),80.90,72.27,91.53,242.69,72.40,72.93,73.59,75.58,78.88,85.21,89.00,90.27,91.28,7.99
Request Latency (ms),4222.77,2271.88,7388.99,12668.30,2286.59,2345.44,2418.99,2639.66,3007.43,5198.21,6512.68,6950.83,7301.36,2258.91
Time to First Output Token (ms),166.99,152.13,196.66,500.98,152.13,152.13,152.14,152.16,152.20,174.43,187.76,192.21,195.77,20.97
Time to First Token (ms),166.99,152.13,196.66,500.98,152.13,152.13,152.14,152.16,152.20,174.43,187.76,192.21,195.77,20.97
Time to Second Token (ms),44.68,44.54,44.94,134.04,44.54,44.54,44.55,44.55,44.55,44.75,44.86,44.90,44.93,0.18
Tokens In Flight (tokens),127.55,0.00,187.28,,,,,,132.68,,172.92,179.96,184.99,36.20

Metric,Value
Benchmark Duration (sec),7.39
Input Token Throughput (tokens/sec),5.55
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),38.41
Request Count,3.00
Request Throughput (requests/sec),0.41
Total Input Sequence Length (tokens),41.00
Total Output Sequence Length (tokens),284.00
Total Output Tokens (tokens),284.00
Total Token Throughput (tokens/sec),43.96
