Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),124.10,42.06,211.19,,,,,,121.09,,146.75,155.24,165.84,17.53
Active Decode Throughput Per User (tokens/sec/user),45.93,23.84,188.95,,,,,,44.77,,55.81,61.30,65.51,9.05
Active Prefill Throughput (tokens/sec),303.89,82.31,307.96,,,,,,307.96,,307.96,307.96,307.96,21.53
Active Prefill Throughput Per User (tokens/sec/user),102.48,82.31,114.09,,,,,,102.65,,102.65,102.65,102.65,1.03
Active Total Throughput (tokens/sec),131.60,45.93,307.96,,,,,,134.53,,134.53,134.53,307.96,40.58
Credit-to-Start Latency (ms),1.22,1.17,1.28,3.66,1.17,1.17,1.18,1.19,1.21,1.25,1.27,1.27,1.28,0.05
Decode Duration (ms),3422.82,2858.19,3722.73,10268.46,2874.78,2941.13,3024.06,3272.87,3687.54,3705.13,3715.69,3719.21,3722.02,399.51
E2E Output Token Throughput (tokens/sec/user),43.15,41.11,44.39,129.45,41.17,41.40,41.68,42.53,43.95,44.17,44.30,44.34,44.38,1.45
Effective Concurrency,2.77,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.45
Effective Decode Concurrency,2.65,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.70
Effective Decode Throughput (tokens/sec),119.12,0.00,211.19,,,,,,120.41,,146.75,155.14,165.84,29.81
Effective Decode Throughput Per User (tokens/sec/user),44.09,0.00,188.95,,,,,,44.20,,55.51,60.56,65.51,12.65
Effective Latency (CO-aware) (ms),3580.07,3017.24,3876.32,10740.21,3033.83,3100.18,3183.12,3431.94,3846.65,3861.48,3870.39,3873.35,3875.73,398.16
Effective Prefill Concurrency,0.12,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.59
Effective Prefill Throughput (tokens/sec),12.38,0.00,307.96,,,,,,0.00,,0.00,0.00,307.96,60.22
Effective Prefill Throughput Per User (tokens/sec/user),4.17,0.00,114.09,,,,,,0.00,,0.00,0.00,102.65,20.26
Effective Total Throughput (tokens/sec),131.49,0.00,307.96,,,,,,134.53,,134.53,134.53,307.96,40.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.05,0.82,1.21,3.16,0.83,0.85,0.88,0.98,1.13,1.17,1.19,1.20,1.21,0.17
HTTP Connection Overhead (ms),1.48,1.17,1.69,4.43,1.18,1.21,1.25,1.37,1.57,1.63,1.66,1.68,1.69,0.22
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),40.08,32.11,44.45,120.24,32.34,33.26,34.42,37.89,43.68,44.07,44.30,44.38,44.44,5.65
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.42,0.35,0.48,1.26,0.35,0.36,0.37,0.39,0.44,0.46,0.47,0.48,0.48,0.06
HTTP Duration (excl. conn) (ms),3578.62,3015.69,3874.92,10735.87,3032.29,3098.65,3181.61,3430.48,3845.26,3860.09,3868.98,3871.95,3874.32,398.24
HTTP Receiving (ms),3422.90,2858.30,3722.76,10268.69,2874.88,2941.23,3024.16,3272.97,3687.63,3705.20,3715.74,3719.25,3722.06,399.49
HTTP Sending (ms),1.65,1.27,1.91,4.95,1.28,1.32,1.37,1.52,1.77,1.84,1.88,1.89,1.90,0.27
HTTP Total Time (ms),3580.10,3017.27,3876.08,10740.30,3033.86,3100.23,3183.20,3432.11,3846.95,3861.52,3870.26,3873.17,3875.50,398.16
HTTP Waiting (TTFB) (ms),154.07,150.88,155.85,462.22,150.97,151.34,151.80,153.19,155.49,155.67,155.78,155.82,155.85,2.26
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),22.23,5.29,28.32,10268.46,15.27,16.32,18.02,20.10,22.07,25.20,26.33,26.85,27.72,3.28
Inter Token Latency (ms),22.32,21.77,23.24,66.96,21.77,21.79,21.81,21.86,21.95,22.59,22.98,23.11,23.21,0.65
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),44.84,43.03,45.93,134.53,43.08,43.29,43.54,44.30,45.56,45.75,45.86,45.90,45.93,1.29
Prefill Throughput Per User (tokens/sec/user),102.65,82.31,114.09,307.96,82.89,85.23,88.16,96.94,111.56,112.83,113.59,113.84,114.04,14.42
Reasoning Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Request Latency (ms),3578.85,3015.96,3875.11,10736.55,3032.55,3098.91,3181.87,3430.72,3845.48,3860.29,3869.18,3872.15,3874.52,398.21
Time to First Token (ms),156.03,152.38,157.94,468.09,152.49,152.92,153.46,155.07,157.77,157.86,157.91,157.93,157.94,2.58
Time to Second Token (ms),17.53,5.29,23.65,52.59,5.66,7.13,8.96,14.47,23.65,23.65,23.65,23.65,23.65,8.65
Tokens In Flight (tokens),247.29,0.00,421.00,,,,,,280.00,,370.00,397.00,415.00,106.40

Metric,Value
Benchmark Duration (sec),3.88
Input Token Throughput (tokens/sec),12.38
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),119.89
Request Count,3.00
Request Throughput (requests/sec),0.77
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Reasoning Tokens (tokens),465.00
Total Token Throughput (tokens/sec),132.27
