Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),27.51,0.00,17181.72,,,,,,27.50,,29.47,30.22,32.55,11.12
Active Decode Throughput Per User (tokens/sec/user),27.51,0.00,17181.72,,,,,,27.50,,29.47,30.22,32.55,11.12
Active Prefill Throughput (tokens/sec),3063.01,57.99,9126.24,,,,,,3170.66,,5788.73,6611.94,9126.24,1832.05
Active Prefill Throughput Per User (tokens/sec/user),3063.01,57.99,9126.24,,,,,,3170.66,,5788.73,6611.94,9126.24,1832.05
Active Total Throughput (tokens/sec),73.59,26.27,9126.24,,,,,,27.44,,28.38,28.81,2603.87,434.40
Credit-to-Start Latency (ms),1.41,0.41,3.28,70.66,0.45,0.66,0.71,0.96,1.36,1.68,2.08,2.58,3.00,0.59
Decode Duration (ms),18437.98,4208.42,36013.15,921899.16,5727.44,9260.33,12138.28,14885.46,18055.85,22607.72,24858.53,27231.81,32587.55,5770.80
E2E Output Token Throughput (tokens/sec/user),27.13,25.02,31.45,1356.57,25.41,26.00,26.20,26.48,27.01,27.47,28.02,28.42,30.27,0.98
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.12
Effective Decode Throughput (tokens/sec),27.09,0.00,17181.72,,,,,,27.46,,29.46,30.17,32.54,11.54
Effective Decode Throughput Per User (tokens/sec/user),27.09,0.00,17181.72,,,,,,27.46,,29.46,30.17,32.54,11.54
Effective Latency (CO-aware) (ms),18724.36,4309.38,36338.04,936217.83,5829.26,9404.98,12400.17,15489.47,18353.57,22950.18,25412.48,27499.46,32859.96,5787.07
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.12
Effective Prefill Throughput (tokens/sec),46.49,0.00,9126.24,,,,,,0.00,,0.00,0.00,2603.87,437.24
Effective Prefill Throughput Per User (tokens/sec/user),46.49,0.00,9126.24,,,,,,0.00,,0.00,0.00,2603.87,437.24
Effective Total Throughput (tokens/sec),73.58,0.00,9126.24,,,,,,27.44,,28.38,28.81,2603.87,434.36
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,508.20,114.00,995.00,25410.00,153.69,266.15,332.60,415.25,500.00,617.75,676.90,755.20,887.20,158.96
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),127.53,28.93,249.16,6376.65,38.86,67.23,83.52,104.27,125.52,155.13,169.95,189.35,222.32,39.77
HTTP Data Sent (KB),3.85,0.16,15.93,192.46,0.16,0.17,0.18,0.22,2.91,5.67,9.72,12.48,14.83,4.07
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18722.88,4307.50,36337.13,936143.98,5827.35,9403.46,12398.13,15488.24,18352.05,22949.10,25411.40,27497.43,32859.27,5787.17
HTTP Receiving (ms),18438.74,4208.44,36013.17,921937.08,5727.46,9260.35,12138.30,14885.47,18055.86,22607.73,24858.54,27252.26,32587.57,5772.02
HTTP Sending (ms),0.13,0.09,0.17,6.26,0.09,0.09,0.09,0.10,0.13,0.15,0.16,0.17,0.17,0.03
HTTP Total Time (ms),18722.88,4307.50,36337.13,936143.98,5827.35,9403.46,12398.13,15488.24,18352.05,22949.10,25411.40,27497.43,32859.27,5787.17
HTTP Waiting (TTFB) (ms),284.01,90.96,830.17,14200.63,91.27,97.63,99.59,103.47,263.70,361.52,533.03,625.08,773.39,177.03
Input Sequence Length (tokens),870.56,6.00,3557.00,43528.00,6.49,7.00,9.00,14.50,645.00,1270.00,2352.70,2884.55,3342.38,952.91
Inter Chunk Latency (ms),36.37,0.00,116.29,921899.16,30.41,32.73,33.85,34.70,36.19,37.97,39.65,40.64,42.61,3.39
Inter Token Latency (ms),36.38,31.68,38.06,1818.98,32.92,34.78,35.23,35.67,36.45,37.22,37.68,37.83,38.00,1.13
OSL Mismatch Diff % (%),-0.04,-2.17,0.00,-2.17,-1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
Output Sequence Length (tokens),508.30,114.00,995.00,25415.00,153.69,267.15,332.60,415.25,500.00,618.50,677.80,754.65,887.20,158.93
Output Token Count (tokens),508.30,114.00,995.00,25415.00,153.69,267.15,332.60,415.25,500.00,618.50,677.80,754.65,887.20,158.93
Output Token Throughput Per User (tokens/sec/user),27.52,26.27,31.56,1375.78,26.32,26.43,26.54,26.86,27.43,28.03,28.39,28.75,30.42,0.90
Prefill Throughput Per User (tokens/sec/user),2189.80,57.99,9126.24,109489.91,63.22,72.50,89.98,148.19,2314.38,3241.47,3962.51,5887.91,7894.23,1975.07
Request Latency (ms),18722.20,4307.58,36337.19,936110.00,5827.42,9403.53,12398.21,15488.30,18352.11,22949.16,25411.46,27477.10,32859.32,5785.94
Time to First Output Token (ms),284.22,91.11,830.33,14210.84,91.44,97.87,99.76,103.65,263.87,361.81,533.27,625.29,773.59,177.04
Time to First Token (ms),284.22,91.11,830.33,14210.84,91.44,97.87,99.76,103.65,263.87,361.81,533.27,625.29,773.59,177.04
Time to Second Token (ms),36.43,31.52,42.35,1821.69,31.65,32.80,33.51,34.59,36.19,38.29,39.36,40.12,41.77,2.43
Tokens In Flight (tokens),1160.18,0.00,4011.00,,,,,,932.00,,2649.00,3170.00,3761.90,937.17

Metric,Value
Benchmark Duration (sec),936.32
Input Token Throughput (tokens/sec),46.49
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),27.14
Request Count,50.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),43528.00
Total Output Sequence Length (tokens),25415.00
Total Output Tokens (tokens),25415.00
Total Token Throughput (tokens/sec),73.63
