Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),143.28,0.00,372.99,,,,,,157.25,,179.16,185.78,200.14,43.84
Active Decode Throughput Per User (tokens/sec/user),76.37,0.00,207.39,,,,,,79.34,,91.27,95.66,107.67,16.85
Active Prefill Throughput (tokens/sec),1522.71,56.12,5084.03,,,,,,1282.63,,3137.60,3677.61,5084.03,1157.74
Active Prefill Throughput Per User (tokens/sec/user),1491.85,56.12,3677.61,,,,,,1282.63,,3137.60,3591.43,3677.61,1107.58
Active Total Throughput (tokens/sec),370.67,67.03,5084.03,,,,,,158.29,,929.65,2038.98,3667.28,682.39
Credit-to-Start Latency (ms),1.44,0.79,4.37,72.14,0.80,0.83,0.86,1.01,1.27,1.77,1.97,2.19,3.55,0.61
Decode Duration (ms),2078.81,152.14,8609.20,103940.40,219.83,297.77,325.13,1052.76,1780.30,2891.47,3457.08,4387.10,8111.71,1647.94
E2E Output Token Throughput (tokens/sec/user),71.91,51.37,87.20,3595.42,54.77,59.69,61.43,69.04,72.20,75.75,81.64,82.90,85.53,7.16
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.16
Effective Decode Concurrency,1.82,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.40
Effective Decode Throughput (tokens/sec),142.46,0.00,372.99,,,,,,157.19,,179.11,185.74,200.14,45.03
Effective Decode Throughput Per User (tokens/sec/user),75.93,0.00,207.39,,,,,,79.28,,91.25,95.65,107.46,17.75
Effective Latency (CO-aware) (ms),2259.73,363.01,8754.04,112986.71,387.17,440.54,529.14,1249.83,1971.28,3059.48,3622.73,4661.29,8275.89,1651.52
Effective Prefill Concurrency,0.16,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.38
Effective Prefill Throughput (tokens/sec),228.18,0.00,5084.03,,,,,,0.00,,849.57,1968.24,3591.43,704.45
Effective Prefill Throughput Per User (tokens/sec/user),223.56,0.00,3677.61,,,,,,0.00,,849.57,1968.24,3591.43,683.64
Effective Total Throughput (tokens/sec),370.64,0.00,5084.03,,,,,,158.29,,929.65,2038.98,3667.28,682.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,55.92,6.00,223.00,2796.00,7.47,9.00,10.00,28.25,48.00,78.25,91.50,118.15,208.79,42.62
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),16.39,2.08,64.13,819.58,2.52,2.98,3.26,8.53,14.14,22.78,26.58,34.15,59.94,12.16
HTTP Data Sent (KB),1.39,0.17,6.24,69.29,0.17,0.18,0.18,0.22,0.95,1.93,3.15,4.56,5.81,1.43
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2258.14,362.02,8752.89,112907.10,385.64,438.60,527.46,1247.93,1970.12,3058.21,3621.61,4660.11,8274.47,1651.61
HTTP Receiving (ms),2080.85,183.37,8609.19,104042.27,235.76,297.78,325.14,1062.56,1780.31,2891.46,3457.10,4387.11,8111.70,1646.57
HTTP Sending (ms),0.31,0.18,0.54,15.31,0.18,0.23,0.25,0.28,0.30,0.33,0.36,0.37,0.52,0.06
HTTP Total Time (ms),2258.14,362.02,8752.89,112907.10,385.64,438.60,527.46,1247.93,1970.12,3058.21,3621.61,4660.11,8274.47,1651.61
HTTP Waiting (TTFB) (ms),176.99,106.95,339.76,8849.52,112.06,118.13,119.73,134.91,169.17,194.39,272.81,295.99,325.81,54.40
Input Sequence Length (tokens),260.86,7.00,1251.00,13043.00,7.49,8.00,9.00,15.25,176.00,371.50,627.50,919.50,1165.74,298.02
Inter Chunk Latency (ms),37.89,22.09,197.87,103940.40,27.49,31.98,33.13,34.93,36.80,38.64,40.67,42.43,96.51,9.65
Inter Token Latency (ms),12.29,9.07,14.92,614.41,9.29,9.93,10.48,11.48,12.59,13.06,14.16,14.60,14.81,1.34
OSL Mismatch Diff % (%),-0.17,-5.56,0.00,-8.74,-3.37,-0.83,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.80
Output Sequence Length (tokens),163.86,17.00,610.00,8193.00,22.88,31.00,32.90,86.00,142.00,230.00,277.10,326.85,593.83,120.08
Output Token Throughput Per User (tokens/sec/user),82.41,67.03,110.23,4120.51,67.51,68.52,70.64,76.57,79.42,87.12,95.38,100.80,107.75,9.55
Prefill Throughput Per User (tokens/sec/user),1175.52,56.12,3677.60,58776.01,61.25,67.18,74.93,114.18,1058.45,1906.00,2588.21,3078.24,3635.38,1035.57
Reasoning Token Count (tokens),163.86,17.00,610.00,8193.00,22.88,31.00,32.90,86.00,142.00,230.00,277.10,326.85,593.83,120.08
Request Latency (ms),2256.26,330.92,8753.07,112813.09,369.84,438.76,527.58,1220.88,1970.25,3058.34,3621.73,4660.25,8274.63,1653.00
Time to First Token (ms),177.45,107.51,340.17,8872.69,112.56,118.60,120.13,135.39,169.66,194.82,273.14,296.49,326.22,54.38
Time to Second Token (ms),35.99,26.58,98.90,1799.26,27.43,30.08,31.12,32.55,34.25,36.79,38.77,41.76,73.13,9.64
Tokens In Flight (tokens),795.15,0.00,2412.03,,,,,,708.00,,1559.29,1956.38,2317.97,529.50

Metric,Value
Benchmark Duration (sec),57.16
Good Request Count,49.00
GoodRequestFraction (ratio),0.98
Goodput (requests/sec),0.86
