Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),22.04,0.00,522.29,,,,,,22.12,,22.93,23.11,23.87,5.46
Active Decode Throughput Per User (tokens/sec/user),22.04,0.00,522.29,,,,,,22.12,,22.93,23.11,23.87,5.46
Active Prefill Throughput (tokens/sec),54.04,3.45,836.77,,,,,,3.45,,3.45,836.77,836.77,191.23
Active Prefill Throughput Per User (tokens/sec/user),54.04,3.45,836.77,,,,,,3.45,,3.45,836.77,836.77,191.23
Active Total Throughput (tokens/sec),28.46,3.45,836.77,,,,,,21.71,,22.44,22.44,836.77,86.61
Credit-to-Start Latency (ms),0.96,0.58,1.48,2.88,0.58,0.60,0.63,0.70,0.82,1.15,1.35,1.41,1.46,0.38
Decode Duration (ms),5505.57,3295.33,7739.58,16516.71,3339.06,3513.98,3732.62,4388.56,5481.79,6610.69,7288.03,7513.80,7694.43,1814.44
E2E Output Token Throughput (tokens/sec/user),19.23,14.69,22.01,57.69,14.82,15.32,15.95,17.84,20.99,21.50,21.81,21.91,21.99,3.24
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.80,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.40
Effective Decode Throughput (tokens/sec),17.61,0.00,522.29,,,,,,21.87,,22.85,23.06,23.57,10.09
Effective Decode Throughput Per User (tokens/sec/user),17.61,0.00,522.29,,,,,,21.87,,22.85,23.06,23.57,10.09
Effective Latency (CO-aware) (ms),6888.22,3526.56,11504.59,20664.66,3568.70,3737.25,3947.95,4580.04,5633.52,8569.05,10330.37,10917.48,11387.17,3375.69
Effective Prefill Concurrency,0.20,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.40
Effective Prefill Throughput (tokens/sec),10.84,0.00,836.77,,,,,,0.00,,3.45,3.45,836.77,88.33
Effective Prefill Throughput Per User (tokens/sec/user),10.84,0.00,836.77,,,,,,0.00,,3.45,3.45,836.77,88.33
Effective Total Throughput (tokens/sec),28.45,0.00,836.77,,,,,,21.71,,22.44,22.44,836.77,86.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.67,73.00,169.00,365.00,74.00,78.00,83.00,98.00,123.00,146.00,159.80,164.40,168.08,39.20
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.35,0.00,1.06,1.06,0.00,0.00,0.00,0.00,0.00,0.53,0.84,0.95,1.03,0.50
HTTP Connection Overhead (ms),0.55,0.00,1.66,1.66,0.00,0.00,0.00,0.00,0.00,0.83,1.33,1.50,1.63,0.78
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.29,18.91,43.36,93.87,19.16,20.18,21.45,25.26,31.61,37.48,41.01,42.18,43.12,9.98
HTTP Data Sent (KB),0.50,0.21,1.05,1.49,0.21,0.21,0.21,0.22,0.23,0.64,0.89,0.97,1.03,0.39
HTTP DNS Lookup (ms),0.20,0.00,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.30,0.49,0.55,0.60,0.29
HTTP Duration (excl. conn) (ms),6887.16,3525.92,11502.94,20661.49,3568.06,3736.59,3947.26,4579.27,5632.62,8567.78,10328.88,10915.91,11385.54,3375.26
HTTP Receiving (ms),5505.58,3295.33,7739.62,16516.74,3339.06,3513.98,3732.62,4388.56,5481.79,6610.70,7288.05,7513.83,7694.46,1814.45
HTTP Sending (ms),0.57,0.13,1.43,1.71,0.13,0.13,0.13,0.14,0.15,0.79,1.17,1.30,1.40,0.61
HTTP Total Time (ms),6887.72,3525.92,11504.60,20663.15,3568.06,3736.59,3947.26,4579.27,5632.62,8568.61,10330.21,10917.41,11387.17,3376.02
HTTP Waiting (TTFB) (ms),1381.01,150.68,3761.90,4143.04,152.27,158.66,166.64,190.57,230.46,1996.18,3055.61,3408.76,3691.27,1683.86
Input Sequence Length (tokens),74.67,13.00,193.00,224.00,13.10,13.50,14.00,15.50,18.00,105.50,158.00,175.50,189.50,83.70
Inter Chunk Latency (ms),45.63,1.91,52.28,16516.71,42.14,43.45,43.86,44.56,45.42,46.78,48.35,49.48,50.53,2.92
Inter Token Latency (ms),45.26,44.57,46.07,135.78,44.58,44.62,44.68,44.85,45.14,45.61,45.88,45.98,46.05,0.62
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),22.10,21.71,22.44,66.30,21.72,21.75,21.80,21.93,22.15,22.30,22.38,22.41,22.43,0.30
Prefill Throughput Per User (tokens/sec/user),319.84,3.45,836.77,959.51,5.77,15.04,26.62,61.37,119.28,478.03,693.28,765.02,822.42,368.58
Request Latency (ms),6887.26,3525.98,11503.11,20661.78,3568.11,3736.65,3947.32,4579.34,5632.69,8567.90,10329.03,10916.07,11385.70,3375.31
Time to First Output Token (ms),1381.69,150.90,3763.53,4145.08,152.50,158.88,166.85,190.78,230.65,1997.09,3056.95,3410.24,3692.87,1684.53
Time to First Token (ms),1381.69,150.90,3763.53,4145.08,152.50,158.88,166.85,190.78,230.65,1997.09,3056.95,3410.24,3692.87,1684.53
Time to Second Token (ms),42.09,38.33,45.00,126.26,38.42,38.79,39.25,40.63,42.93,43.97,44.58,44.79,44.96,2.79
Tokens In Flight (tokens),99.29,0.00,267.00,,,,,,87.56,,220.36,243.68,261.93,74.81

Metric,Value
Benchmark Duration (sec),20.67
Input Token Throughput (tokens/sec),10.84
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),17.76
Request Count,3.00
Request Throughput (requests/sec),0.15
Total Input Sequence Length (tokens),224.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),28.59
