Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),44.24,0.00,214.77,,,,,,33.08,,61.78,62.56,64.11,15.08
Active Decode Throughput Per User (tokens/sec/user),30.01,0.00,214.77,,,,,,30.00,,31.94,32.56,33.42,2.78
Active Prefill Throughput (tokens/sec),1459.77,69.26,2307.53,,,,,,2307.53,,2307.53,2307.53,2307.53,1061.02
Active Prefill Throughput Per User (tokens/sec/user),1437.56,69.26,2307.53,,,,,,2307.53,,2307.53,2307.53,2307.53,1088.54
Active Total Throughput (tokens/sec),57.87,29.60,2337.13,,,,,,30.39,,59.40,59.99,59.99,174.00
Credit-to-Start Latency (ms),2.21,1.30,3.79,6.62,1.31,1.32,1.35,1.41,1.52,2.66,3.34,3.57,3.75,1.13
Decode Duration (ms),23209.63,20301.50,26520.95,69628.90,20351.60,20552.00,20802.49,21553.98,22806.45,24663.70,25778.05,26149.50,26446.66,2555.03
E2E Output Token Throughput (tokens/sec/user),29.73,29.48,30.12,89.19,29.48,29.49,29.50,29.54,29.60,29.86,30.02,30.07,30.11,0.28
Effective Concurrency,1.48,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.47,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),44.12,0.00,214.77,,,,,,33.05,,61.78,62.55,64.11,15.24
Effective Decode Throughput Per User (tokens/sec/user),29.93,0.00,214.77,,,,,,29.99,,31.94,32.54,33.42,3.19
Effective Latency (CO-aware) (ms),23402.63,20476.29,26796.46,70207.89,20525.47,20722.17,20968.06,21705.71,22935.14,24865.80,26024.20,26410.33,26719.24,2601.29
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.13
Effective Prefill Throughput (tokens/sec),13.75,0.00,2307.53,,,,,,0.00,,0.00,0.00,0.00,174.59
Effective Prefill Throughput Per User (tokens/sec/user),13.54,0.00,2307.53,,,,,,0.00,,0.00,0.00,0.00,174.47
Effective Total Throughput (tokens/sec),57.87,0.00,2337.13,,,,,,30.39,,59.40,59.99,59.99,173.99
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.83,0.00,1.66,2.50,0.02,0.08,0.17,0.42,0.85,1.25,1.49,1.58,1.64,0.68
HTTP Connection Overhead (ms),1.24,0.00,2.48,3.73,0.02,0.12,0.25,0.62,1.25,1.86,2.23,2.36,2.46,1.01
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),175.90,153.17,203.76,527.70,153.52,154.93,156.69,161.97,170.77,187.27,197.16,200.46,203.10,20.97
HTTP Data Sent (KB),1.09,0.21,2.83,3.27,0.21,0.21,0.21,0.22,0.22,1.53,2.31,2.57,2.78,1.23
HTTP DNS Lookup (ms),0.41,0.00,0.83,1.22,0.01,0.04,0.08,0.20,0.40,0.61,0.74,0.78,0.82,0.34
HTTP Duration (excl. conn) (ms),23400.22,20474.43,26792.60,70200.66,20523.62,20720.35,20966.27,21704.03,22933.62,24863.11,26020.81,26406.70,26715.42,2600.40
HTTP Receiving (ms),23209.66,20301.53,26520.95,69628.98,20351.63,20552.03,20802.53,21554.01,22806.49,24663.72,25778.06,26149.50,26446.66,2555.02
HTTP Sending (ms),1.21,0.19,2.21,3.62,0.21,0.29,0.39,0.71,1.23,1.72,2.01,2.11,2.19,0.83
HTTP Total Time (ms),23401.46,20476.91,26792.60,70204.38,20526.07,20722.71,20968.50,21705.89,22934.87,24863.73,26021.05,26406.83,26715.45,2599.39
HTTP Waiting (TTFB) (ms),189.35,125.90,271.47,568.06,126.80,130.38,134.86,148.30,170.69,221.08,251.31,261.39,269.45,60.87
Input Sequence Length (tokens),216.67,11.00,627.00,650.00,11.02,11.10,11.20,11.50,12.00,319.50,504.00,565.50,614.70,290.15
Inter Chunk Latency (ms),33.38,4.66,153.35,69628.90,29.95,30.83,31.46,32.39,33.30,34.14,35.19,35.76,36.96,3.34
Inter Token Latency (ms),33.42,32.90,33.79,100.25,32.92,32.97,33.03,33.23,33.56,33.67,33.74,33.76,33.78,0.37
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
Output Token Throughput Per User (tokens/sec/user),29.93,29.60,30.39,89.79,29.60,29.62,29.64,29.70,29.80,30.10,30.27,30.33,30.38,0.34
Prefill Throughput Per User (tokens/sec/user),821.05,69.26,2307.53,2463.14,69.60,70.97,72.68,77.80,86.35,1196.94,1863.30,2085.41,2263.11,1051.13
Reasoning Token Count (tokens),696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
Request Latency (ms),23400.43,20474.77,26792.67,70201.28,20523.95,20720.68,20966.59,21704.30,22933.84,24863.25,26020.90,26406.79,26715.49,2600.29
Time to First Token (ms),190.79,127.39,271.72,572.38,128.31,131.98,136.57,150.33,173.27,222.49,252.03,261.87,269.75,60.21
Time to Second Token (ms),40.03,36.61,46.02,120.08,36.63,36.70,36.78,37.03,37.46,41.74,44.30,45.16,45.85,4.25
Tokens In Flight (tokens),882.24,0.00,1434.00,,,,,,939.00,,1316.00,1365.00,1418.00,364.96

Metric,Value
Benchmark Duration (sec),47.27
Input Token Throughput (tokens/sec),13.75
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),44.18
Request Count,3.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),650.00
Total Output Sequence Length (tokens),2089.00
Total Reasoning Tokens (tokens),2089.00
Total Token Throughput (tokens/sec),57.93
