Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),28.85,0.00,320.69,,,,,,28.84,,29.71,29.96,30.54,3.71
Active Decode Throughput Per User (tokens/sec/user),28.85,0.00,320.69,,,,,,28.84,,29.71,29.96,30.54,3.71
Active Prefill Throughput (tokens/sec),2579.86,167.12,3293.82,,,,,,2737.49,,3293.82,3293.82,3293.82,1082.41
Active Prefill Throughput Per User (tokens/sec/user),2579.86,167.12,3293.82,,,,,,2737.49,,3293.82,3293.82,3293.82,1082.41
Active Total Throughput (tokens/sec),62.38,28.74,3293.82,,,,,,28.82,,29.14,29.14,2737.49,315.92
Credit-to-Start Latency (ms),1.39,0.51,2.17,4.16,0.53,0.61,0.70,1.00,1.49,1.83,2.03,2.10,2.15,0.68
Decode Duration (ms),16870.81,10054.79,23483.61,50612.43,10195.17,10756.71,11458.63,13564.41,17074.03,20278.82,22201.70,22842.66,23355.42,5484.18
E2E Output Token Throughput (tokens/sec/user),28.51,28.36,28.65,85.52,28.37,28.38,28.39,28.43,28.50,28.58,28.62,28.64,28.65,0.12
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.11
Effective Decode Throughput (tokens/sec),28.46,0.00,320.69,,,,,,28.82,,29.70,29.94,30.54,4.95
Effective Decode Throughput Per User (tokens/sec/user),28.46,0.00,320.69,,,,,,28.82,,29.70,29.94,30.54,4.95
Effective Latency (CO-aware) (ms),17096.89,10316.68,23592.81,51290.66,10457.97,11023.13,11729.58,13848.92,17381.17,20486.99,22350.48,22971.65,23468.58,5423.68
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.11
Effective Prefill Throughput (tokens/sec),33.90,0.00,3293.82,,,,,,0.00,,0.00,0.00,2737.49,318.91
Effective Prefill Throughput Per User (tokens/sec/user),33.90,0.00,3293.82,,,,,,0.00,,0.00,0.00,2737.49,318.91
Effective Total Throughput (tokens/sec),62.36,0.00,3293.82,,,,,,28.82,,29.14,29.14,2737.49,315.89
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.43,0.00,1.29,1.29,0.00,0.00,0.00,0.00,0.00,0.65,1.03,1.16,1.26,0.61
HTTP Connection Overhead (ms),0.58,0.00,1.74,1.74,0.00,0.00,0.00,0.00,0.00,0.87,1.39,1.56,1.70,0.82
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),123.53,74.59,171.07,370.58,75.60,79.62,84.66,99.76,124.92,147.99,161.84,166.45,170.14,39.40
HTTP Data Sent (KB),2.80,0.24,4.78,8.41,0.30,0.55,0.87,1.82,3.40,4.09,4.50,4.64,4.75,1.90
HTTP DNS Lookup (ms),0.15,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.22,0.36,0.40,0.44,0.21
HTTP Duration (excl. conn) (ms),17095.38,10314.46,23591.08,51286.15,10455.78,11021.08,11727.69,13847.54,17380.61,20485.85,22348.99,22970.03,23466.87,5423.91
HTTP Receiving (ms),16870.85,10054.80,23483.70,50612.55,10195.19,10756.73,11458.65,13564.43,17074.05,20278.87,22201.77,22842.73,23355.51,5484.21
HTTP Sending (ms),0.67,0.09,1.80,2.02,0.09,0.10,0.10,0.11,0.13,0.96,1.46,1.63,1.77,0.80
HTTP Total Time (ms),17095.96,10314.46,23592.82,51287.89,10455.78,11021.08,11727.69,13847.54,17380.61,20486.71,22350.37,22971.59,23468.57,5424.60
HTTP Waiting (TTFB) (ms),223.86,105.58,306.47,671.58,108.66,120.98,136.37,182.56,259.53,283.00,297.08,301.77,305.53,85.80
Input Sequence Length (tokens),579.67,18.00,1010.00,1739.00,31.86,87.30,156.60,364.50,711.00,860.50,950.20,980.10,1004.02,415.49
Inter Chunk Latency (ms),34.67,3.12,39.79,50612.43,32.52,33.37,33.65,34.09,34.63,35.34,35.97,36.32,37.34,1.70
Inter Token Latency (ms),34.60,34.32,34.79,103.81,34.32,34.36,34.39,34.51,34.70,34.75,34.77,34.78,34.79,0.21
