Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),113.36,0.00,1099.62,,,,,,118.65,,125.65,127.55,132.84,22.78
Active Decode Throughput Per User (tokens/sec/user),58.08,0.00,1099.62,,,,,,59.55,,63.32,65.03,79.94,11.53
Active Prefill Throughput (tokens/sec),4322.37,80.02,14172.82,,,,,,4647.32,,5350.85,5623.49,14172.82,2630.43
Active Prefill Throughput Per User (tokens/sec/user),4305.02,80.02,14172.82,,,,,,4647.32,,5350.85,5623.49,14172.82,2640.67
Active Total Throughput (tokens/sec),288.26,56.32,14230.63,,,,,,116.99,,118.37,119.28,5182.89,993.22
Credit-to-Start Latency (ms),2.29,1.08,3.69,114.35,1.10,1.22,1.42,1.79,2.27,2.74,3.17,3.52,3.67,0.66
Decode Duration (ms),8939.68,4344.69,17014.85,446984.22,4612.54,5324.83,6055.87,7159.99,8504.87,10553.95,11445.22,12566.98,16761.13,2535.08
E2E Output Token Throughput (tokens/sec/user),57.52,53.23,72.25,2876.15,53.31,54.88,55.58,56.63,57.47,58.17,58.68,58.92,65.90,2.47
Effective Concurrency,1.97,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.16
Effective Decode Concurrency,1.93,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.26
Effective Decode Throughput (tokens/sec),113.26,0.00,1099.62,,,,,,118.65,,125.65,127.55,132.80,23.02
Effective Decode Throughput Per User (tokens/sec/user),58.02,0.00,1099.62,,,,,,59.55,,63.31,65.03,79.94,11.66
Effective Latency (CO-aware) (ms),9133.31,4609.12,17234.00,456665.40,4875.46,5475.97,6320.59,7630.49,8677.72,10791.34,11549.45,12773.47,16993.24,2527.63
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),175.00,0.00,14172.82,,,,,,0.00,,0.00,0.00,5125.77,1002.96
Effective Prefill Throughput Per User (tokens/sec/user),174.30,0.00,14172.82,,,,,,0.00,,0.00,0.00,5125.77,1001.15
Effective Total Throughput (tokens/sec),288.26,0.00,14230.63,,,,,,116.99,,118.37,119.28,5182.89,993.22
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,523.66,246.00,995.00,26183.00,269.03,317.30,357.10,419.00,510.50,614.00,671.30,715.00,978.34,144.61
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),134.37,63.45,254.70,6718.32,69.34,81.70,91.89,107.61,131.06,157.67,172.04,183.39,250.30,36.90
HTTP Data Sent (KB),3.39,0.15,12.27,169.29,0.15,0.16,0.16,0.20,2.45,5.28,7.65,10.00,11.95,3.17
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),9130.88,4606.18,17232.23,456544.22,4873.19,5474.20,6318.32,7628.38,8675.33,10788.56,11546.83,12771.75,16990.78,2527.64
HTTP Receiving (ms),8939.70,4344.69,17014.89,446984.78,4612.53,5324.84,6055.89,7160.01,8504.88,10553.97,11445.21,12566.98,16761.17,2535.08
HTTP Sending (ms),0.28,0.09,0.40,14.04,0.10,0.13,0.19,0.25,0.30,0.32,0.34,0.37,0.40,0.07
HTTP Total Time (ms),9130.88,4606.18,17232.23,456544.22,4873.19,5474.20,6318.32,7628.38,8675.33,10788.56,11546.83,12771.75,16990.78,2527.64
HTTP Waiting (TTFB) (ms),190.91,72.52,485.92,9545.41,73.94,83.23,86.97,122.85,173.16,239.62,298.61,383.86,465.12,93.98
Input Sequence Length (tokens),809.84,7.00,2989.00,40492.00,7.00,8.00,9.00,15.25,604.00,1297.25,1967.80,2426.95,2839.55,775.67
Inter Chunk Latency (ms),17.10,0.91,242.82,446984.22,12.67,15.49,15.84,16.25,16.76,17.31,18.11,18.86,20.60,5.27
Inter Token Latency (ms),17.04,13.55,17.76,852.21,15.10,16.73,16.77,16.92,17.06,17.20,17.47,17.63,17.75,0.56
OSL Mismatch Diff % (%),-0.00,-0.24,0.00,-0.24,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
Output Sequence Length (tokens),525.12,246.00,995.00,26256.00,269.03,317.30,358.00,419.00,511.50,614.00,671.30,728.50,978.34,145.31
Output Token Count (tokens),36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,0.00
Output Token Throughput Per User (tokens/sec/user),58.75,56.32,73.82,2937.38,56.33,56.72,57.23,58.16,58.61,59.12,59.64,59.76,66.97,2.33
Prefill Throughput Per User (tokens/sec/user),3390.46,80.02,14172.83,169523.03,80.57,90.85,97.70,182.62,3557.19,5020.94,5176.41,5500.80,13962.11,2936.90
Reasoning Token Count (tokens),524.40,246.00,995.00,26220.00,269.03,317.30,358.00,419.00,511.50,614.00,671.30,728.50,978.34,145.94
Request Latency (ms),9131.02,4606.32,17232.35,456551.05,4873.35,5474.35,6318.50,7628.50,8675.48,10788.72,11546.98,12771.83,16990.92,2527.63
Time to First Output Token (ms),6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,6501.50,0.00
Time to First Token (ms),191.34,73.01,486.30,9566.83,74.40,83.65,87.45,123.04,173.64,240.09,298.99,384.38,465.50,93.98
Time to Second Token (ms),17.29,1.41,78.32,864.50,7.67,14.39,15.32,15.81,16.27,16.86,17.77,17.92,49.36,9.02
Tokens In Flight (tokens),2227.30,0.00,6309.00,,,,,,2022.00,,4336.00,5014.59,6038.00,1403.63

Metric,Value
Benchmark Duration (sec),231.38
Input Token Throughput (tokens/sec),175.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),113.47
Request Count,50.00
Request Throughput (requests/sec),0.22
Total Input Sequence Length (tokens),40492.00
Total Output Sequence Length (tokens),26256.00
Total Output Tokens (tokens),36.00
Total Reasoning Tokens (tokens),26220.00
Total Token Throughput (tokens/sec),288.47
