Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),65.26,0.00,1573.58,,,,,,71.14,,75.87,76.54,79.41,17.35
Active Decode Throughput Per User (tokens/sec/user),24.13,0.00,524.53,,,,,,24.40,,25.32,25.55,26.47,4.32
Active Prefill Throughput (tokens/sec),227.32,79.57,245.74,,,,,,245.74,,245.74,245.74,245.74,34.10
Active Prefill Throughput Per User (tokens/sec/user),82.18,79.57,85.45,,,,,,81.91,,83.08,83.08,83.08,0.51
Active Total Throughput (tokens/sec),66.57,24.16,245.74,,,,,,72.33,,72.33,72.33,72.33,18.54
Credit-to-Start Latency (ms),1.38,1.15,1.59,4.15,1.16,1.18,1.20,1.28,1.41,1.50,1.55,1.57,1.59,0.18
Decode Duration (ms),25586.62,20439.09,28316.88,76759.87,20590.38,21195.57,21952.05,24221.49,28003.90,28160.39,28254.29,28285.58,28310.62,3642.10
E2E Output Token Throughput (tokens/sec/user),23.96,23.87,24.01,71.89,23.88,23.89,23.90,23.94,24.00,24.01,24.01,24.01,24.01,0.06
Effective Concurrency,2.71,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.48
Effective Decode Concurrency,2.69,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.53
Effective Decode Throughput (tokens/sec),64.87,0.00,1573.58,,,,,,71.07,,75.85,76.53,79.41,18.01
Effective Decode Throughput Per User (tokens/sec/user),23.99,0.00,524.53,,,,,,24.39,,25.32,25.53,26.47,4.69
Effective Latency (CO-aware) (ms),25782.88,20651.32,28528.91,77348.65,20801.66,21403.03,22154.74,24409.87,28168.43,28348.67,28456.81,28492.86,28521.70,3631.55
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.24
Effective Prefill Throughput (tokens/sec),1.68,0.00,245.74,,,,,,0.00,,0.00,0.00,0.00,19.70
Effective Prefill Throughput Per User (tokens/sec/user),0.61,0.00,85.45,,,,,,0.00,,0.00,0.00,0.00,7.04
Effective Total Throughput (tokens/sec),66.56,0.00,245.74,,,,,,72.33,,72.33,72.33,72.33,18.56
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,617.67,493.00,684.00,1853.00,496.66,511.30,529.60,584.50,676.00,680.00,682.40,683.20,683.84,88.21
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.13,0.89,1.27,3.39,0.89,0.92,0.96,1.06,1.24,1.25,1.26,1.26,1.27,0.17
HTTP Connection Overhead (ms),1.62,1.30,1.79,4.87,1.31,1.35,1.39,1.54,1.78,1.79,1.79,1.79,1.79,0.23
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),157.31,125.65,174.28,471.92,126.57,130.28,134.92,148.82,172.00,173.14,173.82,174.05,174.23,22.41
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.49,0.41,0.54,1.48,0.41,0.42,0.43,0.47,0.53,0.54,0.54,0.54,0.54,0.06
HTTP Duration (excl. conn) (ms),25781.26,20649.52,28527.20,77343.78,20799.87,21401.27,22153.03,24408.29,28167.05,28347.13,28455.17,28491.19,28520.00,3631.66
HTTP Receiving (ms),25586.68,20439.17,28316.92,76760.03,20590.46,21195.65,21952.12,24221.56,28003.95,28160.43,28254.32,28285.62,28310.66,3642.08
HTTP Sending (ms),1.69,1.35,1.92,5.07,1.36,1.40,1.44,1.57,1.79,1.86,1.89,1.91,1.92,0.24
HTTP Total Time (ms),25782.88,20650.82,28529.00,77348.65,20801.18,21402.62,22154.42,24409.83,28168.84,28348.92,28456.96,28492.98,28521.79,3631.90
HTTP Waiting (TTFB) (ms),192.89,161.31,209.00,578.68,162.25,166.02,170.72,184.84,208.36,208.68,208.87,208.94,208.99,22.33
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),41.49,1.91,77.00,76759.87,37.59,39.11,39.44,40.07,40.94,42.36,44.37,46.16,51.10,3.13
Inter Token Latency (ms),41.48,41.40,41.54,124.43,41.40,41.41,41.42,41.44,41.49,41.52,41.53,41.54,41.54,0.06
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
Output Token Count (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
