Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),63.83,0.00,1968.58,,,,,,66.23,,76.86,78.62,80.16,17.96
Active Decode Throughput Per User (tokens/sec/user),23.59,0.00,656.19,,,,,,23.74,,26.21,26.64,27.74,5.65
Active Prefill Throughput (tokens/sec),201.73,54.67,222.99,,,,,,222.99,,222.99,222.99,222.99,39.04
Active Prefill Throughput Per User (tokens/sec/user),72.24,54.67,84.16,,,,,,74.33,,74.33,74.33,74.33,3.86
Active Total Throughput (tokens/sec),65.07,23.59,222.99,,,,,,70.31,,70.31,70.31,70.31,17.00
Credit-to-Start Latency (ms),1.24,1.13,1.36,3.72,1.13,1.14,1.15,1.18,1.23,1.29,1.33,1.35,1.36,0.09
Decode Duration (ms),26300.86,21218.80,28998.57,78902.57,21368.12,21965.44,22712.08,24952.00,28685.20,28841.89,28935.90,28967.24,28992.31,3595.84
E2E Output Token Throughput (tokens/sec/user),23.27,22.98,23.47,69.82,22.98,23.02,23.06,23.17,23.37,23.42,23.45,23.46,23.47,0.21
Effective Concurrency,2.73,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.47
Effective Decode Concurrency,2.70,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.52
Effective Decode Throughput (tokens/sec),63.42,0.00,1968.58,,,,,,66.09,,76.86,78.62,80.16,18.62
Effective Decode Throughput Per User (tokens/sec/user),23.43,0.00,656.19,,,,,,23.73,,26.21,26.64,27.63,5.94
Effective Latency (CO-aware) (ms),26521.82,21457.85,29183.24,79565.46,21607.18,22204.50,22951.15,25191.11,28924.37,29053.80,29131.47,29157.35,29178.06,3582.33
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.25
Effective Prefill Throughput (tokens/sec),1.64,0.00,222.99,,,,,,0.00,,0.00,0.00,0.00,18.48
Effective Prefill Throughput Per User (tokens/sec/user),0.59,0.00,84.16,,,,,,0.00,,0.00,0.00,0.00,6.50
Effective Total Throughput (tokens/sec),65.06,0.00,222.99,,,,,,70.31,,70.31,70.31,70.31,17.02
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.98,0.85,1.08,2.94,0.85,0.86,0.88,0.93,1.01,1.05,1.07,1.08,1.08,0.10
HTTP Connection Overhead (ms),1.39,1.17,1.65,4.18,1.17,1.19,1.21,1.26,1.36,1.50,1.59,1.62,1.64,0.20
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),154.96,123.66,171.70,464.89,124.58,128.25,132.83,146.59,169.53,170.61,171.27,171.49,171.66,22.15
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.41,0.32,0.57,1.24,0.32,0.33,0.33,0.34,0.35,0.46,0.52,0.54,0.56,0.11
HTTP Duration (excl. conn) (ms),26520.39,21456.55,29181.86,79561.17,21605.87,22203.17,22949.79,25189.66,28922.77,29052.31,29130.04,29155.95,29176.67,3582.24
HTTP Receiving (ms),26300.90,21218.80,28998.67,78902.70,21368.13,21965.44,22712.09,24952.02,28685.23,28841.95,28935.98,28967.33,28992.40,3595.87
HTTP Sending (ms),1.49,1.34,1.63,4.48,1.34,1.36,1.37,1.42,1.51,1.57,1.61,1.62,1.63,0.12
HTTP Total Time (ms),26521.78,21458.20,29183.03,79565.35,21607.52,22204.79,22951.38,25191.16,28924.13,29053.58,29131.25,29157.14,29177.85,3582.06
HTTP Waiting (TTFB) (ms),218.00,181.84,236.24,653.99,182.92,187.25,192.66,208.87,235.90,236.07,236.17,236.21,236.24,25.56
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),42.63,1.51,75.11,78902.57,36.11,37.54,38.14,39.64,41.88,45.11,48.51,50.11,53.22,4.53
Inter Token Latency (ms),42.67,42.40,43.13,128.02,42.40,42.41,42.42,42.45,42.50,42.81,43.00,43.06,43.12,0.32
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
Output Token Count (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
Output Token Throughput Per User (tokens/sec/user),23.44,23.19,23.59,70.31,23.19,23.22,23.26,23.36,23.53,23.56,23.58,23.58,23.59,0.18
Prefill Throughput Per User (tokens/sec/user),74.33,54.67,92.67,222.99,55.09,56.77,58.86,65.16,75.65,84.16,89.27,90.97,92.33,15.54
Request Latency (ms),26520.58,21456.72,29182.01,79561.74,21606.04,22203.35,22949.98,25189.86,28923.01,29052.51,29130.21,29156.11,29176.83,3582.25
Time to First Output Token (ms),219.72,183.44,237.92,659.17,184.53,188.88,194.31,210.62,237.80,237.86,237.90,237.91,237.92,25.66
Time to First Token (ms),219.72,183.44,237.92,659.17,184.53,188.88,194.31,210.62,237.80,237.86,237.90,237.91,237.92,25.66
Time to Second Token (ms),44.29,39.28,54.30,132.87,39.28,39.28,39.28,39.28,39.29,46.80,51.30,52.80,54.00,7.08
Tokens In Flight (tokens),890.90,0.00,1528.00,,,,,,1025.00,,1359.00,1426.00,1507.00,414.48

Metric,Value
Benchmark Duration (sec),29.18
Input Token Throughput (tokens/sec),1.64
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),63.52
Request Count,3.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),1854.00
Total Output Tokens (tokens),1854.00
Total Token Throughput (tokens/sec),65.17
