Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.43,0.00,277.60,,,,,,77.33,,82.79,84.68,87.60,12.83
Active Decode Throughput Per User (tokens/sec/user),26.43,0.00,277.60,,,,,,26.32,,27.72,28.23,29.20,2.96
Active Prefill Throughput (tokens/sec),246.36,87.31,296.67,,,,,,296.67,,296.67,296.67,296.67,89.42
Active Prefill Throughput Per User (tokens/sec/user),96.11,87.31,104.68,,,,,,98.89,,98.89,98.89,98.89,4.95
Active Total Throughput (tokens/sec),72.86,26.44,296.67,,,,,,79.10,,79.10,79.10,79.10,21.28
Credit-to-Start Latency (ms),1.45,1.42,1.48,4.35,1.42,1.42,1.43,1.44,1.46,1.47,1.47,1.47,1.47,0.02
Decode Duration (ms),23393.71,18724.74,25867.43,70181.14,18862.02,19411.16,20097.59,22156.86,25588.97,25728.20,25811.74,25839.58,25861.86,3303.42
E2E Output Token Throughput (tokens/sec/user),26.22,26.12,26.28,78.67,26.13,26.14,26.15,26.19,26.27,26.27,26.28,26.28,26.28,0.07
Effective Concurrency,2.71,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.48
Effective Decode Concurrency,2.69,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.52
Effective Decode Throughput (tokens/sec),71.01,0.00,277.60,,,,,,77.31,,82.79,84.68,87.60,13.90
Effective Decode Throughput Per User (tokens/sec/user),26.28,0.00,277.60,,,,,,26.31,,27.72,28.23,29.20,3.57
Effective Latency (CO-aware) (ms),23558.78,18874.22,26063.61,70676.35,19011.51,19560.65,20247.08,22306.37,25738.51,25901.06,25998.59,26031.10,26057.11,3315.14
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.23
Effective Prefill Throughput (tokens/sec),1.84,0.00,296.67,,,,,,0.00,,0.00,0.00,0.00,22.58
Effective Prefill Throughput Per User (tokens/sec/user),0.72,0.00,104.68,,,,,,0.00,,0.00,0.00,0.00,8.29
Effective Total Throughput (tokens/sec),72.85,0.00,296.67,,,,,,79.10,,79.10,79.10,79.10,21.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.15,1.12,1.18,3.44,1.12,1.12,1.12,1.13,1.14,1.16,1.17,1.18,1.18,0.03
HTTP Connection Overhead (ms),1.63,1.57,1.68,4.90,1.57,1.58,1.59,1.61,1.65,1.67,1.67,1.68,1.68,0.05
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),156.21,124.58,173.22,468.62,125.50,129.20,133.82,147.70,170.82,172.02,172.74,172.98,173.17,22.39
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.49,0.43,0.53,1.46,0.43,0.44,0.45,0.47,0.50,0.52,0.53,0.53,0.53,0.04
HTTP Duration (excl. conn) (ms),23557.10,18872.57,26061.88,70671.31,19009.86,19559.00,20245.43,22304.72,25736.86,25899.37,25996.88,26029.38,26055.38,3315.12
HTTP Receiving (ms),23393.80,18724.80,25867.53,70181.39,18862.09,19411.23,20097.65,22156.93,25589.06,25728.29,25811.83,25839.68,25861.96,3303.43
HTTP Sending (ms),1.66,1.50,1.78,4.99,1.50,1.52,1.54,1.61,1.71,1.74,1.77,1.77,1.78,0.12
HTTP Total Time (ms),23558.74,18874.15,26063.56,70676.22,19011.43,19560.58,20247.02,22306.33,25738.51,25901.04,25998.55,26031.05,26057.06,3315.16
HTTP Waiting (TTFB) (ms),161.65,146.06,192.57,484.94,146.06,146.08,146.11,146.18,146.31,169.44,183.32,187.95,191.65,21.87
