Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),126.05,0.00,197.38,,,,,,148.63,,167.09,169.70,176.20,46.87
Active Decode Throughput Per User (tokens/sec/user),19.06,0.00,45.10,,,,,,19.78,,21.58,22.02,22.95,3.04
Active Prefill Throughput (tokens/sec),1270.65,40.36,3561.79,,,,,,1192.56,,2589.52,2777.49,3049.35,857.29
Active Prefill Throughput Per User (tokens/sec/user),1151.76,40.36,2777.49,,,,,,1005.10,,2513.41,2589.52,2777.49,776.52
Active Total Throughput (tokens/sec),330.49,21.07,3652.69,,,,,,146.98,,998.55,1651.16,2911.22,581.17
Credit-to-Start Latency (ms),1.10,0.44,3.73,54.93,0.49,0.54,0.64,0.83,0.98,1.27,1.46,1.51,3.31,0.53
Decode Duration (ms),6967.60,3238.74,11848.20,348380.14,3598.70,4200.92,4751.85,5713.65,6745.05,8150.82,8664.97,9875.51,11810.75,1783.93
E2E Output Token Throughput (tokens/sec/user),18.32,16.86,20.65,916.22,16.98,17.45,17.62,17.73,18.08,18.86,19.43,19.55,20.33,0.78
Effective Concurrency,6.88,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.27
Effective Decode Concurrency,6.66,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.27
Effective Decode Throughput (tokens/sec),125.57,0.00,197.38,,,,,,148.57,,167.09,169.70,176.20,47.43
Effective Decode Throughput Per User (tokens/sec/user),18.99,0.00,45.10,,,,,,19.78,,21.58,22.02,22.95,3.25
Effective Latency (CO-aware) (ms),7190.61,3468.13,12058.17,359530.53,3846.38,4444.66,4995.45,5930.03,6976.96,8365.84,8923.27,10067.83,12058.01,1788.42
Effective Prefill Concurrency,0.21,0.00,8.00,,,,,,0.00,,1.00,1.00,3.00,0.68
Effective Prefill Throughput (tokens/sec),204.89,0.00,3561.79,,,,,,0.00,,875.30,1538.81,2777.49,580.41
Effective Prefill Throughput Per User (tokens/sec/user),185.72,0.00,2777.49,,,,,,0.00,,827.47,1420.94,2589.52,525.97
Effective Total Throughput (tokens/sec),330.46,0.00,3652.69,,,,,,146.98,,998.55,1651.16,2911.22,581.16
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,132.26,62.00,248.00,6613.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,244.57,36.10
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.15,0.00,1.75,7.32,0.00,0.00,0.00,0.00,0.00,0.00,0.63,1.27,1.62,0.42
HTTP Connection Overhead (ms),0.20,0.00,2.42,9.97,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.78,2.26,0.58
HTTP Connection Reused (ratio),0.88,0.00,1.00,44.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),33.99,16.15,63.45,1699.48,17.64,20.60,23.13,27.64,33.87,39.57,43.15,46.73,62.49,9.17
HTTP Data Sent (KB),1.12,0.15,3.91,55.85,0.15,0.15,0.16,0.20,0.87,1.64,2.36,3.29,3.85,0.97
HTTP DNS Lookup (ms),0.05,0.00,0.66,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.52,0.64,0.16
HTTP Duration (excl. conn) (ms),7189.40,3465.14,12057.21,359469.95,3844.43,4443.50,4993.89,5929.02,6975.97,8364.77,8921.84,10066.66,12056.99,1788.47
HTTP Receiving (ms),6967.61,3238.75,11848.21,348380.54,3598.70,4200.92,4751.86,5713.66,6745.05,8150.84,8664.99,9875.51,11810.76,1783.93
HTTP Sending (ms),0.40,0.09,2.49,19.89,0.09,0.10,0.11,0.16,0.20,0.28,0.85,2.01,2.33,0.57
HTTP Total Time (ms),7189.60,3465.14,12057.21,359479.93,3844.43,4443.50,4995.77,5929.44,6976.26,8364.77,8924.02,10066.66,12056.99,1788.47
HTTP Waiting (TTFB) (ms),221.39,164.13,353.37,11069.53,167.84,172.80,175.29,185.64,208.45,244.20,272.51,322.69,353.32,45.71
Input Sequence Length (tokens),214.20,7.00,793.00,10710.00,7.00,8.00,9.00,14.25,165.50,342.25,464.10,658.15,770.46,203.44
Inter Chunk Latency (ms),53.11,42.85,150.93,348380.14,44.77,46.20,47.09,48.51,50.72,53.58,56.24,70.96,111.01,11.22
Inter Token Latency (ms),53.30,47.47,57.42,2665.02,48.32,49.47,50.17,51.80,54.07,54.90,55.30,55.67,56.94,2.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),132.28,62.00,249.00,6614.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,245.08,36.17
Output Token Count (tokens),132.28,62.00,249.00,6614.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,245.08,36.17
Output Token Throughput Per User (tokens/sec/user),18.79,17.42,21.07,939.66,17.56,17.96,18.08,18.22,18.49,19.31,19.93,20.21,20.70,0.78
Prefill Throughput Per User (tokens/sec/user),910.94,28.39,2777.49,45547.14,32.38,40.44,48.31,73.93,835.59,1365.51,1944.66,2446.90,2685.38,765.78
Request Latency (ms),7189.51,3465.26,12057.28,359475.60,3844.52,4443.66,4994.08,5929.12,6976.02,8364.87,8922.06,10066.76,12057.07,1788.47
Time to First Output Token (ms),221.91,164.55,353.75,11095.46,168.14,173.08,175.64,185.88,208.72,246.43,272.76,322.98,353.67,45.83
Time to First Token (ms),221.91,164.55,353.75,11095.46,168.14,173.08,175.64,185.88,208.72,246.43,272.76,322.98,353.67,45.83
Time to Second Token (ms),56.68,46.37,142.01,2834.06,46.56,47.16,48.43,48.81,51.89,54.55,63.55,93.12,129.53,17.83
Tokens In Flight (tokens),1998.16,0.00,3534.02,,,,,,2080.00,,3000.00,3227.00,3465.00,811.83

Metric,Value
Benchmark Duration (sec),52.27
Input Token Throughput (tokens/sec),204.89
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),126.53
Request Count,50.00
Request Throughput (requests/sec),0.96
Total Input Sequence Length (tokens),10710.00
Total Output Sequence Length (tokens),6614.00
Total Output Tokens (tokens),6614.00
Total Token Throughput (tokens/sec),331.42
