Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),37.93,0.00,10888.70,,,,,,45.70,,48.86,49.31,50.74,19.64
Active Decode Throughput Per User (tokens/sec/user),24.16,0.00,10888.70,,,,,,24.28,,25.71,25.98,26.40,15.62
Active Prefill Throughput (tokens/sec),1621.77,109.26,2337.42,,,,,,2337.42,,2337.42,2337.42,2337.42,987.00
Active Prefill Throughput Per User (tokens/sec/user),1576.90,109.26,2337.42,,,,,,2337.42,,2337.42,2337.42,2337.42,1048.88
Active Total Throughput (tokens/sec),49.28,23.55,2360.97,,,,,,47.21,,48.19,48.19,48.19,158.34
Credit-to-Start Latency (ms),2.02,1.36,3.35,6.07,1.36,1.36,1.36,1.36,1.37,2.36,2.95,3.15,3.31,0.94
Decode Duration (ms),25751.15,20794.72,28661.03,77253.44,20934.78,21495.02,22195.31,24296.20,27797.68,28229.36,28488.36,28574.70,28643.77,3522.40
E2E Output Token Throughput (tokens/sec/user),23.85,23.49,24.48,71.54,23.49,23.50,23.51,23.53,23.57,24.03,24.30,24.39,24.46,0.45
Effective Concurrency,1.59,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Concurrency,1.58,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),37.84,0.00,10888.70,,,,,,45.69,,48.86,49.30,50.74,19.71
Effective Decode Throughput Per User (tokens/sec/user),24.10,0.00,10888.70,,,,,,24.27,,25.71,25.98,26.40,15.65
Effective Latency (CO-aware) (ms),25907.88,20914.92,28781.39,77723.65,21057.17,21626.17,22337.41,24471.13,28027.34,28404.37,28630.58,28705.98,28766.31,3543.95
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.12
Effective Prefill Throughput (tokens/sec),11.44,0.00,2337.42,,,,,,0.00,,0.00,0.00,0.00,159.05
Effective Prefill Throughput Per User (tokens/sec/user),11.12,0.00,2337.42,,,,,,0.00,,0.00,0.00,0.00,158.68
Effective Total Throughput (tokens/sec),49.28,0.00,2360.97,,,,,,47.21,,48.19,48.19,48.19,158.33
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Connection Overhead (ms),1.01,0.00,1.54,3.03,0.03,0.15,0.30,0.75,1.49,1.52,1.53,1.53,1.54,0.72
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),157.49,125.65,174.63,472.46,126.58,130.30,134.96,148.92,172.18,173.40,174.14,174.38,174.58,22.53
HTTP Data Sent (KB),0.95,0.21,2.41,2.85,0.21,0.21,0.21,0.22,0.23,1.32,1.98,2.19,2.37,1.03
HTTP DNS Lookup (ms),0.35,0.00,0.54,1.04,0.01,0.05,0.10,0.25,0.50,0.52,0.53,0.53,0.54,0.24
HTTP Duration (excl. conn) (ms),25905.71,20913.40,28779.82,77717.14,21055.61,21624.45,22335.50,24468.66,28023.92,28401.87,28628.64,28704.23,28764.70,3543.56
