Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),65.00,0.00,184.59,,,,,,63.63,,74.85,77.78,81.98,6.80
Active Decode Throughput Per User (tokens/sec/user),65.00,0.00,184.59,,,,,,63.63,,74.85,77.78,81.98,6.80
Active Prefill Throughput (tokens/sec),5233.03,83.91,14093.49,,,,,,4653.07,,10940.45,12891.26,14093.49,3269.60
Active Prefill Throughput Per User (tokens/sec/user),5233.03,83.91,14093.49,,,,,,4653.07,,10940.45,12891.26,14093.49,3269.60
Active Total Throughput (tokens/sec),200.42,63.49,14093.49,,,,,,65.08,,65.70,65.80,4753.79,980.64
Credit-to-Start Latency (ms),1.47,0.69,2.54,73.58,0.71,0.76,0.79,0.95,1.54,1.88,2.16,2.21,2.51,0.52
Decode Duration (ms),7981.07,1779.90,15167.50,399053.66,2370.94,3904.37,4579.68,6346.80,7900.75,9696.81,10565.65,12048.72,13794.61,2555.00
E2E Output Token Throughput (tokens/sec/user),63.12,50.40,65.37,3156.10,53.03,61.17,61.27,62.27,63.66,64.65,65.10,65.33,65.36,2.47
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.16
Effective Decode Throughput (tokens/sec),63.27,0.00,184.59,,,,,,63.40,,74.70,77.69,81.94,12.43
Effective Decode Throughput Per User (tokens/sec/user),63.27,0.00,184.59,,,,,,63.40,,74.70,77.69,81.94,12.43
Effective Latency (CO-aware) (ms),8197.31,2263.00,15236.45,409865.38,2688.60,4208.65,4676.80,6658.03,8267.06,9823.94,10875.50,12301.63,13943.63,2543.73
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),137.07,0.00,14093.49,,,,,,0.00,,0.00,0.00,4753.79,989.19
Effective Prefill Throughput Per User (tokens/sec/user),137.07,0.00,14093.49,,,,,,0.00,,0.00,0.00,4753.79,989.19
Effective Total Throughput (tokens/sec),200.34,0.00,14093.49,,,,,,65.08,,65.70,65.80,4753.79,980.44
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,519.68,114.00,995.00,25984.00,153.69,253.20,301.10,416.25,510.50,632.25,687.70,778.30,902.88,165.83
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),133.49,29.61,255.22,6674.35,39.80,65.26,77.51,106.96,131.12,162.09,176.59,199.70,231.65,42.44
HTTP Data Sent (KB),5.08,0.15,21.85,254.12,0.15,0.16,0.16,0.19,3.43,8.07,11.98,15.11,20.27,5.22
