Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.24,0.00,214.81,,,,,,82.53,,143.09,149.27,162.73,31.45
Active Decode Throughput Per User (tokens/sec/user),57.53,0.00,159.15,,,,,,58.05,,76.57,79.51,82.91,13.39
Active Prefill Throughput (tokens/sec),398.76,116.80,399.66,,,,,,399.66,,399.66,399.66,399.66,14.99
Active Prefill Throughput Per User (tokens/sec/user),133.20,112.04,175.58,,,,,,133.22,,133.22,133.22,133.22,1.48
Active Total Throughput (tokens/sec),106.53,57.54,399.66,,,,,,103.44,,146.99,146.99,399.66,68.59
Credit-to-Start Latency (ms),1.44,1.26,1.64,4.33,1.26,1.27,1.29,1.34,1.43,1.54,1.60,1.62,1.63,0.16
Decode Duration (ms),1812.72,1102.35,2919.79,5438.16,1108.63,1133.72,1165.08,1259.18,1416.01,2167.90,2619.04,2769.42,2889.72,793.22
E2E Output Token Throughput (tokens/sec/user),46.68,40.67,55.92,140.04,40.72,40.95,41.23,42.06,43.46,49.69,53.43,54.67,55.67,6.63
Effective Concurrency,1.90,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.94
Effective Decode Concurrency,1.80,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.98
Effective Decode Throughput (tokens/sec),92.86,0.00,214.81,,,,,,80.41,,140.02,149.27,162.73,35.61
Effective Decode Throughput Per User (tokens/sec/user),55.51,0.00,159.15,,,,,,57.45,,76.01,79.48,82.91,16.88
Effective Latency (CO-aware) (ms),1916.76,1206.32,3023.95,5750.28,1212.60,1237.69,1269.06,1363.17,1520.01,2271.98,2723.16,2873.55,2993.87,793.30
Effective Prefill Concurrency,0.10,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.54
Effective Prefill Throughput (tokens/sec),13.55,0.00,399.66,,,,,,0.00,,0.00,0.00,399.66,72.30
Effective Prefill Throughput Per User (tokens/sec/user),4.53,0.00,175.58,,,,,,0.00,,0.00,0.00,133.22,24.13
Effective Total Throughput (tokens/sec),106.41,0.00,399.66,,,,,,103.44,,146.99,146.99,399.66,68.65
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.12,0.89,1.27,3.37,0.90,0.93,0.96,1.05,1.21,1.24,1.26,1.26,1.27,0.16
HTTP Connection Overhead (ms),1.65,1.31,1.85,4.95,1.32,1.36,1.41,1.55,1.79,1.82,1.84,1.85,1.85,0.24
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.64,12.94,43.72,73.91,13.03,13.37,13.80,15.10,17.25,30.49,38.43,41.07,43.19,13.61
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.53,0.42,0.64,1.58,0.42,0.43,0.44,0.47,0.52,0.58,0.62,0.63,0.64,0.09
HTTP Duration (excl. conn) (ms),1915.11,1204.70,3022.08,5745.34,1210.98,1236.09,1267.47,1361.63,1518.56,2270.32,2721.37,2871.73,2992.01,793.16
HTTP Receiving (ms),1812.81,1102.46,2919.86,5438.43,1108.73,1133.82,1165.19,1259.29,1416.12,2167.99,2619.11,2769.48,2889.78,793.20
HTTP Sending (ms),1.59,1.28,1.86,4.77,1.29,1.32,1.35,1.46,1.63,1.74,1.81,1.84,1.85,0.24
HTTP Total Time (ms),1916.76,1206.01,3023.87,5750.29,1212.30,1237.45,1268.89,1363.21,1520.41,2272.14,2723.17,2873.52,2993.80,793.29
HTTP Waiting (TTFB) (ms),100.71,100.36,100.96,302.14,100.37,100.41,100.45,100.59,100.81,100.89,100.93,100.95,100.96,0.25
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),19.35,11.71,27.90,5438.16,12.11,12.61,13.34,15.45,19.74,22.79,25.84,26.70,27.67,4.47
Inter Token Latency (ms),20.71,17.38,22.97,62.13,17.47,17.82,18.26,19.58,21.78,22.38,22.73,22.85,22.94,2.40
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),49.00,43.54,57.54,146.99,43.59,43.78,44.02,44.72,45.90,51.72,55.21,56.37,57.31,6.12
Prefill Throughput Per User (tokens/sec/user),133.22,107.28,175.58,399.66,107.47,108.23,109.18,112.04,116.80,146.19,163.82,169.70,174.40,30.21
Reasoning Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Request Latency (ms),1915.32,1204.89,3022.31,5745.96,1211.17,1236.28,1267.66,1361.82,1518.76,2270.53,2721.60,2871.95,2992.24,793.18
Time to First Token (ms),102.60,102.52,102.74,307.80,102.52,102.52,102.52,102.53,102.54,102.64,102.70,102.72,102.74,0.10
Time to Second Token (ms),22.35,22.30,22.39,67.04,22.30,22.30,22.31,22.33,22.36,22.37,22.38,22.38,22.38,0.04
Tokens In Flight (tokens),126.33,0.00,188.00,,,,,,132.00,,174.00,180.00,185.00,38.28

Metric,Value
Benchmark Duration (sec),3.02
Input Token Throughput (tokens/sec),13.55
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),93.85
Request Count,3.00
Request Throughput (requests/sec),0.99
Total Input Sequence Length (tokens),41.00
Total Output Sequence Length (tokens),284.00
Total Reasoning Tokens (tokens),284.00
Total Token Throughput (tokens/sec),107.40
