Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),90.20,0.00,421.40,,,,,,95.48,,119.52,122.80,126.41,24.74
Active Decode Throughput Per User (tokens/sec/user),58.18,0.00,421.40,,,,,,57.69,,75.28,78.71,82.51,14.15
Active Prefill Throughput (tokens/sec),307.78,36.71,1227.95,,,,,,63.37,,1227.95,1227.95,1227.95,474.38
Active Prefill Throughput Per User (tokens/sec/user),282.88,31.69,1227.95,,,,,,31.69,,1227.95,1227.95,1227.95,487.21
Active Total Throughput (tokens/sec),116.40,36.71,1280.09,,,,,,105.14,,116.29,116.29,1280.09,180.77
Credit-to-Start Latency (ms),1.14,0.84,1.37,3.42,0.84,0.87,0.91,1.03,1.22,1.29,1.34,1.35,1.36,0.22
Decode Duration (ms),2736.23,2320.80,3222.21,8208.70,2327.70,2355.29,2389.78,2493.24,2665.69,2943.95,3110.91,3166.56,3211.08,371.36
E2E Output Token Throughput (tokens/sec/user),50.39,44.11,61.52,151.18,44.14,44.26,44.40,44.83,45.55,53.54,58.32,59.92,61.20,7.89
Effective Concurrency,1.66,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.47
Effective Decode Concurrency,1.46,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.65
Effective Decode Throughput (tokens/sec),82.31,0.00,421.40,,,,,,92.68,,118.37,122.12,126.41,34.75
Effective Decode Throughput Per User (tokens/sec/user),53.09,0.00,421.40,,,,,,56.71,,73.85,78.09,82.51,21.28
Effective Latency (CO-aware) (ms),3106.77,2796.82,3711.21,9320.32,2797.13,2798.37,2799.92,2804.56,2812.29,3261.75,3531.42,3621.32,3693.23,427.45
Effective Prefill Concurrency,0.20,0.00,2.00,,,,,,0.00,,1.00,2.00,2.00,0.58
Effective Prefill Throughput (tokens/sec),34.03,0.00,1227.95,,,,,,0.00,,63.37,63.37,1227.95,184.92
Effective Prefill Throughput Per User (tokens/sec/user),31.28,0.00,1227.95,,,,,,0.00,,31.69,31.69,1227.95,184.70
Effective Total Throughput (tokens/sec),116.34,0.00,1280.09,,,,,,105.14,,116.29,116.29,1280.09,180.74
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.91,0.00,1.47,2.74,0.03,0.13,0.26,0.64,1.28,1.37,1.43,1.45,1.46,0.65
