Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),161.06,0.00,300.53,,,,,,171.98,,199.42,214.73,269.72,41.90
Active Decode Throughput Per User (tokens/sec/user),95.09,0.00,249.33,,,,,,92.59,,120.19,124.68,134.86,17.80
Active Prefill Throughput (tokens/sec),413.16,91.76,594.92,,,,,,594.92,,594.92,594.92,594.92,184.61
Active Prefill Throughput Per User (tokens/sec/user),357.64,91.76,594.92,,,,,,594.92,,594.92,594.92,594.92,240.98
Active Total Throughput (tokens/sec),199.13,89.89,684.81,,,,,,186.74,,225.79,684.81,684.81,126.31
Credit-to-Start Latency (ms),1.37,1.24,1.45,4.10,1.25,1.26,1.28,1.33,1.41,1.43,1.44,1.44,1.44,0.09
Decode Duration (ms),1367.87,675.54,1868.93,4103.62,693.21,763.90,852.26,1117.35,1559.15,1714.04,1806.97,1837.95,1862.73,505.62
E2E Output Token Throughput (tokens/sec/user),84.65,80.76,89.13,253.94,80.83,81.09,81.42,82.41,84.05,86.59,88.11,88.62,89.03,3.44
Effective Concurrency,1.79,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.62,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.59
Effective Decode Throughput (tokens/sec),151.80,0.00,300.53,,,,,,169.51,,199.42,214.73,228.73,55.33
Effective Decode Throughput Per User (tokens/sec/user),89.62,0.00,249.33,,,,,,92.03,,117.95,124.68,134.86,28.09
Effective Latency (CO-aware) (ms),1512.47,818.67,2012.10,4537.40,836.43,907.46,996.26,1262.65,1706.64,1859.37,1951.00,1981.55,2005.99,506.19
Effective Prefill Concurrency,0.17,0.00,2.00,,,,,,0.00,,1.00,2.00,2.00,0.50
Effective Prefill Throughput (tokens/sec),47.04,0.00,594.92,,,,,,0.00,,225.79,594.92,594.92,145.27
Effective Prefill Throughput Per User (tokens/sec/user),40.72,0.00,594.92,,,,,,0.00,,112.90,594.92,594.92,139.70
Effective Total Throughput (tokens/sec),198.84,0.00,684.81,,,,,,186.74,,225.79,684.81,684.81,126.45
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,41.00,21.00,53.00,123.00,21.56,23.80,26.60,35.00,49.00,51.00,52.20,52.60,52.92,14.24
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.72,0.00,1.23,2.16,0.02,0.09,0.19,0.47,0.93,1.08,1.17,1.20,1.23,0.52
HTTP Connection Overhead (ms),1.03,0.00,1.80,3.08,0.03,0.13,0.26,0.64,1.29,1.54,1.69,1.75,1.79,0.76
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),12.10,6.39,15.63,36.30,6.55,7.18,7.97,10.34,14.28,14.96,15.36,15.50,15.61,4.07
HTTP Data Sent (KB),0.35,0.22,0.58,1.06,0.22,0.23,0.23,0.24,0.26,0.42,0.52,0.55,0.58,0.16
HTTP DNS Lookup (ms),0.31,0.00,0.57,0.92,0.01,0.04,0.07,0.18,0.35,0.46,0.52,0.54,0.56,0.23
HTTP Duration (excl. conn) (ms),1510.91,817.01,2010.49,4532.73,834.77,905.83,994.65,1261.12,1705.23,1857.86,1949.44,1979.97,2004.39,506.24
HTTP Receiving (ms),1367.91,675.60,1868.98,4103.74,693.27,763.96,852.31,1117.38,1559.15,1714.07,1807.02,1838.00,1862.79,505.61
HTTP Sending (ms),1.12,0.43,1.60,3.37,0.44,0.52,0.61,0.88,1.34,1.47,1.55,1.58,1.60,0.50
HTTP Total Time (ms),1511.94,818.30,2012.29,4535.81,836.04,906.99,995.68,1261.76,1705.23,1858.76,1950.88,1981.58,2006.15,506.24
HTTP Waiting (TTFB) (ms),141.88,139.90,145.65,425.63,139.91,139.92,139.94,139.99,140.07,142.86,144.53,145.09,145.54,2.67
Input Sequence Length (tokens),39.67,13.00,87.00,119.00,13.12,13.60,14.20,16.00,19.00,53.00,73.40,80.20,85.64,33.56
Inter Chunk Latency (ms),34.20,22.69,67.37,4103.62,23.76,25.18,26.91,30.49,34.27,37.39,39.01,41.22,53.59,5.90
Inter Token Latency (ms),10.61,10.33,11.12,31.84,10.33,10.33,10.34,10.36,10.39,10.76,10.98,11.05,11.11,0.36
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
Output Token Throughput Per User (tokens/sec/user),94.32,89.89,96.85,282.96,90.02,90.52,91.16,93.06,96.22,96.53,96.72,96.78,96.83,3.14
Prefill Throughput Per User (tokens/sec/user),273.57,91.76,594.92,820.71,92.60,95.98,100.21,112.90,134.03,364.48,502.74,548.83,585.70,227.88
Reasoning Token Count (tokens),129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
Request Latency (ms),1511.10,817.22,2010.68,4533.29,834.98,906.04,994.85,1261.31,1705.39,1858.04,1949.62,1980.15,2004.58,506.23
Time to First Token (ms),143.22,141.68,146.24,429.67,141.68,141.69,141.69,141.72,141.75,144.00,145.34,145.79,146.15,2.13
Time to Second Token (ms),26.20,24.03,30.55,78.60,24.03,24.03,24.03,24.03,24.03,27.29,29.24,29.90,30.42,3.07
Tokens In Flight (tokens),193.02,0.00,367.23,,,,,,198.10,,322.59,341.72,360.85,90.16

Metric,Value
Benchmark Duration (sec),2.53
Input Token Throughput (tokens/sec),47.04
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),152.98
Request Count,3.00
Request Throughput (requests/sec),1.19
Total Input Sequence Length (tokens),119.00
Total Output Sequence Length (tokens),387.00
Total Reasoning Tokens (tokens),387.00
Total Token Throughput (tokens/sec),200.02
