Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),32.17,0.00,202.83,,,,,,32.06,,33.17,33.90,35.78,5.98
Active Decode Throughput Per User (tokens/sec/user),32.17,0.00,202.83,,,,,,32.06,,33.17,33.90,35.78,5.98
Active Prefill Throughput (tokens/sec),989.83,104.68,1370.37,,,,,,1090.16,,1370.37,1370.37,1370.37,485.92
Active Prefill Throughput Per User (tokens/sec/user),989.83,104.68,1370.37,,,,,,1090.16,,1370.37,1370.37,1370.37,485.92
Active Total Throughput (tokens/sec),70.97,31.92,1370.37,,,,,,32.19,,32.50,32.50,1370.37,212.65
Credit-to-Start Latency (ms),0.89,0.63,1.21,2.68,0.64,0.65,0.68,0.74,0.85,1.03,1.13,1.17,1.20,0.24
Decode Duration (ms),3771.97,2267.80,5263.75,11315.90,2298.13,2419.46,2571.11,3026.07,3784.34,4524.05,4967.87,5115.81,5234.16,1223.12
E2E Output Token Throughput (tokens/sec/user),30.97,30.30,31.48,92.91,30.32,30.39,30.47,30.72,31.13,31.31,31.41,31.44,31.47,0.49
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),30.84,0.00,202.83,,,,,,32.00,,33.11,33.75,35.78,8.67
Effective Decode Throughput Per User (tokens/sec/user),30.84,0.00,202.83,,,,,,32.00,,33.11,33.75,35.78,8.67
Effective Latency (CO-aware) (ms),3932.15,2442.94,5370.04,11796.44,2473.75,2596.99,2751.04,3213.20,3983.46,4676.75,5092.73,5231.38,5342.31,1195.54
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),40.08,0.00,1370.37,,,,,,0.00,,0.00,0.00,1370.37,218.24
Effective Prefill Throughput Per User (tokens/sec/user),40.08,0.00,1370.37,,,,,,0.00,,0.00,0.00,1370.37,218.24
Effective Total Throughput (tokens/sec),70.93,0.00,1370.37,,,,,,32.19,,32.50,32.50,1370.37,212.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.27,0.00,0.82,0.82,0.00,0.00,0.00,0.00,0.00,0.41,0.66,0.74,0.81,0.39
HTTP Connection Overhead (ms),0.39,0.00,1.17,1.17,0.00,0.00,0.00,0.00,0.00,0.58,0.93,1.05,1.14,0.55
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.02,18.93,42.70,93.07,19.18,20.18,21.43,25.18,31.43,37.07,40.45,41.57,42.47,9.71
HTTP Data Sent (KB),0.95,0.21,1.56,2.86,0.23,0.30,0.39,0.65,1.09,1.32,1.46,1.51,1.55,0.56
HTTP DNS Lookup (ms),0.11,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.17,0.28,0.31,0.34,0.16
HTTP Duration (excl. conn) (ms),3931.16,2442.01,5368.69,11793.47,2472.83,2596.09,2750.16,3212.39,3982.76,4675.73,5091.51,5230.10,5340.98,1195.37
HTTP Receiving (ms),3772.00,2267.80,5263.83,11315.99,2298.14,2419.46,2571.12,3026.08,3784.36,4524.09,4967.93,5115.88,5234.24,1223.15
HTTP Sending (ms),0.52,0.16,1.20,1.56,0.16,0.17,0.17,0.18,0.20,0.70,1.00,1.10,1.18,0.48
HTTP Total Time (ms),3931.54,2442.01,5369.86,11794.63,2472.83,2596.09,2750.16,3212.39,3982.76,4676.31,5092.44,5231.15,5342.12,1195.84
HTTP Waiting (TTFB) (ms),158.64,103.67,198.24,475.91,105.08,110.70,117.74,138.84,174.01,186.12,193.39,195.81,197.75,40.11
Input Sequence Length (tokens),157.67,11.00,272.00,473.00,14.58,28.90,46.80,100.50,190.00,231.00,255.60,263.80,270.36,108.98
Inter Chunk Latency (ms),31.09,4.93,35.94,11315.90,27.43,29.34,30.04,30.63,31.14,31.85,32.95,33.51,35.23,2.66
Inter Token Latency (ms),31.05,30.77,31.33,93.16,30.77,30.80,30.83,30.92,31.07,31.20,31.28,31.31,31.33,0.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),32.20,31.92,32.50,96.61,31.92,31.94,31.97,32.05,32.19,32.35,32.44,32.47,32.50,0.24
Prefill Throughput Per User (tokens/sec/user),855.07,104.68,1370.37,2565.20,124.39,203.23,301.77,597.42,1090.15,1230.26,1314.33,1342.35,1364.77,542.80
Request Latency (ms),3931.25,2442.09,5368.84,11793.76,2472.90,2596.16,2750.24,3212.46,3982.83,4675.83,5091.63,5230.24,5341.12,1195.40
Time to First Output Token (ms),159.29,105.08,198.49,477.86,106.47,112.00,118.92,139.69,174.29,186.39,193.65,196.07,198.00,39.58
Time to First Token (ms),159.29,105.08,198.49,477.86,106.47,112.00,118.92,139.69,174.29,186.39,193.65,196.07,198.00,39.58
Time to Second Token (ms),30.40,29.37,32.32,91.20,29.37,29.38,29.40,29.44,29.50,30.91,31.76,32.04,32.27,1.36
Tokens In Flight (tokens),200.28,0.00,396.00,,,,,,202.00,,356.00,375.00,391.00,112.81

Metric,Value
Benchmark Duration (sec),11.80
Input Token Throughput (tokens/sec),40.08
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),31.10
Request Count,3.00
Request Throughput (requests/sec),0.25
Total Input Sequence Length (tokens),473.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),71.18
