Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),54.03,0.00,1817.28,,,,,,61.47,,65.06,66.14,67.51,20.01
Active Decode Throughput Per User (tokens/sec/user),21.34,0.00,1817.28,,,,,,21.34,,22.28,22.50,23.00,15.00
Active Prefill Throughput (tokens/sec),193.52,54.59,220.62,,,,,,220.62,,220.62,220.62,220.62,46.40
Active Prefill Throughput Per User (tokens/sec/user),69.35,54.59,73.54,,,,,,73.54,,73.54,73.54,73.54,7.17
Active Total Throughput (tokens/sec),57.86,21.35,220.62,,,,,,63.40,,63.40,63.40,220.62,26.99
Credit-to-Start Latency (ms),1.25,1.20,1.29,3.76,1.20,1.21,1.22,1.23,1.27,1.28,1.28,1.28,1.29,0.04
Decode Duration (ms),6741.81,5208.53,7870.01,20225.43,5247.30,5402.36,5596.20,6177.71,7146.89,7508.45,7725.39,7797.70,7855.55,1123.67
E2E Output Token Throughput (tokens/sec/user),20.72,20.53,20.94,62.15,20.53,20.54,20.56,20.61,20.68,20.81,20.89,20.91,20.93,0.17
Effective Concurrency,2.57,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.65
Effective Decode Concurrency,2.50,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.75
Effective Decode Throughput (tokens/sec),53.01,0.00,1817.28,,,,,,61.39,,65.06,66.14,67.51,21.15
Effective Decode Throughput Per User (tokens/sec/user),20.93,0.00,1817.28,,,,,,21.31,,22.27,22.50,23.00,15.14
Effective Latency (CO-aware) (ms),6927.49,5360.08,8072.78,20782.46,5399.87,5559.03,5757.98,6354.84,7349.60,7711.19,7928.14,8000.46,8058.31,1146.97
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.43
Effective Prefill Throughput (tokens/sec),4.83,0.00,220.62,,,,,,0.00,,0.00,0.00,220.62,31.07
Effective Prefill Throughput Per User (tokens/sec/user),1.73,0.00,73.54,,,,,,0.00,,0.00,0.00,73.54,10.88
Effective Total Throughput (tokens/sec),57.84,0.00,220.62,,,,,,63.40,,63.40,63.40,220.62,27.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.98,0.85,1.15,2.94,0.85,0.86,0.87,0.89,0.94,1.05,1.11,1.13,1.15,0.13
HTTP Connection Overhead (ms),1.40,1.17,1.61,4.19,1.18,1.20,1.22,1.29,1.42,1.51,1.57,1.59,1.60,0.18
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.90,28.35,43.30,110.71,28.57,29.42,30.49,33.70,39.05,41.18,42.45,42.88,43.22,6.29
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.42,0.33,0.48,1.26,0.33,0.34,0.35,0.39,0.45,0.47,0.47,0.47,0.48,0.07
HTTP Duration (excl. conn) (ms),6926.04,5358.61,8071.33,20778.13,5398.40,5557.57,5756.52,6353.40,7348.19,7709.76,7926.70,7999.02,8056.87,1146.99
HTTP Receiving (ms),6741.84,5208.57,7870.04,20225.51,5247.33,5402.40,5596.23,6177.74,7146.90,7508.47,7725.41,7797.73,7855.58,1123.66
HTTP Sending (ms),1.44,1.26,1.68,4.31,1.26,1.27,1.28,1.31,1.36,1.52,1.62,1.65,1.68,0.18
HTTP Total Time (ms),6927.44,5359.78,8072.94,20782.32,5399.58,5558.76,5757.75,6354.69,7349.60,7711.27,7928.27,8000.60,8058.47,1147.16
HTTP Waiting (TTFB) (ms),182.77,148.78,199.92,548.31,149.80,153.86,158.94,174.19,199.61,199.76,199.86,199.89,199.92,24.04
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),47.26,0.55,55.77,20225.43,44.02,44.61,45.02,46.07,47.14,48.36,49.98,50.76,53.10,2.99
Inter Token Latency (ms),47.32,46.85,47.78,141.96,46.86,46.89,46.94,47.09,47.33,47.56,47.69,47.74,47.78,0.38
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),21.13,20.93,21.35,63.40,20.93,20.95,20.97,21.03,21.13,21.24,21.30,21.32,21.34,0.17
Prefill Throughput Per User (tokens/sec/user),73.54,54.59,106.48,220.62,54.69,55.09,55.58,57.07,59.55,83.02,97.09,101.79,105.54,23.38
Request Latency (ms),6926.23,5358.79,8071.51,20778.70,5398.58,5557.75,5756.71,6353.59,7348.40,7709.95,7926.89,7999.20,8057.05,1146.99
Time to First Output Token (ms),184.42,150.26,201.51,553.27,151.29,155.39,160.51,175.88,201.50,201.50,201.51,201.51,201.51,24.15
Time to First Token (ms),184.42,150.26,201.51,553.27,151.29,155.39,160.51,175.88,201.50,201.50,201.51,201.51,201.51,24.15
Time to Second Token (ms),49.41,48.57,51.06,148.24,48.57,48.57,48.58,48.59,48.61,49.84,50.57,50.81,51.01,1.16
Tokens In Flight (tokens),215.71,0.00,367.00,,,,,,235.00,,321.00,340.00,361.00,88.79

Metric,Value
Benchmark Duration (sec),8.07
Input Token Throughput (tokens/sec),4.83
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),53.38
Request Count,3.00
Request Throughput (requests/sec),0.37
Total Input Sequence Length (tokens),39.00
Total Output Sequence Length (tokens),431.00
Total Output Tokens (tokens),431.00
Total Token Throughput (tokens/sec),58.21
