Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),54.51,0.00,321.89,,,,,,62.07,,65.90,66.89,68.21,16.91
Active Decode Throughput Per User (tokens/sec/user),21.45,0.00,107.30,,,,,,21.48,,22.36,22.77,23.47,3.22
Active Prefill Throughput (tokens/sec),192.09,77.30,210.49,,,,,,210.49,,210.49,210.49,210.49,33.07
Active Prefill Throughput Per User (tokens/sec/user),69.33,65.78,78.93,,,,,,70.16,,70.16,70.16,70.16,1.55
Active Total Throughput (tokens/sec),58.32,21.53,210.49,,,,,,64.05,,64.05,64.05,210.49,26.65
Credit-to-Start Latency (ms),1.35,1.18,1.47,4.06,1.18,1.20,1.22,1.29,1.41,1.44,1.46,1.46,1.47,0.13
Decode Duration (ms),6676.63,5134.17,7804.46,20029.89,5173.31,5329.88,5525.59,6112.72,7091.26,7447.86,7661.82,7733.14,7790.19,1128.88
E2E Output Token Throughput (tokens/sec/user),20.90,20.61,21.11,62.69,20.62,20.65,20.68,20.79,20.98,21.04,21.08,21.09,21.10,0.21
Effective Concurrency,2.57,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.50,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.76
Effective Decode Throughput (tokens/sec),53.43,0.00,321.89,,,,,,61.88,,65.90,66.89,68.21,18.39
Effective Decode Throughput Per User (tokens/sec/user),21.03,0.00,107.30,,,,,,21.44,,22.34,22.74,23.47,4.37
Effective Latency (CO-aware) (ms),6864.88,5338.35,8008.62,20594.64,5376.53,5529.28,5720.21,6293.01,7247.67,7628.15,7856.43,7932.53,7993.40,1123.24
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.44
Effective Prefill Throughput (tokens/sec),4.87,0.00,210.49,,,,,,0.00,,0.00,0.00,210.49,30.65
Effective Prefill Throughput Per User (tokens/sec/user),1.76,0.00,78.93,,,,,,0.00,,0.00,0.00,70.16,10.90
Effective Total Throughput (tokens/sec),58.30,0.00,210.49,,,,,,64.05,,64.05,64.05,210.49,26.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.33,110.00,168.00,430.00,110.84,114.20,118.40,131.00,152.00,160.00,164.80,166.40,167.68,24.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.26,1.17,1.36,3.77,1.17,1.18,1.18,1.20,1.24,1.30,1.34,1.35,1.36,0.08
HTTP Connection Overhead (ms),1.78,1.58,1.93,5.35,1.59,1.61,1.63,1.71,1.83,1.88,1.91,1.92,1.93,0.15
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.83,28.34,43.14,110.49,28.56,29.41,30.47,33.67,39.00,41.07,42.32,42.73,43.06,6.24
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.53,0.41,0.60,1.58,0.41,0.43,0.44,0.49,0.57,0.58,0.59,0.59,0.60,0.08
HTTP Duration (excl. conn) (ms),6863.33,5336.63,8007.04,20589.98,5374.83,5527.60,5718.57,6291.47,7246.31,7626.67,7854.89,7930.97,7991.82,1123.32
HTTP Receiving (ms),6676.69,5134.23,7804.52,20030.06,5173.37,5329.94,5525.65,6112.77,7091.32,7447.92,7661.88,7733.20,7790.25,1128.88
HTTP Sending (ms),1.71,1.58,1.90,5.13,1.58,1.59,1.60,1.61,1.65,1.77,1.85,1.88,1.90,0.14
HTTP Total Time (ms),6865.11,5338.57,8008.62,20595.33,5376.76,5529.52,5720.48,6293.35,7248.14,7628.38,7856.52,7932.57,7993.41,1123.19
HTTP Waiting (TTFB) (ms),184.93,153.35,200.94,554.79,154.29,158.06,162.78,176.93,200.50,200.72,200.85,200.90,200.93,22.33
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),46.91,9.32,83.78,20029.89,42.22,44.28,44.90,45.84,46.82,47.94,49.17,49.63,52.80,4.74
Inter Token Latency (ms),46.84,46.46,47.10,140.52,46.47,46.51,46.56,46.71,46.96,47.03,47.07,47.09,47.10,0.28
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
