Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.04,0.00,91.88,,,,,,43.70,,45.99,46.52,47.50,8.14
Active Decode Throughput Per User (tokens/sec/user),21.21,0.00,47.06,,,,,,21.89,,23.01,23.27,23.76,2.59
Active Prefill Throughput (tokens/sec),1409.13,40.05,3191.28,,,,,,1328.60,,2855.46,3103.75,3191.28,1028.67
Active Prefill Throughput Per User (tokens/sec/user),1408.40,40.05,3191.28,,,,,,1328.60,,2855.46,3103.75,3191.28,1029.60
Active Total Throughput (tokens/sec),134.51,19.97,3212.61,,,,,,43.44,,44.93,588.28,2793.67,435.40
Credit-to-Start Latency (ms),0.90,0.35,2.52,44.79,0.38,0.48,0.60,0.71,0.81,1.00,1.23,1.37,2.32,0.37
Decode Duration (ms),5992.01,1251.90,12168.64,299600.70,1683.75,2794.66,3509.15,4927.13,5907.73,7376.80,8184.16,9048.49,10660.64,2009.01
E2E Output Token Throughput (tokens/sec/user),20.87,19.30,22.15,1043.57,19.32,19.50,19.63,20.14,21.07,21.67,21.85,21.90,22.11,0.84
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.14
Effective Decode Concurrency,1.91,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.29
Effective Decode Throughput (tokens/sec),41.01,0.00,91.88,,,,,,43.70,,45.99,46.52,47.50,8.23
Effective Decode Throughput Per User (tokens/sec/user),21.19,0.00,47.06,,,,,,21.89,,23.01,23.27,23.76,2.67
Effective Latency (CO-aware) (ms),6203.46,1485.20,12341.83,310172.97,1888.91,3106.88,3770.22,5115.87,6136.43,7563.94,8507.90,9228.00,10849.61,2003.01
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),93.50,0.00,3191.28,,,,,,0.00,,0.00,566.15,2773.29,439.57
Effective Prefill Throughput Per User (tokens/sec/user),93.45,0.00,3191.28,,,,,,0.00,,0.00,566.15,2773.29,439.57
Effective Total Throughput (tokens/sec),134.51,0.00,3212.61,,,,,,43.44,,44.93,588.28,2793.67,435.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.44,29.00,249.00,6472.00,38.80,63.80,75.80,104.25,125.50,157.25,178.80,195.10,225.97,41.64
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.06
HTTP Connection Overhead (ms),0.01,0.00,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.06
HTTP Connection Reused (ratio),0.98,0.00,1.00,49.00,0.49,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),33.29,7.73,63.69,1664.49,10.22,16.59,19.61,26.90,32.30,40.36,45.89,50.04,57.84,10.60
HTTP Data Sent (KB),1.53,0.15,6.35,76.32,0.15,0.16,0.16,0.18,1.02,2.42,3.55,4.41,5.90,1.51
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6202.49,1484.34,12340.96,310124.33,1888.00,3105.93,3769.70,5114.73,6135.57,7562.75,8506.98,9226.87,10847.87,2002.96
HTTP Receiving (ms),5992.02,1251.90,12168.65,299600.95,1683.75,2794.67,3509.16,4927.13,5907.74,7376.80,8184.15,9048.49,10660.64,2009.01
HTTP Sending (ms),0.16,0.10,0.60,7.87,0.10,0.10,0.10,0.11,0.15,0.18,0.19,0.22,0.43,0.07
HTTP Total Time (ms),6202.50,1484.34,12340.96,310124.77,1888.00,3106.17,3769.70,5114.73,6135.57,7562.75,8506.98,9226.87,10847.87,2002.94
HTTP Waiting (TTFB) (ms),210.31,134.36,445.23,10515.51,140.43,149.24,149.88,161.96,197.34,236.18,279.72,322.04,395.16,61.49
Input Sequence Length (tokens),292.90,6.00,1272.00,14645.00,6.49,8.00,9.00,15.00,187.00,473.75,708.00,877.45,1180.86,309.35
Inter Chunk Latency (ms),46.65,39.80,273.92,299600.70,42.03,42.90,43.36,44.36,45.51,48.25,49.73,50.61,62.67,6.68
Inter Token Latency (ms),46.48,44.08,50.08,2324.01,44.18,44.44,44.51,44.94,45.92,48.21,49.15,49.65,50.04,1.82
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.46,29.00,249.00,6473.00,38.80,63.80,75.80,104.25,125.50,157.25,178.80,195.10,225.97,41.64
Output Token Count (tokens),129.46,29.00,249.00,6473.00,38.80,63.80,75.80,104.25,125.50,157.25,178.80,195.10,225.97,41.64
Output Token Throughput Per User (tokens/sec/user),21.55,19.97,22.69,1077.35,19.98,20.14,20.35,20.74,21.78,22.25,22.47,22.50,22.63,0.83
Prefill Throughput Per User (tokens/sec/user),1153.29,40.05,3191.28,57664.49,42.41,48.61,59.73,93.99,964.23,1904.34,2721.02,2928.56,3148.39,999.78
Request Latency (ms),6202.56,1484.42,12341.01,310128.18,1888.08,3106.00,3769.79,5114.86,6135.66,7562.85,8507.09,9226.94,10847.96,2002.96
Time to First Output Token (ms),210.55,134.52,445.46,10527.48,140.64,149.45,150.15,162.16,197.62,236.41,279.91,322.32,395.38,61.50
Time to First Token (ms),210.55,134.52,445.46,10527.48,140.64,149.45,150.15,162.16,197.62,236.41,279.91,322.32,395.38,61.50
Time to Second Token (ms),45.83,42.01,52.58,2291.40,42.39,42.99,43.13,44.35,45.41,47.20,49.19,49.56,51.15,2.25
Tokens In Flight (tokens),705.72,0.00,1943.00,,,,,,666.00,,1247.00,1598.00,1873.00,408.08

Metric,Value
Benchmark Duration (sec),156.63
Input Token Throughput (tokens/sec),93.50
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.33
Request Count,50.00
Request Throughput (requests/sec),0.32
Total Input Sequence Length (tokens),14645.00
Total Output Sequence Length (tokens),6473.00
Total Output Tokens (tokens),6473.00
Total Token Throughput (tokens/sec),134.83
