Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),91.32,5.78,245.33,,,,,,98.76,,103.23,104.64,108.08,21.57
Active Decode Throughput Per User (tokens/sec/user),23.30,2.89,245.33,,,,,,24.70,,25.84,26.23,27.58,4.60
Active Prefill Throughput (tokens/sec),156.18,5.43,457.68,,,,,,144.53,,292.28,331.44,402.97,91.74
Active Prefill Throughput Per User (tokens/sec/user),37.97,1.36,103.41,,,,,,35.09,,70.34,76.14,97.14,21.80
Active Total Throughput (tokens/sec),244.75,26.13,525.07,,,,,,234.39,,382.24,401.21,495.25,91.29
Credit-to-Start Latency (ms),1.15,0.52,3.44,229.13,0.54,0.63,0.69,0.85,0.99,1.41,1.57,1.94,3.15,0.47
Decode Duration (ms),5420.73,1302.89,10526.77,1084146.75,2027.75,2898.10,3560.18,4551.81,5432.51,6377.58,7194.97,8020.83,8765.21,1519.27
E2E Output Token Throughput (tokens/sec/user),11.71,4.59,24.32,2342.39,5.78,7.83,9.23,10.26,11.53,12.87,14.27,15.09,24.22,2.70
Effective Concurrency,7.89,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.69
Effective Decode Concurrency,3.86,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.39
Effective Decode Throughput (tokens/sec),91.27,0.00,245.33,,,,,,98.75,,103.23,104.64,108.08,21.67
Effective Decode Throughput Per User (tokens/sec/user),23.28,0.00,245.33,,,,,,24.70,,25.84,26.23,27.58,4.63
Effective Latency (CO-aware) (ms),11079.07,3135.98,16452.07,2215813.83,4842.64,7723.66,8492.77,9814.27,11238.00,12506.10,13561.09,14692.85,15718.10,2187.89
Effective Prefill Concurrency,4.03,0.00,8.00,,,,,,4.00,,5.00,5.00,5.00,0.67
Effective Prefill Throughput (tokens/sec),153.48,0.00,457.68,,,,,,143.19,,292.28,331.15,402.97,93.19
Effective Prefill Throughput Per User (tokens/sec/user),37.31,0.00,103.41,,,,,,35.03,,69.60,76.14,97.14,22.17
Effective Total Throughput (tokens/sec),244.75,0.00,525.07,,,,,,234.39,,382.24,401.21,495.25,91.29
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
