Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),56.13,19.30,87.70,,,,,,61.78,,64.87,65.75,66.82,10.96
Active Decode Throughput Per User (tokens/sec/user),20.82,9.65,31.65,,,,,,20.88,,21.69,21.92,22.27,0.77
Active Prefill Throughput (tokens/sec),227.69,80.72,247.10,,,,,,247.10,,247.10,247.10,247.10,34.58
Active Prefill Throughput Per User (tokens/sec/user),82.53,80.72,85.39,,,,,,82.37,,83.05,83.05,83.05,0.29
Active Total Throughput (tokens/sec),60.78,20.90,247.10,,,,,,62.50,,62.50,62.50,247.10,29.67
Credit-to-Start Latency (ms),1.42,1.34,1.50,4.27,1.34,1.34,1.35,1.38,1.43,1.47,1.49,1.50,1.50,0.07
Decode Duration (ms),7391.87,5903.68,8180.60,22175.60,5947.43,6122.44,6341.21,6997.50,8091.32,8135.96,8162.75,8171.67,8178.82,1052.94
E2E Output Token Throughput (tokens/sec/user),20.42,20.28,20.50,61.26,20.28,20.30,20.32,20.38,20.48,20.49,20.49,20.50,20.50,0.10
Effective Concurrency,2.71,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.49
Effective Decode Concurrency,2.64,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.63
Effective Decode Throughput (tokens/sec),55.04,0.00,87.70,,,,,,61.67,,64.87,65.75,66.82,13.34
Effective Decode Throughput Per User (tokens/sec/user),20.42,0.00,31.65,,,,,,20.87,,21.69,21.92,22.27,2.98
Effective Latency (CO-aware) (ms),7587.26,6115.82,8392.72,22761.79,6158.57,6329.56,6543.31,7184.54,8253.26,8322.99,8364.83,8378.77,8389.93,1042.03
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.44
Effective Prefill Throughput (tokens/sec),5.72,0.00,247.10,,,,,,0.00,,0.00,0.00,247.10,36.05
Effective Prefill Throughput Per User (tokens/sec/user),2.07,0.00,85.39,,,,,,0.00,,0.00,0.00,82.37,12.91
Effective Total Throughput (tokens/sec),60.75,0.00,247.10,,,,,,62.50,,62.50,62.50,247.10,29.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,154.67,124.00,171.00,464.00,124.90,128.50,133.00,146.50,169.00,170.00,170.60,170.80,170.96,21.70
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.03,0.91,1.16,3.09,0.92,0.92,0.94,0.97,1.02,1.09,1.13,1.14,1.16,0.10
HTTP Connection Overhead (ms),1.45,1.30,1.58,4.35,1.31,1.32,1.34,1.38,1.47,1.52,1.56,1.57,1.58,0.11
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.69,31.92,43.87,119.08,32.15,33.06,34.19,37.61,43.29,43.58,43.76,43.81,43.86,5.50
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.42,0.39,0.44,1.26,0.39,0.39,0.40,0.41,0.43,0.43,0.44,0.44,0.44,0.02
HTTP Duration (excl. conn) (ms),7585.60,6114.25,8390.96,22756.81,6157.00,6327.98,6541.72,7182.92,8251.60,8321.28,8363.09,8377.02,8388.17,1041.96
HTTP Receiving (ms),7391.91,5903.71,8180.65,22175.73,5947.47,6122.48,6341.24,6997.54,8091.37,8136.01,8162.79,8171.72,8178.86,1052.95
HTTP Sending (ms),1.50,1.37,1.75,4.50,1.37,1.37,1.37,1.37,1.38,1.57,1.68,1.72,1.75,0.18
HTTP Total Time (ms),7587.05,6115.71,8392.54,22761.16,6158.46,6329.43,6543.15,7184.31,8252.90,8322.72,8364.61,8378.58,8389.75,1041.95
HTTP Waiting (TTFB) (ms),192.19,158.86,209.16,576.58,159.85,163.83,168.80,183.71,208.56,208.86,209.04,209.10,209.14,23.57
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),48.10,44.78,56.31,22175.60,45.00,45.54,46.11,46.80,47.89,49.08,50.12,51.63,53.27,1.81
Inter Token Latency (ms),48.00,47.84,48.16,144.00,47.84,47.86,47.87,47.92,48.00,48.08,48.13,48.15,48.16,0.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),20.83,20.76,20.90,62.50,20.76,20.77,20.78,20.80,20.83,20.87,20.89,20.90,20.90,0.06
Prefill Throughput Per User (tokens/sec/user),82.37,80.72,85.39,247.10,80.72,80.74,80.77,80.86,81.00,83.19,84.51,84.95,85.30,2.14
Request Latency (ms),7585.84,6114.48,8391.21,22757.53,6157.23,6328.22,6541.95,7183.16,8251.83,8321.52,8363.34,8377.28,8388.43,1041.96
Time to First Output Token (ms),193.97,160.50,210.81,581.92,161.51,165.51,170.52,185.56,210.61,210.71,210.77,210.79,210.80,23.67
Time to First Token (ms),193.97,160.50,210.81,581.92,161.51,165.51,170.52,185.56,210.61,210.71,210.77,210.79,210.80,23.67
Time to Second Token (ms),48.41,47.44,50.24,145.22,47.44,47.45,47.46,47.49,47.54,48.89,49.70,49.97,50.19,1.30
Tokens In Flight (tokens),253.01,0.00,421.72,,,,,,283.74,,367.62,394.67,415.71,103.82

Metric,Value
Benchmark Duration (sec),8.39
Input Token Throughput (tokens/sec),5.72
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),55.39
Request Count,3.00
Request Throughput (requests/sec),0.36
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Output Tokens (tokens),465.00
Total Token Throughput (tokens/sec),61.11
