Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),57.68,20.69,89.29,,,,,,62.34,,66.14,66.94,67.83,10.14
Active Decode Throughput Per User (tokens/sec/user),21.27,10.35,33.36,,,,,,21.18,,22.19,22.39,22.67,0.67
Active Prefill Throughput (tokens/sec),229.16,62.12,252.70,,,,,,252.70,,252.70,252.70,252.70,43.77
Active Prefill Throughput Per User (tokens/sec/user),81.95,62.12,95.29,,,,,,84.23,,84.23,84.23,84.23,4.26
Active Total Throughput (tokens/sec),62.41,21.35,252.70,,,,,,63.75,,63.75,63.75,252.70,29.96
Credit-to-Start Latency (ms),1.45,1.31,1.60,4.34,1.32,1.33,1.34,1.37,1.43,1.52,1.56,1.58,1.59,0.12
Decode Duration (ms),7244.78,5806.35,8009.65,21734.33,5848.59,6017.55,6228.75,6862.34,7918.33,7963.99,7991.38,8000.51,8007.82,1017.80
E2E Output Token Throughput (tokens/sec/user),20.82,20.61,21.05,62.45,20.62,20.63,20.65,20.70,20.79,20.92,21.00,21.02,21.04,0.18
Effective Concurrency,2.73,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.46
Effective Decode Concurrency,2.66,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.61
Effective Decode Throughput (tokens/sec),56.51,0.00,89.29,,,,,,62.32,,66.10,66.93,67.83,12.91
Effective Decode Throughput Per User (tokens/sec/user),20.84,0.00,33.36,,,,,,21.17,,22.18,22.39,22.67,3.07
Effective Latency (CO-aware) (ms),7439.95,6017.13,8173.54,22319.85,6059.37,6228.33,6439.54,7073.15,8129.18,8151.36,8164.67,8169.11,8172.65,1006.25
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.44
Effective Prefill Throughput (tokens/sec),5.87,0.00,252.70,,,,,,0.00,,0.00,0.00,252.70,36.88
Effective Prefill Throughput Per User (tokens/sec/user),2.10,0.00,95.29,,,,,,0.00,,0.00,0.00,84.23,12.97
Effective Total Throughput (tokens/sec),62.38,0.00,252.70,,,,,,63.75,,63.75,63.75,252.70,29.98
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,154.67,124.00,171.00,464.00,124.90,128.50,133.00,146.50,169.00,170.00,170.60,170.80,170.96,21.70
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.98,0.88,1.06,2.95,0.88,0.89,0.90,0.95,1.02,1.04,1.05,1.05,1.06,0.08
HTTP Connection Overhead (ms),1.48,1.22,1.65,4.43,1.23,1.26,1.29,1.39,1.56,1.60,1.63,1.64,1.64,0.18
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.72,31.92,43.86,119.17,32.15,33.06,34.21,37.65,43.39,43.63,43.77,43.82,43.85,5.52
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.49,0.35,0.59,1.47,0.35,0.37,0.38,0.44,0.54,0.56,0.58,0.58,0.59,0.10
