Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),28.36,0.00,190.84,,,,,,28.32,,30.99,31.81,32.76,3.29
Active Decode Throughput Per User (tokens/sec/user),28.36,0.00,190.84,,,,,,28.32,,30.99,31.81,32.76,3.29
Active Prefill Throughput (tokens/sec),2251.74,106.78,2878.72,,,,,,2262.75,,2878.72,2878.72,2878.72,897.35
Active Prefill Throughput Per User (tokens/sec/user),2251.74,106.78,2878.72,,,,,,2262.75,,2878.72,2878.72,2878.72,897.35
Active Total Throughput (tokens/sec),60.62,27.50,2878.72,,,,,,28.80,,28.85,28.85,2262.75,287.02
Credit-to-Start Latency (ms),1.73,1.03,2.50,5.19,1.04,1.09,1.15,1.35,1.67,2.08,2.33,2.41,2.48,0.60
Decode Duration (ms),17161.38,10154.73,23436.58,51484.15,10309.50,10928.55,11702.36,14023.79,17892.84,20664.71,22327.83,22882.20,23325.70,5446.90
E2E Output Token Throughput (tokens/sec/user),27.95,27.03,28.72,83.85,27.05,27.14,27.24,27.56,28.10,28.41,28.59,28.66,28.71,0.70
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.12
Effective Decode Throughput (tokens/sec),27.94,0.00,190.84,,,,,,28.27,,30.96,31.81,32.76,4.73
Effective Decode Throughput Per User (tokens/sec/user),27.94,0.00,190.84,,,,,,28.27,,30.96,31.81,32.76,4.73
Effective Latency (CO-aware) (ms),17415.81,10465.26,23541.27,52247.42,10620.78,11242.83,12020.39,14353.08,18240.89,20891.08,22481.19,23011.23,23435.26,5370.04
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.12
Effective Prefill Throughput (tokens/sec),32.67,0.00,2878.72,,,,,,0.00,,0.00,0.00,2262.75,290.12
Effective Prefill Throughput Per User (tokens/sec/user),32.67,0.00,2878.72,,,,,,0.00,,0.00,0.00,2262.75,290.12
Effective Total Throughput (tokens/sec),60.61,0.00,2878.72,,,,,,28.80,,28.85,28.85,2262.75,286.98
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.46,0.00,1.37,1.37,0.00,0.00,0.00,0.00,0.00,0.68,1.09,1.23,1.34,0.64
HTTP Connection Overhead (ms),0.63,0.00,1.89,1.89,0.00,0.00,0.00,0.00,0.00,0.94,1.51,1.70,1.85,0.89
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),122.38,73.88,169.50,367.15,74.87,78.86,83.85,98.82,123.77,146.64,160.36,164.93,168.59,39.05
HTTP Data Sent (KB),2.58,0.21,4.39,7.73,0.27,0.50,0.79,1.67,3.12,3.76,4.14,4.27,4.37,1.75
HTTP DNS Lookup (ms),0.17,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.26,0.42,0.47,0.51,0.25
HTTP Duration (excl. conn) (ms),17413.94,10462.70,23539.33,52241.81,10618.24,11240.41,12018.12,14351.24,18239.78,20889.55,22479.42,23009.37,23433.34,5370.35
HTTP Receiving (ms),17161.42,10154.75,23436.67,51484.25,10309.51,10928.56,11702.37,14023.79,17892.84,20664.75,22327.90,22882.28,23325.79,5446.93
HTTP Sending (ms),0.75,0.15,1.95,2.26,0.15,0.15,0.15,0.15,0.16,1.05,1.59,1.77,1.91,0.85
HTTP Total Time (ms),17414.57,10462.70,23541.22,52243.70,10618.24,11240.41,12018.12,14351.24,18239.78,20890.50,22480.93,23011.07,23435.19,5371.07
HTTP Waiting (TTFB) (ms),251.77,100.71,346.78,755.30,104.86,121.42,142.13,204.26,307.80,327.29,338.99,342.89,346.00,107.99
Input Sequence Length (tokens),569.00,11.00,999.00,1707.00,24.72,79.60,148.20,354.00,697.00,848.00,938.60,968.80,992.96,413.38
Inter Chunk Latency (ms),35.26,5.24,45.50,51484.15,30.42,31.35,32.14,33.57,35.07,36.96,38.52,39.64,42.11,2.86
Inter Token Latency (ms),35.25,34.66,36.37,105.75,34.66,34.66,34.67,34.69,34.72,35.54,36.04,36.20,36.33,0.79
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Count (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Throughput Per User (tokens/sec/user),28.38,27.50,28.85,85.15,27.52,27.63,27.76,28.15,28.80,28.83,28.84,28.85,28.85,0.63
Prefill Throughput Per User (tokens/sec/user),1749.42,106.78,2878.72,5248.25,149.90,322.37,537.97,1184.76,2262.75,2570.74,2755.53,2817.13,2866.41,1188.43
Request Latency (ms),17414.08,10462.77,23539.60,52242.23,10618.31,11240.48,12018.19,14351.32,18239.86,20889.73,22479.65,23009.62,23433.60,5370.43
Time to First Output Token (ms),252.69,103.02,347.03,758.08,107.12,123.52,144.02,205.53,308.03,327.53,339.23,343.13,346.25,107.03
Time to First Token (ms),252.69,103.02,347.03,758.08,107.12,123.52,144.02,205.53,308.03,327.53,339.23,343.13,346.25,107.03
Time to Second Token (ms),32.82,31.53,33.93,98.46,31.56,31.68,31.82,32.27,33.00,33.47,33.75,33.84,33.91,0.99
Tokens In Flight (tokens),757.83,0.00,1492.00,,,,,,763.00,,1352.00,1422.00,1477.00,433.20

Metric,Value
Benchmark Duration (sec),52.25
Input Token Throughput (tokens/sec),32.67
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),28.00
Request Count,3.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),1707.00
Total Output Sequence Length (tokens),1463.00
Total Output Tokens (tokens),1463.00
Total Token Throughput (tokens/sec),60.66
