Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.23,0.00,386.94,,,,,,109.77,,134.38,137.24,142.18,25.97
Active Decode Throughput Per User (tokens/sec/user),14.79,0.00,261.93,,,,,,14.27,,17.37,20.35,29.13,3.88
Active Prefill Throughput (tokens/sec),2089.98,23.16,4770.39,,,,,,2157.88,,3663.20,3994.35,4770.39,1277.03
Active Prefill Throughput Per User (tokens/sec/user),2086.00,23.16,4770.39,,,,,,2157.88,,3663.20,3994.35,4770.39,1283.02
Active Total Throughput (tokens/sec),255.39,21.33,4878.13,,,,,,113.59,,121.73,1579.46,3375.89,628.90
Credit-to-Start Latency (ms),2.20,0.96,5.04,110.16,1.01,1.10,1.21,1.53,1.92,2.57,3.88,4.22,4.88,0.97
Decode Duration (ms),35446.10,8469.94,70066.33,1772305.23,10996.40,18531.99,21730.63,29183.67,35189.66,42323.06,48763.43,54956.50,63877.84,11642.04
E2E Output Token Throughput (tokens/sec/user),14.36,12.25,20.96,717.98,12.80,13.47,13.62,13.89,14.17,14.49,14.96,16.08,18.90,1.17
Effective Concurrency,7.65,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.28
Effective Decode Concurrency,7.57,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.31
Effective Decode Throughput (tokens/sec),109.14,0.00,386.94,,,,,,109.77,,134.36,137.24,142.18,26.14
Effective Decode Throughput Per User (tokens/sec/user),14.78,0.00,261.93,,,,,,14.26,,17.37,20.35,29.13,3.90
Effective Latency (CO-aware) (ms),35810.54,9312.07,70286.92,1790527.15,11578.96,18792.46,22165.22,29403.55,35607.95,42677.11,49147.44,55419.01,64231.80,11625.78
Effective Prefill Concurrency,0.08,0.00,8.00,,,,,,0.00,,0.00,1.00,1.00,0.36
Effective Prefill Throughput (tokens/sec),146.25,0.00,4770.39,,,,,,0.00,,0.00,1478.22,3278.94,631.18
Effective Prefill Throughput Per User (tokens/sec/user),145.97,0.00,4770.39,,,,,,0.00,,0.00,1478.22,3278.94,631.17
Effective Total Throughput (tokens/sec),255.39,0.00,4878.13,,,,,,113.59,,121.73,1579.46,3375.89,628.90
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,511.96,114.00,995.00,25598.00,153.69,275.95,332.60,415.25,500.00,614.25,680.80,778.85,902.88,161.01
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.11,0.00,1.21,5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.51,1.06,1.15,0.32
HTTP Connection Overhead (ms),0.16,0.00,1.67,7.78,0.00,0.00,0.00,0.00,0.00,0.00,0.54,1.46,1.61,0.44
HTTP Connection Reused (ratio),0.88,0.00,1.00,44.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),128.50,28.93,249.14,6424.80,38.86,69.50,83.63,104.20,125.51,154.12,170.77,195.18,226.28,40.26
HTTP Data Sent (KB),3.09,0.14,11.98,154.40,0.14,0.15,0.16,0.17,2.07,5.05,8.28,9.67,10.92,3.28
HTTP DNS Lookup (ms),0.04,0.00,0.47,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.40,0.46,0.12
HTTP Duration (excl. conn) (ms),35808.22,9309.12,70283.58,1790410.88,11575.46,18791.08,22163.51,29399.24,35604.59,42674.59,49145.69,55417.52,64228.81,11625.81
HTTP Receiving (ms),35446.11,8469.95,70066.32,1772305.71,10996.41,18532.02,21730.64,29183.68,35189.66,42323.06,48763.44,54956.51,63877.84,11642.03
HTTP Sending (ms),0.39,0.12,1.81,19.58,0.12,0.15,0.16,0.19,0.26,0.34,0.71,1.55,1.73,0.41
HTTP Total Time (ms),35808.37,9309.12,70283.58,1790418.66,11575.46,18792.13,22163.51,29399.53,35604.59,42674.59,49145.69,55417.52,64228.81,11625.72
HTTP Waiting (TTFB) (ms),361.71,178.46,863.08,18085.59,184.14,196.32,215.67,249.94,311.10,430.86,544.18,713.82,851.28,162.63
