Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),58.88,20.84,109.68,,,,,,62.21,,67.57,69.16,70.78,9.70
Active Decode Throughput Per User (tokens/sec/user),21.84,10.91,36.56,,,,,,22.09,,23.13,23.53,24.08,1.09
Active Prefill Throughput (tokens/sec),218.48,77.46,258.04,,,,,,258.04,,258.04,258.04,258.04,74.64
Active Prefill Throughput Per User (tokens/sec/user),84.15,77.46,104.83,,,,,,86.01,,86.01,86.01,86.01,3.55
Active Total Throughput (tokens/sec),63.61,21.93,258.04,,,,,,65.11,,65.11,65.11,258.04,30.90
Credit-to-Start Latency (ms),1.40,1.27,1.48,4.20,1.27,1.29,1.30,1.36,1.45,1.46,1.47,1.48,1.48,0.09
Decode Duration (ms),7086.81,5743.63,7798.00,21260.42,5783.13,5941.14,6138.66,6731.21,7718.79,7758.39,7782.16,7790.08,7796.42,950.32
E2E Output Token Throughput (tokens/sec/user),21.28,20.96,21.45,63.83,20.97,21.01,21.05,21.19,21.42,21.44,21.45,21.45,21.45,0.22
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.49
Effective Decode Concurrency,2.65,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.62
Effective Decode Throughput (tokens/sec),57.60,0.00,109.68,,,,,,62.16,,67.52,69.16,70.78,12.89
Effective Decode Throughput Per User (tokens/sec/user),21.37,0.00,36.56,,,,,,22.06,,23.13,23.53,24.08,3.37
Effective Latency (CO-aware) (ms),7275.80,5916.60,8018.91,21827.41,5956.10,6114.13,6311.66,6904.25,7891.90,7955.41,7993.51,8006.21,8016.37,962.50
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.44
Effective Prefill Throughput (tokens/sec),5.98,0.00,258.04,,,,,,0.00,,0.00,0.00,258.04,37.74
Effective Prefill Throughput Per User (tokens/sec/user),2.31,0.00,104.83,,,,,,0.00,,0.00,0.00,86.01,13.75
Effective Total Throughput (tokens/sec),63.58,0.00,258.04,,,,,,65.11,,65.11,65.11,258.04,30.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,154.67,124.00,171.00,464.00,124.90,128.50,133.00,146.50,169.00,170.00,170.60,170.80,170.96,21.70
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.11,1.03,1.19,3.33,1.03,1.04,1.04,1.07,1.11,1.15,1.17,1.18,1.19,0.07
HTTP Connection Overhead (ms),1.62,1.57,1.65,4.87,1.57,1.58,1.58,1.61,1.65,1.65,1.65,1.65,1.65,0.04
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.70,31.89,43.86,119.11,32.12,33.04,34.19,37.62,43.36,43.61,43.76,43.81,43.85,5.53
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.51,0.46,0.54,1.54,0.46,0.47,0.48,0.50,0.54,0.54,0.54,0.54,0.54,0.04
HTTP Duration (excl. conn) (ms),7274.19,5915.15,8017.21,21822.58,5954.65,6112.66,6310.16,6902.69,7890.23,7953.72,7991.81,8004.51,8014.67,962.39
HTTP Receiving (ms),7086.86,5743.68,7798.04,21260.57,5783.18,5941.20,6138.71,6731.26,7718.84,7758.44,7782.20,7790.12,7796.46,950.32
HTTP Sending (ms),1.54,1.39,1.74,4.63,1.39,1.40,1.41,1.44,1.50,1.62,1.69,1.72,1.74,0.15
HTTP Total Time (ms),7275.82,5916.80,8018.86,21827.45,5956.30,6114.30,6311.80,6904.30,7891.79,7955.33,7993.44,8006.15,8016.32,962.37
HTTP Waiting (TTFB) (ms),185.79,169.97,217.42,557.38,169.97,169.97,169.97,169.98,170.00,193.71,207.94,212.68,216.47,22.36
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),46.12,41.43,51.18,21260.42,42.17,42.85,43.37,44.48,45.45,48.25,49.07,49.91,50.95,2.26
Inter Token Latency (ms),46.08,45.60,46.70,138.24,45.61,45.64,45.67,45.77,45.95,46.32,46.55,46.62,46.68,0.46
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),21.70,21.42,21.93,65.11,21.42,21.45,21.49,21.59,21.77,21.85,21.90,21.91,21.93,0.21
Prefill Throughput Per User (tokens/sec/user),86.01,75.74,104.83,258.04,75.78,75.91,76.09,76.60,77.46,91.15,99.36,102.10,104.29,13.33
Request Latency (ms),7274.40,5915.33,8017.46,21823.21,5954.83,6112.84,6310.35,6902.88,7890.42,7953.94,7992.05,8004.75,8014.92,962.41
Time to First Output Token (ms),187.60,171.64,219.46,562.79,171.64,171.64,171.65,171.67,171.70,195.58,209.90,214.68,218.50,22.53
Time to First Token (ms),187.60,171.64,219.46,562.79,171.64,171.64,171.65,171.67,171.70,195.58,209.90,214.68,218.50,22.53
Time to Second Token (ms),48.55,47.93,49.74,145.64,47.93,47.93,47.94,47.95,47.98,48.86,49.39,49.56,49.70,0.84
Tokens In Flight (tokens),247.98,0.00,419.72,,,,,,278.44,,365.61,389.66,413.71,103.53

Metric,Value
Benchmark Duration (sec),8.02
Input Token Throughput (tokens/sec),5.98
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),57.97
Request Count,3.00
Request Throughput (requests/sec),0.37
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Output Tokens (tokens),465.00
Total Token Throughput (tokens/sec),63.96
