Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),178.89,0.00,288.86,,,,,,181.14,,195.59,198.62,215.51,19.54
Active Decode Throughput Per User (tokens/sec/user),63.07,0.00,170.39,,,,,,61.01,,66.63,81.29,104.19,10.83
Active Prefill Throughput (tokens/sec),263.99,95.06,290.28,,,,,,290.28,,290.28,290.28,290.28,43.73
Active Prefill Throughput Per User (tokens/sec/user),96.96,95.06,98.85,,,,,,96.76,,97.61,97.61,97.61,0.39
Active Total Throughput (tokens/sec),183.98,61.97,290.28,,,,,,185.66,,185.66,185.66,290.28,28.92
Credit-to-Start Latency (ms),16.09,14.35,19.47,48.26,14.35,14.36,14.37,14.40,14.45,16.96,18.46,18.97,19.37,2.39
Decode Duration (ms),4518.48,4304.67,4695.68,13555.45,4309.68,4329.72,4354.76,4429.88,4555.09,4625.39,4667.57,4681.62,4692.87,161.71
E2E Output Token Throughput (tokens/sec/user),59.78,55.44,63.62,179.35,55.54,55.92,56.41,57.87,60.29,61.95,62.95,63.28,63.55,3.36
Effective Concurrency,2.89,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.41
Effective Decode Concurrency,2.78,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Throughput (tokens/sec),172.55,0.00,288.86,,,,,,180.74,,195.59,198.31,215.51,38.24
Effective Decode Throughput Per User (tokens/sec/user),60.84,0.00,170.39,,,,,,60.68,,66.63,81.29,104.19,15.78
Effective Latency (CO-aware) (ms),4709.99,4510.92,4857.41,14129.98,4515.93,4535.99,4561.06,4636.28,4761.65,4809.53,4838.26,4847.83,4855.49,146.09
Effective Prefill Concurrency,0.11,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.54
Effective Prefill Throughput (tokens/sec),10.48,0.00,290.28,,,,,,0.00,,0.00,0.00,290.28,52.27
Effective Prefill Throughput Per User (tokens/sec/user),3.85,0.00,98.85,,,,,,0.00,,0.00,0.00,96.95,18.93
Effective Total Throughput (tokens/sec),183.02,0.00,290.28,,,,,,185.66,,185.66,185.66,290.28,31.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,98.33,92.00,104.00,295.00,92.14,92.70,93.40,95.50,99.00,101.50,103.00,103.50,103.90,4.92
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),5.77,4.83,6.32,17.32,4.86,4.97,5.10,5.50,6.16,6.24,6.29,6.30,6.32,0.67
HTTP Connection Overhead (ms),7.77,6.62,8.63,23.32,6.65,6.77,6.91,7.34,8.07,8.35,8.52,8.58,8.62,0.85
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),28.50,26.69,30.10,85.51,26.73,26.89,27.10,27.70,28.72,29.41,29.82,29.96,30.07,1.40
HTTP Data Sent (KB),0.24,0.23,0.25,0.73,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.01
HTTP DNS Lookup (ms),2.00,1.79,2.31,6.01,1.79,1.80,1.81,1.85,1.91,2.11,2.23,2.27,2.31,0.23
HTTP Duration (excl. conn) (ms),4692.80,4490.37,4841.91,14078.39,4495.48,4515.94,4541.52,4618.24,4746.12,4794.01,4822.75,4832.33,4839.99,148.39
HTTP Receiving (ms),4518.69,4305.03,4695.85,13556.08,4310.03,4330.05,4355.06,4430.11,4555.19,4625.52,4667.72,4681.79,4693.04,161.63
HTTP Sending (ms),8.63,7.86,9.29,25.90,7.87,7.95,8.03,8.30,8.75,9.02,9.18,9.24,9.28,0.59
HTTP Total Time (ms),4700.57,4499.00,4848.53,14101.71,4504.10,4524.52,4550.04,4626.59,4754.19,4801.36,4829.66,4839.09,4846.64,147.64
HTTP Waiting (TTFB) (ms),165.47,138.20,181.64,496.42,138.96,142.04,145.87,157.39,176.58,179.11,180.63,181.13,181.54,19.40
Input Sequence Length (tokens),17.00,14.00,19.00,51.00,14.08,14.40,14.80,16.00,18.00,18.50,18.80,18.90,18.98,2.16
Inter Chunk Latency (ms),46.42,16.58,54.60,13555.45,28.30,37.98,43.16,44.64,47.09,49.14,50.98,52.20,53.79,4.69
Inter Token Latency (ms),16.21,15.13,17.36,48.63,15.15,15.23,15.33,15.63,16.14,16.75,17.11,17.24,17.33,0.91
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Output Token Throughput Per User (tokens/sec/user),61.89,57.61,66.08,185.66,57.70,58.05,58.48,59.79,61.97,64.03,65.26,65.67,66.00,3.46
Prefill Throughput Per User (tokens/sec/user),96.76,95.06,98.85,290.28,95.08,95.19,95.32,95.72,96.37,97.61,98.35,98.60,98.80,1.57
Reasoning Token Count (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Request Latency (ms),4693.91,4491.45,4842.96,14081.72,4496.57,4517.04,4542.62,4619.38,4747.30,4795.13,4823.83,4833.40,4841.05,148.39
Time to First Token (ms),175.42,147.28,192.21,526.26,148.07,151.23,155.18,167.03,186.78,189.49,191.12,191.67,192.10,20.02
Time to Second Token (ms),41.66,39.82,45.32,124.97,39.82,39.82,39.82,39.82,39.83,42.57,44.22,44.77,45.21,2.59
Tokens In Flight (tokens),432.66,0.00,841.42,,,,,,436.19,,746.58,789.69,832.80,232.14

Metric,Value
Benchmark Duration (sec),4.84
Good Request Count,0.00
GoodRequestFraction (ratio),0.00
Goodput (requests/sec),0.00
Input Token Throughput (tokens/sec),10.48
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),173.16
Request Count,3.00
Request Throughput (requests/sec),0.62
Total Input Sequence Length (tokens),51.00
Total Output Sequence Length (tokens),843.00
Total Reasoning Tokens (tokens),843.00
Total Token Throughput (tokens/sec),183.64
