Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),45.50,0.00,11148.77,,,,,,30.50,,77.96,82.94,86.01,47.48
Active Decode Throughput Per User (tokens/sec/user),27.36,0.00,11148.77,,,,,,27.79,,30.36,31.07,32.35,42.68
Active Prefill Throughput (tokens/sec),183.78,53.83,203.03,,,,,,203.03,,203.03,203.03,203.03,30.88
Active Prefill Throughput Per User (tokens/sec/user),67.58,53.83,68.34,,,,,,67.68,,67.68,67.68,67.68,0.29
Active Total Throughput (tokens/sec),50.81,27.48,203.03,,,,,,27.48,,77.18,77.18,203.03,34.89
Credit-to-Start Latency (ms),1.36,1.09,1.70,4.07,1.09,1.11,1.13,1.19,1.29,1.49,1.61,1.66,1.69,0.25
Decode Duration (ms),3549.50,1975.10,6113.89,10648.49,1986.79,2033.54,2091.98,2267.30,2559.50,4336.69,5403.01,5758.45,6042.80,1828.93
E2E Output Token Throughput (tokens/sec/user),24.44,22.94,26.67,73.33,22.96,23.02,23.10,23.33,23.72,25.20,26.08,26.38,26.61,1.61
Effective Concurrency,1.78,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Concurrency,1.68,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.93
Effective Decode Throughput (tokens/sec),44.32,0.00,11148.77,,,,,,30.36,,76.88,82.94,86.01,47.42
Effective Decode Throughput Per User (tokens/sec/user),26.65,0.00,11148.77,,,,,,27.72,,30.36,31.07,32.35,42.35
Effective Latency (CO-aware) (ms),3753.02,2137.14,6338.19,11259.05,2150.07,2201.80,2266.46,2460.43,2783.72,4560.95,5627.30,5982.74,6267.10,1846.95
Effective Prefill Concurrency,0.10,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.51
Effective Prefill Throughput (tokens/sec),6.47,0.00,203.03,,,,,,0.00,,0.00,0.00,203.03,34.35
Effective Prefill Throughput Per User (tokens/sec/user),2.38,0.00,68.34,,,,,,0.00,,0.00,0.00,67.68,12.45
Effective Total Throughput (tokens/sec),50.78,0.00,203.03,,,,,,27.48,,77.18,77.18,203.03,34.90
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.18,0.86,1.58,3.53,0.87,0.89,0.91,0.97,1.08,1.33,1.48,1.53,1.57,0.30
HTTP Connection Overhead (ms),1.67,1.24,2.31,5.01,1.25,1.26,1.29,1.35,1.46,1.89,2.14,2.22,2.29,0.46
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.05,12.61,42.68,72.15,12.70,13.04,13.46,14.73,16.86,29.77,37.52,40.10,42.17,13.29
HTTP Data Sent (KB),0.21,0.20,0.24,0.63,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.23,0.23,0.02
HTTP DNS Lookup (ms),0.49,0.38,0.72,1.48,0.38,0.38,0.38,0.38,0.38,0.55,0.65,0.69,0.72,0.16
HTTP Duration (excl. conn) (ms),3751.40,2135.83,6336.21,11254.19,2148.75,2200.46,2265.09,2458.99,2782.15,4559.18,5625.40,5980.81,6265.13,1846.69
HTTP Receiving (ms),3549.54,1975.20,6113.92,10648.61,1986.88,2033.63,2092.06,2267.34,2559.49,4336.70,5403.03,5758.48,6042.83,1828.92
HTTP Sending (ms),1.69,1.29,2.16,5.08,1.29,1.32,1.35,1.46,1.63,1.90,2.05,2.11,2.15,0.36
HTTP Total Time (ms),3753.07,2137.07,6338.52,11259.20,2150.00,2201.72,2266.38,2460.34,2783.62,4561.07,5627.54,5983.03,6267.42,1847.15
HTTP Waiting (TTFB) (ms),200.17,159.34,221.03,600.51,160.56,165.42,171.50,189.74,220.13,220.58,220.85,220.94,221.01,28.87
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),37.89,0.09,69.67,10648.49,30.55,32.51,33.55,34.97,36.33,41.04,44.78,46.35,48.26,5.60
Inter Token Latency (ms),38.97,36.39,41.15,116.92,36.45,36.69,36.99,37.88,39.38,40.26,40.79,40.97,41.11,1.96
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),25.73,24.30,27.48,77.18,24.32,24.41,24.52,24.85,25.40,26.44,27.06,27.27,27.44,1.32
Prefill Throughput Per User (tokens/sec/user),67.68,53.83,80.86,203.03,54.12,55.28,56.73,61.09,68.34,74.60,78.36,79.61,80.61,11.05
Request Latency (ms),3751.66,2136.05,6336.49,11254.98,2148.98,2200.69,2265.33,2459.24,2782.43,4559.46,5625.68,5981.09,6265.41,1846.71
Time to First Output Token (ms),202.16,160.95,222.93,606.49,162.18,167.12,173.28,191.78,222.61,222.77,222.86,222.90,222.92,29.14
Time to First Token (ms),202.16,160.95,222.93,606.49,162.18,167.12,173.28,191.78,222.61,222.77,222.86,222.90,222.92,29.14
Time to Second Token (ms),43.97,34.92,62.06,131.91,34.92,34.92,34.92,34.93,34.93,48.50,56.64,59.35,61.52,12.79
Tokens In Flight (tokens),126.67,0.00,187.00,,,,,,132.00,,173.00,179.00,184.00,36.93

Metric,Value
