Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),171.23,0.00,2834.99,,,,,,186.34,,198.31,201.57,213.20,64.09
Active Decode Throughput Per User (tokens/sec/user),44.53,0.00,945.00,,,,,,46.76,,49.81,51.09,77.84,18.70
Active Prefill Throughput (tokens/sec),165.55,1.16,345.42,,,,,,158.18,,273.09,283.97,322.16,88.51
Active Prefill Throughput Per User (tokens/sec/user),15.25,1.16,97.11,,,,,,17.11,,23.54,24.06,28.94,7.72
Active Total Throughput (tokens/sec),329.57,59.83,484.92,,,,,,335.27,,440.20,461.76,484.71,94.69
Credit-to-Start Latency (ms),1.70,0.68,4.85,102.09,0.79,0.91,0.96,1.17,1.33,2.04,2.94,3.84,4.66,0.92
Decode Duration (ms),2946.72,552.51,5575.03,176803.46,888.79,1556.30,1810.90,2416.01,2907.75,3458.27,3996.31,4349.64,5372.55,914.70
E2E Output Token Throughput (tokens/sec/user),14.04,5.51,43.78,842.43,6.11,7.69,8.39,9.90,11.63,13.51,18.68,40.58,43.63,8.77
Effective Concurrency,14.11,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,3.88
Effective Decode Concurrency,3.81,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.55
Effective Decode Throughput (tokens/sec),170.63,0.00,2834.99,,,,,,186.30,,198.31,201.57,213.20,64.78
Effective Decode Throughput Per User (tokens/sec/user),44.37,0.00,945.00,,,,,,46.75,,49.81,51.09,77.82,18.85
Effective Latency (CO-aware) (ms),10918.49,718.24,14775.33,655109.54,2168.36,4231.26,4893.65,10610.61,11981.04,12732.20,13517.90,13945.94,14736.71,3131.27
Effective Prefill Concurrency,10.30,0.00,16.00,,,,,,12.00,,12.00,13.00,13.00,3.73
Effective Prefill Throughput (tokens/sec),158.93,0.00,345.42,,,,,,158.18,,271.99,283.97,322.16,92.59
Effective Prefill Throughput Per User (tokens/sec/user),14.64,0.00,97.11,,,,,,15.93,,23.54,23.66,28.94,8.13
Effective Total Throughput (tokens/sec),329.55,0.00,484.92,,,,,,335.27,,440.20,461.76,484.71,94.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,132.97,29.00,249.00,7978.00,40.80,65.80,84.10,110.75,129.50,158.50,178.80,194.10,244.28,40.92
HTTP Chunks Sent,1.00,1.00,1.00,60.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.46,0.00,3.43,27.46,0.00,0.00,0.00,0.00,0.00,1.01,1.29,1.58,2.77,0.72
HTTP Connection Overhead (ms),0.59,0.00,6.10,35.54,0.00,0.00,0.00,0.00,0.00,1.24,1.51,2.08,4.42,1.06
HTTP Connection Reused (ratio),0.65,0.00,1.00,39.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),34.44,7.78,64.14,2066.42,10.81,17.24,21.91,28.74,33.57,40.98,46.22,50.11,62.96,10.48
HTTP Data Sent (KB),0.74,0.16,2.74,44.56,0.16,0.17,0.17,0.20,0.62,1.06,1.58,1.72,2.39,0.62
