Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),153.17,0.00,294.77,,,,,,160.09,,191.60,200.82,219.61,33.78
Active Decode Throughput Per User (tokens/sec/user),84.39,0.00,206.39,,,,,,82.29,,108.18,112.48,117.17,14.52
Active Prefill Throughput (tokens/sec),253.20,102.12,294.99,,,,,,294.99,,294.99,294.99,294.99,58.19
Active Prefill Throughput Per User (tokens/sec/user),98.01,96.43,111.56,,,,,,98.33,,98.33,102.12,102.12,1.54
Active Total Throughput (tokens/sec),158.22,82.96,294.99,,,,,,162.42,,230.62,230.62,294.99,52.21
Credit-to-Start Latency (ms),10.06,6.20,12.87,30.17,6.30,6.69,7.18,8.65,11.10,11.98,12.51,12.69,12.83,2.82
Decode Duration (ms),3074.93,777.07,4785.33,9224.78,834.77,1065.60,1354.13,2219.73,3662.38,4223.86,4560.74,4673.04,4762.87,1688.27
E2E Output Token Throughput (tokens/sec/user),71.78,57.63,80.46,215.34,58.03,59.59,61.56,67.44,77.25,78.85,79.82,80.14,80.39,10.09
Effective Concurrency,1.94,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,1.85,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.70
Effective Decode Throughput (tokens/sec),148.94,0.00,294.77,,,,,,159.54,,191.60,200.82,219.61,41.70
Effective Decode Throughput Per User (tokens/sec/user),82.06,0.00,206.39,,,,,,82.03,,108.18,111.76,117.17,19.91
Effective Latency (CO-aware) (ms),3231.23,949.83,4957.78,9693.70,1006.56,1233.46,1517.08,2367.96,3786.09,4371.93,4723.44,4840.61,4934.35,1682.62
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.48
Effective Prefill Throughput (tokens/sec),8.64,0.00,294.99,,,,,,0.00,,0.00,0.00,294.99,47.22
Effective Prefill Throughput Per User (tokens/sec/user),3.35,0.00,111.56,,,,,,0.00,,0.00,0.00,98.33,17.80
Effective Total Throughput (tokens/sec),157.59,0.00,294.99,,,,,,162.42,,230.62,230.62,294.99,53.05
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,84.67,18.00,139.00,254.00,19.58,25.90,33.80,57.50,97.00,118.00,130.60,134.80,138.16,50.16
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.92,2.65,4.75,11.75,2.68,2.82,2.99,3.50,4.36,4.55,4.67,4.71,4.74,0.91
HTTP Connection Overhead (ms),5.57,3.94,6.73,16.71,3.99,4.15,4.36,4.99,6.03,6.38,6.59,6.66,6.72,1.18
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.61,5.56,39.98,73.82,6.02,7.83,10.11,16.92,28.28,34.13,37.64,38.81,39.75,14.29
HTTP Data Sent (KB),0.25,0.24,0.28,0.76,0.24,0.24,0.24,0.24,0.24,0.26,0.27,0.27,0.28,0.02
HTTP DNS Lookup (ms),1.65,1.30,1.99,4.96,1.30,1.33,1.37,1.49,1.68,1.83,1.92,1.96,1.98,0.28
HTTP Duration (excl. conn) (ms),3220.76,936.47,4946.14,9662.27,993.34,1220.79,1505.11,2358.06,3779.65,4362.90,4712.85,4829.50,4922.81,1683.97
HTTP Receiving (ms),3075.03,777.20,4785.37,9225.08,834.90,1065.73,1354.26,2219.86,3662.52,4223.94,4560.80,4673.08,4762.91,1688.24
HTTP Sending (ms),4.95,3.39,5.95,14.86,3.43,3.60,3.82,4.45,5.52,5.74,5.87,5.91,5.95,1.12
HTTP Total Time (ms),3226.33,942.51,4952.88,9678.98,999.33,1226.62,1510.72,2363.05,3783.59,4368.24,4719.02,4835.95,4929.49,1683.98
HTTP Waiting (TTFB) (ms),140.77,113.74,154.82,422.32,114.54,117.74,121.75,133.75,153.76,154.29,154.61,154.71,154.80,19.12
Input Sequence Length (tokens),14.33,12.00,18.00,43.00,12.02,12.10,12.20,12.50,13.00,15.50,17.00,17.50,17.90,2.62
Inter Chunk Latency (ms),36.75,23.56,52.12,9224.78,24.60,25.84,27.44,33.96,36.34,39.41,46.16,47.71,51.19,6.24
Inter Token Latency (ms),13.10,12.05,14.66,39.30,12.06,12.11,12.16,12.32,12.59,13.62,14.25,14.45,14.62,1.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),248.00,54.00,398.00,744.00,58.76,77.80,101.60,173.00,292.00,345.00,376.80,387.40,395.88,143.84
Output Token Throughput Per User (tokens/sec/user),76.87,68.21,82.96,230.62,68.43,69.33,70.46,73.83,79.46,81.21,82.26,82.61,82.89,6.30
Prefill Throughput Per User (tokens/sec/user),98.33,81.30,111.56,294.99,81.72,83.39,85.47,91.71,102.12,106.84,109.67,110.62,111.37,12.64
Reasoning Token Count (tokens),248.00,54.00,398.00,744.00,58.76,77.80,101.60,173.00,292.00,345.00,376.80,387.40,395.88,143.84
