Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),24.44,0.00,50.79,,,,,,24.40,,25.20,25.64,26.37,0.72
Active Decode Throughput Per User (tokens/sec/user),24.44,0.00,50.79,,,,,,24.40,,25.20,25.64,26.37,0.72
Active Prefill Throughput (tokens/sec),1212.48,154.36,1837.40,,,,,,1398.52,,1837.40,1837.40,1837.40,685.57
Active Prefill Throughput Per User (tokens/sec/user),1212.48,154.36,1837.40,,,,,,1398.52,,1837.40,1837.40,1837.40,685.57
Active Total Throughput (tokens/sec),56.75,24.39,1837.40,,,,,,24.46,,24.49,24.49,1837.40,223.90
Credit-to-Start Latency (ms),1.45,0.72,2.07,4.36,0.74,0.81,0.89,1.15,1.57,1.82,1.97,2.02,2.06,0.56
Decode Duration (ms),4965.18,2984.77,6889.06,14895.54,3025.51,3188.46,3392.16,4003.24,5021.71,5955.39,6515.59,6702.32,6851.71,1594.42
E2E Output Token Throughput (tokens/sec/user),23.91,23.64,24.12,71.72,23.64,23.67,23.70,23.80,23.96,24.04,24.09,24.11,24.12,0.20
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.16
Effective Decode Throughput (tokens/sec),23.76,0.00,50.79,,,,,,24.39,,25.20,25.64,26.32,4.08
Effective Decode Throughput Per User (tokens/sec/user),23.76,0.00,50.79,,,,,,24.39,,25.20,25.64,26.32,4.08
Effective Latency (CO-aware) (ms),5105.47,3131.36,7007.24,15316.40,3172.29,3336.00,3540.65,4154.58,5177.80,6092.52,6641.36,6824.30,6970.66,1583.15
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),32.96,0.00,1837.40,,,,,,0.00,,0.00,0.00,1837.40,227.28
Effective Prefill Throughput Per User (tokens/sec/user),32.96,0.00,1837.40,,,,,,0.00,,0.00,0.00,1837.40,227.28
Effective Total Throughput (tokens/sec),56.72,0.00,1837.40,,,,,,24.46,,24.49,24.49,1837.40,223.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.33,73.00,168.00,364.00,74.00,78.00,83.00,98.00,123.00,145.50,159.00,163.50,167.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.29,0.00,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.43,0.69,0.78,0.85,0.41
HTTP Connection Overhead (ms),0.43,0.00,1.29,1.29,0.00,0.00,0.00,0.00,0.00,0.65,1.03,1.16,1.27,0.61
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.25,18.95,43.15,93.74,19.21,20.22,21.49,25.30,31.64,37.39,40.85,42.00,42.92,9.88
HTTP Data Sent (KB),0.99,0.24,1.58,2.97,0.26,0.33,0.42,0.70,1.16,1.37,1.49,1.54,1.57,0.56
HTTP DNS Lookup (ms),0.14,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.21,0.34,0.38,0.42,0.20
HTTP Duration (excl. conn) (ms),5103.92,3130.56,7005.52,15311.76,3171.47,3335.08,3539.59,4153.12,5175.68,6090.60,6639.55,6822.54,6968.92,1582.76
HTTP Receiving (ms),4965.19,2984.77,6889.10,14895.58,3025.51,3188.47,3392.16,4003.24,5021.71,5955.41,6515.62,6702.36,6851.75,1594.43
HTTP Sending (ms),0.50,0.11,1.18,1.49,0.11,0.11,0.12,0.15,0.20,0.69,0.99,1.09,1.16,0.49
HTTP Total Time (ms),5104.35,3130.56,7006.81,15313.05,3171.47,3335.08,3539.59,4153.12,5175.68,6091.24,6640.58,6823.70,6970.19,1583.27
HTTP Waiting (TTFB) (ms),138.23,115.24,153.86,414.69,115.85,118.27,121.31,130.42,145.59,149.73,152.21,153.03,153.69,16.60
Input Sequence Length (tokens),168.33,18.00,283.00,505.00,21.72,36.60,55.20,111.00,204.00,243.50,267.20,275.10,281.42,111.09
Inter Chunk Latency (ms),41.26,37.09,45.77,14895.54,38.23,39.29,40.03,40.49,41.28,41.89,42.72,43.35,44.57,1.21
Inter Token Latency (ms),40.91,40.83,41.01,122.72,40.83,40.83,40.84,40.86,40.89,40.95,40.98,40.99,41.00,0.07
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),24.45,24.39,24.49,73.34,24.39,24.39,24.40,24.42,24.46,24.48,24.49,24.49,24.49,0.04
Prefill Throughput Per User (tokens/sec/user),1130.09,154.36,1837.40,3390.28,179.24,278.77,403.19,776.44,1398.52,1617.96,1749.63,1793.52,1828.63,712.84
Request Latency (ms),5104.01,3130.64,7005.67,15312.04,3171.54,3335.15,3539.66,4153.19,5175.74,6090.70,6639.68,6822.68,6969.07,1582.79
Time to First Output Token (ms),138.83,116.61,154.02,416.50,117.20,119.54,122.46,131.24,145.87,149.95,152.39,153.21,153.86,16.06
Time to First Token (ms),138.83,116.61,154.02,416.50,117.20,119.54,122.46,131.24,145.87,149.95,152.39,153.21,153.86,16.06
Time to Second Token (ms),40.86,38.75,42.68,122.59,38.79,38.99,39.23,39.95,41.16,41.92,42.38,42.53,42.65,1.62
Tokens In Flight (tokens),211.00,0.00,407.00,,,,,,217.17,,368.69,387.84,402.97,115.17

Metric,Value
Benchmark Duration (sec),15.32
Input Token Throughput (tokens/sec),32.96
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),23.95
Request Count,3.00
Request Throughput (requests/sec),0.20
Total Input Sequence Length (tokens),505.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),56.91
