Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),23.62,0.00,22538.26,,,,,,23.77,,25.29,25.55,26.27,10.86
Active Decode Throughput Per User (tokens/sec/user),23.62,0.00,22538.26,,,,,,23.77,,25.29,25.55,26.27,10.86
Active Prefill Throughput (tokens/sec),4331.82,50.10,13288.74,,,,,,3967.79,,8391.91,9388.25,13288.74,2834.55
Active Prefill Throughput Per User (tokens/sec/user),4331.82,50.10,13288.74,,,,,,3967.79,,8391.91,9388.25,13288.74,2834.55
Active Total Throughput (tokens/sec),73.92,21.65,13288.74,,,,,,24.14,,24.69,24.85,2213.60,554.96
Credit-to-Start Latency (ms),1.32,0.49,3.35,65.82,0.50,0.61,0.66,0.81,1.15,1.81,2.05,2.59,3.11,0.65
Decode Duration (ms),21965.80,5154.65,40618.19,1098289.84,6640.40,10957.97,12529.98,17008.44,21894.18,26790.41,29243.69,34605.71,37847.95,7097.96
E2E Output Token Throughput (tokens/sec/user),23.36,19.87,25.21,1167.75,20.68,21.83,22.22,22.47,23.45,24.32,24.45,24.58,24.93,1.07
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.11
Effective Decode Throughput (tokens/sec),23.34,0.00,22538.26,,,,,,23.75,,25.28,25.55,26.27,11.10
Effective Decode Throughput Per User (tokens/sec/user),23.34,0.00,22538.26,,,,,,23.75,,25.28,25.55,26.27,11.10
Effective Latency (CO-aware) (ms),22226.60,5740.47,40725.82,1111330.12,7028.15,11372.45,12757.48,17282.79,22181.87,26946.75,29733.28,34898.30,38048.79,7075.80
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.11
Effective Prefill Throughput (tokens/sec),50.57,0.00,13288.74,,,,,,0.00,,0.00,0.00,2213.60,557.04
Effective Prefill Throughput Per User (tokens/sec/user),50.57,0.00,13288.74,,,,,,0.00,,0.00,0.00,2213.60,557.04
Effective Total Throughput (tokens/sec),73.91,0.00,13288.74,,,,,,24.14,,24.69,24.85,2213.60,554.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,519.16,114.00,995.00,25958.00,153.20,252.20,301.00,415.50,510.00,631.25,686.70,777.85,902.88,166.03
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),132.33,29.36,253.33,6616.64,39.39,64.45,76.82,106.02,130.07,160.68,174.90,198.30,229.85,42.19
HTTP Data Sent (KB),4.98,0.15,21.12,249.23,0.15,0.16,0.16,0.19,3.31,8.14,11.60,14.45,19.59,5.07
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),22225.23,5737.99,40724.58,1111261.28,7026.50,11371.22,12756.71,17281.16,22180.41,26945.51,29732.08,34896.59,38047.13,7075.86
HTTP Receiving (ms),21965.80,5154.67,40618.20,1098290.22,6640.41,10957.98,12530.00,17008.44,21894.18,26790.41,29243.69,34605.71,37847.95,7097.95
HTTP Sending (ms),0.12,0.09,0.20,5.83,0.09,0.09,0.09,0.10,0.10,0.15,0.15,0.16,0.18,0.03
HTTP Total Time (ms),22225.23,5737.99,40724.58,1111261.28,7026.50,11371.22,12756.71,17281.16,22180.41,26945.51,29732.08,34896.59,38047.13,7075.86
HTTP Waiting (TTFB) (ms),259.30,103.90,654.98,12965.24,104.60,105.75,106.51,116.99,208.35,364.39,484.87,542.33,619.80,150.54
Input Sequence Length (tokens),1124.06,6.00,4758.00,56203.00,6.49,8.45,9.90,15.25,753.50,1834.75,2621.50,3262.95,4405.20,1156.19
Inter Chunk Latency (ms),42.42,0.00,310.78,1098289.84,37.80,39.14,39.55,40.42,42.00,44.11,45.99,46.99,49.02,4.17
Inter Token Latency (ms),42.38,39.51,46.18,2118.84,39.78,40.31,40.65,40.87,41.81,43.86,44.69,45.33,46.09,1.79
OSL Mismatch Diff % (%),-0.00,-0.19,0.00,-0.19,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
Output Sequence Length (tokens),519.86,114.00,995.00,25993.00,153.69,253.20,301.10,416.25,510.50,632.25,687.70,778.85,902.88,166.00
Output Token Count (tokens),519.86,114.00,995.00,25993.00,153.69,253.20,301.10,416.25,510.50,632.25,687.70,778.85,902.88,166.00
Output Token Throughput Per User (tokens/sec/user),23.64,21.65,25.31,1181.97,21.70,22.06,22.38,22.80,23.92,24.47,24.60,24.81,25.14,0.98
Prefill Throughput Per User (tokens/sec/user),3423.76,50.10,13288.76,171188.24,56.72,73.01,92.19,143.71,3285.49,4074.87,7375.44,10584.85,12950.29,3216.06
Request Latency (ms),22225.29,5738.06,40724.63,1111264.30,7026.56,11371.28,12756.76,17281.22,22180.47,26945.57,29732.13,34896.67,38047.19,7075.86
Time to First Output Token (ms),259.49,104.14,655.15,12974.46,104.83,105.91,106.67,117.14,208.55,364.65,485.04,542.48,619.99,150.55
Time to First Token (ms),259.49,104.14,655.15,12974.46,104.83,105.91,106.67,117.14,208.55,364.65,485.04,542.48,619.99,150.55
Time to Second Token (ms),41.56,34.33,47.74,2078.10,34.81,37.02,38.55,39.60,41.87,43.20,45.07,46.00,47.62,2.82
Tokens In Flight (tokens),1378.71,0.00,5004.00,,,,,,1126.21,,2983.85,3655.38,4739.96,1122.32

Metric,Value
Benchmark Duration (sec),1111.43
Input Token Throughput (tokens/sec),50.57
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),23.39
Request Count,50.00
Request Throughput (requests/sec),0.04
Total Input Sequence Length (tokens),56203.00
Total Output Sequence Length (tokens),25993.00
Total Output Tokens (tokens),25993.00
Total Token Throughput (tokens/sec),73.96
