Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),131.20,0.00,18556.53,,,,,,135.20,,164.53,170.88,183.55,41.56
Active Decode Throughput Per User (tokens/sec/user),67.18,0.00,9278.27,,,,,,68.07,,82.88,86.11,93.43,19.14
Active Prefill Throughput (tokens/sec),2756.58,53.77,4592.84,,,,,,3129.90,,4044.90,4276.66,4592.84,1259.20
Active Prefill Throughput Per User (tokens/sec/user),2699.08,53.77,4276.66,,,,,,2945.38,,4004.20,4044.90,4276.66,1227.86
Active Total Throughput (tokens/sec),333.56,56.95,4592.84,,,,,,137.92,,148.37,2410.38,4066.70,779.05
Credit-to-Start Latency (ms),1.24,0.60,2.23,61.77,0.61,0.69,0.80,0.91,1.20,1.46,1.80,2.01,2.16,0.40
Decode Duration (ms),7584.57,3389.51,15480.49,379228.72,3710.31,4643.87,5268.74,6108.40,7173.05,8817.02,10571.99,10920.94,13599.40,2187.73
E2E Output Token Throughput (tokens/sec/user),66.25,54.19,77.28,3312.41,55.17,57.43,58.99,61.72,66.17,70.44,74.22,75.57,76.71,5.72
Effective Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.11
Effective Decode Concurrency,1.91,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.29
Effective Decode Throughput (tokens/sec),130.89,0.00,18556.53,,,,,,135.12,,164.48,170.87,183.55,41.99
Effective Decode Throughput Per User (tokens/sec/user),67.02,0.00,9278.27,,,,,,68.06,,82.86,86.11,93.43,19.39
Effective Latency (CO-aware) (ms),7888.53,3810.45,16218.20,394426.63,4123.90,4938.40,5509.65,6464.93,7364.74,9034.63,11002.15,11325.21,14152.10,2227.54
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.27
Effective Prefill Throughput (tokens/sec),202.66,0.00,4592.84,,,,,,0.00,,0.00,2343.51,4004.20,796.34
Effective Prefill Throughput Per User (tokens/sec/user),198.44,0.00,4276.66,,,,,,0.00,,0.00,2334.03,4004.20,779.14
Effective Total Throughput (tokens/sec),333.55,0.00,4592.84,,,,,,137.92,,148.37,2410.38,4066.70,779.04
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,183.64,86.00,380.00,9182.00,90.41,112.60,123.90,150.50,176.00,216.00,241.10,248.50,331.98,51.62
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
