Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),189.93,0.00,327.65,,,,,,196.17,,208.25,212.21,276.34,30.73
Active Decode Throughput Per User (tokens/sec/user),71.74,0.00,232.69,,,,,,66.56,,92.60,94.85,116.62,12.85
Active Prefill Throughput (tokens/sec),231.75,64.03,258.51,,,,,,258.51,,258.51,258.51,258.51,46.88
Active Prefill Throughput Per User (tokens/sec/user),83.91,64.03,109.24,,,,,,86.17,,86.17,86.17,86.63,5.16
Active Total Throughput (tokens/sec),196.82,71.65,258.51,,,,,,208.00,,208.00,258.51,258.51,36.97
Credit-to-Start Latency (ms),7.23,3.48,11.85,21.69,3.53,3.77,4.05,4.92,6.36,9.11,10.75,11.30,11.74,3.47
Decode Duration (ms),2209.78,1966.96,2386.59,6629.35,1973.13,1997.84,2028.72,2121.38,2275.80,2331.20,2364.43,2375.51,2384.38,177.56
E2E Output Token Throughput (tokens/sec/user),63.96,57.92,67.75,191.88,58.09,58.75,59.58,62.07,66.21,66.98,67.44,67.60,67.72,4.32
Effective Concurrency,2.76,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.56
Effective Decode Concurrency,2.53,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.90
Effective Decode Throughput (tokens/sec),176.02,0.00,327.65,,,,,,195.61,,208.25,212.21,276.34,57.65
Effective Decode Throughput Per User (tokens/sec/user),66.48,0.00,232.69,,,,,,66.14,,92.11,94.85,116.07,22.41
Effective Latency (CO-aware) (ms),2418.26,2144.37,2609.59,7254.77,2151.50,2180.01,2215.66,2322.59,2500.81,2555.20,2587.83,2598.71,2607.41,198.69
Effective Prefill Concurrency,0.23,0.00,3.00,,,,,,0.00,,0.00,3.00,3.00,0.77
Effective Prefill Throughput (tokens/sec),19.43,0.00,258.51,,,,,,0.00,,0.00,258.51,258.51,65.65
Effective Prefill Throughput Per User (tokens/sec/user),7.04,0.00,109.24,,,,,,0.00,,0.00,86.17,86.17,23.30
Effective Total Throughput (tokens/sec),195.45,0.00,258.51,,,,,,208.00,,208.00,258.51,258.51,40.32
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,51.33,44.00,57.00,154.00,44.18,44.90,45.80,48.50,53.00,55.00,56.20,56.60,56.92,5.44
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.69,1.51,6.08,11.07,1.55,1.70,1.90,2.49,3.47,4.78,5.56,5.82,6.03,1.87
HTTP Connection Overhead (ms),4.94,2.10,7.88,14.81,2.16,2.37,2.65,3.47,4.83,6.35,7.27,7.57,7.81,2.36
