Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),28.45,0.00,241.02,,,,,,28.27,,29.21,30.96,33.42,3.38
Active Decode Throughput Per User (tokens/sec/user),28.45,0.00,241.02,,,,,,28.27,,29.21,30.96,33.42,3.38
Active Prefill Throughput (tokens/sec),2518.74,105.15,3160.51,,,,,,2711.87,,3160.51,3160.51,3160.51,1051.40
Active Prefill Throughput Per User (tokens/sec/user),2518.74,105.15,3160.51,,,,,,2711.87,,3160.51,3160.51,3160.51,1051.40
Active Total Throughput (tokens/sec),60.92,28.27,3160.51,,,,,,28.28,,28.80,28.80,2711.87,306.92
Credit-to-Start Latency (ms),1.76,0.54,3.12,5.27,0.56,0.64,0.75,1.08,1.62,2.37,2.82,2.97,3.09,1.06
Decode Duration (ms),17103.03,10362.95,23865.11,51309.09,10497.31,11034.76,11706.56,13721.99,17081.03,20473.07,22508.29,23186.70,23729.43,5512.26
E2E Output Token Throughput (tokens/sec/user),28.07,27.68,28.34,84.22,27.69,27.74,27.79,27.94,28.20,28.27,28.31,28.32,28.34,0.28
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.11
Effective Decode Throughput (tokens/sec),28.08,0.00,241.02,,,,,,28.26,,29.19,30.95,33.41,4.67
Effective Decode Throughput Per User (tokens/sec/user),28.08,0.00,241.02,,,,,,28.26,,29.19,30.95,33.41,4.67
Effective Latency (CO-aware) (ms),17330.69,10623.09,23971.34,51992.08,10758.58,11300.54,11978.00,14010.37,17397.65,20684.49,22656.60,23313.97,23839.86,5449.61
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.11
Effective Prefill Throughput (tokens/sec),32.83,0.00,3160.51,,,,,,0.00,,0.00,0.00,2711.87,309.87
Effective Prefill Throughput Per User (tokens/sec/user),32.83,0.00,3160.51,,,,,,0.00,,0.00,0.00,2711.87,309.87
Effective Total Throughput (tokens/sec),60.91,0.00,3160.51,,,,,,28.28,,28.80,28.80,2711.87,306.90
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.35,0.00,1.06,1.06,0.00,0.00,0.00,0.00,0.00,0.53,0.84,0.95,1.03,0.50
HTTP Connection Overhead (ms),0.51,0.00,1.52,1.52,0.00,0.00,0.00,0.00,0.00,0.76,1.22,1.37,1.49,0.72
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),123.41,74.51,171.07,370.23,75.51,79.52,84.54,99.58,124.65,147.86,161.79,166.43,170.14,39.43
HTTP Data Sent (KB),2.76,0.21,4.70,8.29,0.28,0.53,0.84,1.79,3.37,4.04,4.44,4.57,4.68,1.88
HTTP DNS Lookup (ms),0.16,0.00,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.23,0.37,0.42,0.46,0.22
HTTP Duration (excl. conn) (ms),17328.83,10619.92,23969.52,51986.49,10755.46,11297.63,11975.34,14008.49,17397.06,20683.29,22655.03,23312.27,23838.07,5450.17
HTTP Receiving (ms),17103.06,10362.96,23865.17,51309.19,10497.32,11034.77,11706.58,13722.01,17081.05,20473.11,22508.35,23186.76,23729.49,5512.28
HTTP Sending (ms),0.57,0.09,1.50,1.72,0.09,0.10,0.10,0.11,0.13,0.82,1.23,1.37,1.48,0.66
HTTP Total Time (ms),17329.34,10619.92,23971.04,51988.02,10755.46,11297.63,11975.34,14008.49,17397.06,20684.05,22656.24,23313.64,23839.56,5450.78
HTTP Waiting (TTFB) (ms),225.19,102.84,315.92,675.58,105.92,118.24,133.64,179.83,256.83,286.37,304.10,310.01,314.74,89.82
Input Sequence Length (tokens),569.00,11.00,999.00,1707.00,24.72,79.60,148.20,354.00,697.00,848.00,938.60,968.80,992.96,413.38
Inter Chunk Latency (ms),35.14,4.15,39.33,51309.09,29.85,31.03,34.11,34.87,35.35,35.94,36.62,36.99,37.71,2.00
Inter Token Latency (ms),35.15,34.72,35.37,105.44,34.73,34.78,34.85,35.04,35.36,35.36,35.37,35.37,35.37,0.30
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Throughput Per User (tokens/sec/user),28.45,28.27,28.80,85.36,28.27,28.27,28.28,28.28,28.28,28.54,28.70,28.75,28.79,0.25
Prefill Throughput Per User (tokens/sec/user),1992.51,105.15,3160.51,5977.52,157.28,365.82,626.49,1408.51,2711.87,2936.19,3070.78,3115.64,3151.53,1347.07
Reasoning Token Count (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Request Latency (ms),17328.94,10619.97,23969.72,51986.81,10755.51,11297.68,11975.40,14008.54,17397.12,20683.42,22655.20,23312.46,23838.27,5450.23
Time to First Token (ms),225.91,104.61,316.09,677.72,107.66,119.85,135.09,180.82,257.02,286.55,304.27,310.18,314.91,89.09
Time to Second Token (ms),35.63,35.44,35.86,106.89,35.44,35.45,35.47,35.52,35.60,35.73,35.81,35.83,35.85,0.17
Tokens In Flight (tokens),745.71,0.00,1492.00,,,,,,747.00,,1332.00,1406.00,1474.00,424.87

Metric,Value
Benchmark Duration (sec),51.99
Input Token Throughput (tokens/sec),32.83
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),28.14
Request Count,3.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),1707.00
Total Output Sequence Length (tokens),1463.00
Total Reasoning Tokens (tokens),1463.00
Total Token Throughput (tokens/sec),60.96
