Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),120.17,0.00,280.07,,,,,,114.38,,168.84,176.51,186.57,33.19
Active Decode Throughput Per User (tokens/sec/user),84.37,0.00,222.35,,,,,,85.98,,111.36,115.12,118.75,18.88
Active Prefill Throughput (tokens/sec),587.58,74.69,1056.94,,,,,,185.42,,1056.94,1056.94,1056.94,458.10
Active Prefill Throughput Per User (tokens/sec/user),557.91,74.69,1056.94,,,,,,92.71,,1056.94,1056.94,1056.94,485.37
Active Total Throughput (tokens/sec),162.10,71.66,1128.60,,,,,,144.38,,144.38,185.42,1128.60,191.27
Credit-to-Start Latency (ms),1.32,1.22,1.51,3.97,1.22,1.23,1.23,1.23,1.24,1.37,1.45,1.48,1.50,0.13
Decode Duration (ms),2146.09,2017.50,2344.57,6438.27,2018.67,2023.37,2029.24,2046.85,2076.21,2210.39,2290.89,2317.73,2339.20,142.37
E2E Output Token Throughput (tokens/sec/user),76.34,67.55,92.57,229.02,67.57,67.68,67.82,68.22,68.90,80.73,87.84,90.20,92.10,11.49
Effective Concurrency,1.55,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.45,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.55
Effective Decode Throughput (tokens/sec),117.13,0.00,280.07,,,,,,113.78,,168.84,176.51,186.57,37.82
Effective Decode Throughput Per User (tokens/sec/user),82.24,0.00,222.35,,,,,,85.79,,111.16,115.12,118.75,22.88
Effective Latency (CO-aware) (ms),2296.43,2183.35,2454.44,6889.29,2184.71,2190.16,2196.98,2217.43,2251.50,2352.97,2413.85,2434.15,2450.38,115.14
Effective Prefill Concurrency,0.10,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.37
Effective Prefill Throughput (tokens/sec),44.82,0.00,1056.94,,,,,,0.00,,0.00,185.42,1056.94,200.84
Effective Prefill Throughput Per User (tokens/sec/user),42.56,0.00,1056.94,,,,,,0.00,,0.00,92.71,1056.94,199.76
Effective Total Throughput (tokens/sec),161.95,0.00,1128.60,,,,,,144.38,,144.38,185.42,1128.60,191.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,58.00,50.00,68.00,174.00,50.12,50.60,51.20,53.00,56.00,62.00,65.60,66.80,67.76,7.48
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.78,0.00,1.32,2.33,0.02,0.10,0.20,0.50,1.01,1.16,1.26,1.29,1.31,0.56
HTTP Connection Overhead (ms),1.16,0.00,1.98,3.47,0.03,0.15,0.30,0.74,1.49,1.73,1.88,1.93,1.97,0.84
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),17.01,14.69,19.87,51.03,14.72,14.86,15.04,15.58,16.47,18.17,19.19,19.53,19.80,2.15
HTTP Data Sent (KB),0.49,0.24,1.00,1.48,0.24,0.24,0.24,0.24,0.24,0.62,0.85,0.92,0.98,0.36
HTTP DNS Lookup (ms),0.38,0.00,0.66,1.14,0.01,0.05,0.10,0.24,0.48,0.57,0.62,0.64,0.65,0.28
HTTP Duration (excl. conn) (ms),2294.91,2181.92,2452.74,6884.74,2183.29,2188.74,2195.56,2216.00,2250.08,2351.41,2412.21,2432.47,2448.69,115.02
HTTP Receiving (ms),2146.14,2017.50,2344.65,6438.41,2018.68,2023.38,2029.25,2046.88,2076.26,2210.46,2290.97,2317.81,2339.28,142.40
HTTP Sending (ms),1.15,0.33,1.73,3.45,0.35,0.43,0.54,0.86,1.39,1.56,1.66,1.70,1.73,0.60
HTTP Total Time (ms),2296.07,2181.92,2454.23,6888.21,2183.33,2188.94,2195.95,2216.99,2252.06,2353.14,2413.80,2434.01,2450.19,115.44
HTTP Waiting (TTFB) (ms),147.63,106.70,172.08,442.88,107.85,112.44,118.18,135.40,164.09,168.09,170.49,171.28,171.92,29.12
Input Sequence Length (tokens),66.33,12.00,174.00,199.00,12.02,12.10,12.20,12.50,13.00,93.50,141.80,157.90,170.78,76.13
Inter Chunk Latency (ms),37.65,25.19,124.75,6438.27,25.33,26.06,26.99,31.76,35.65,42.42,45.52,49.62,75.84,10.84
Inter Token Latency (ms),12.58,10.04,13.96,37.74,10.11,10.41,10.78,11.89,13.75,13.85,13.91,13.94,13.95,1.80
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),81.34,71.66,99.63,244.01,71.68,71.76,71.87,72.19,72.73,86.18,94.25,96.94,99.09,12.94
Prefill Throughput Per User (tokens/sec/user),414.12,74.69,1056.95,1242.37,75.41,78.29,81.90,92.71,110.73,583.84,867.70,962.32,1038.02,454.78
Reasoning Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Request Latency (ms),2295.11,2182.13,2452.94,6885.32,2183.49,2188.94,2195.75,2216.19,2250.26,2351.60,2412.40,2432.67,2448.88,115.02
Time to First Token (ms),149.02,108.37,174.05,447.05,109.49,114.00,119.62,136.50,164.63,169.34,172.17,173.11,173.86,29.00
Time to Second Token (ms),45.88,34.83,65.50,137.65,34.88,35.08,35.33,36.08,37.33,51.41,59.86,62.68,64.93,13.90
Tokens In Flight (tokens),225.22,0.00,376.00,,,,,,238.00,,345.84,352.95,370.00,96.50

Metric,Value
Benchmark Duration (sec),4.44
Input Token Throughput (tokens/sec),44.82
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),117.80
Request Count,3.00
Request Throughput (requests/sec),0.68
Total Input Sequence Length (tokens),199.00
Total Output Sequence Length (tokens),523.00
Total Reasoning Tokens (tokens),523.00
Total Token Throughput (tokens/sec),162.63
