Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),173.70,46.46,273.94,,,,,,176.60,,199.23,206.03,224.62,25.66
Active Decode Throughput Per User (tokens/sec/user),64.55,30.81,228.14,,,,,,61.06,,80.14,87.44,112.76,13.61
Active Prefill Throughput (tokens/sec),292.78,83.75,361.22,,,,,,361.22,,361.22,361.22,361.22,83.61
Active Prefill Throughput Per User (tokens/sec/user),113.97,83.75,168.26,,,,,,120.41,,120.41,126.00,168.26,15.93
Active Total Throughput (tokens/sec),180.05,62.24,361.22,,,,,,188.39,,188.39,188.39,361.22,41.29
Credit-to-Start Latency (ms),18.88,12.56,22.48,56.63,12.74,13.47,14.37,17.07,21.58,22.03,22.30,22.39,22.46,4.48
Decode Duration (ms),4459.62,3945.91,4835.83,13378.85,3958.93,4011.03,4076.15,4271.51,4597.12,4716.47,4788.08,4811.95,4831.05,376.09
E2E Output Token Throughput (tokens/sec/user),60.96,60.57,61.29,182.89,60.58,60.62,60.66,60.80,61.03,61.16,61.24,61.26,61.28,0.30
Effective Concurrency,2.78,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.53
Effective Decode Concurrency,2.69,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),168.74,0.00,273.94,,,,,,176.10,,199.23,206.03,224.62,38.44
Effective Decode Throughput Per User (tokens/sec/user),62.70,0.00,228.14,,,,,,61.05,,80.02,83.72,112.76,17.19
Effective Latency (CO-aware) (ms),4626.79,4132.30,4961.31,13880.37,4145.39,4197.75,4263.19,4459.53,4786.76,4874.04,4926.40,4943.86,4957.82,356.85
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.48
Effective Prefill Throughput (tokens/sec),10.24,0.00,361.22,,,,,,0.00,,0.00,0.00,361.22,56.03
Effective Prefill Throughput Per User (tokens/sec/user),3.99,0.00,168.26,,,,,,0.00,,0.00,0.00,120.41,21.15
Effective Total Throughput (tokens/sec),178.98,0.00,361.22,,,,,,188.39,,188.39,188.39,361.22,43.42
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,97.33,83.00,108.00,292.00,83.36,84.80,86.60,92.00,101.00,104.50,106.60,107.30,107.86,10.53
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
