Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68.33,18.51,1965.93,,,,,,74.13,,77.17,77.62,79.45,18.13
Active Decode Throughput Per User (tokens/sec/user),25.29,8.87,655.31,,,,,,25.28,,26.24,26.61,27.47,5.49
Active Prefill Throughput (tokens/sec),244.29,66.27,279.23,,,,,,279.23,,279.23,279.23,279.23,56.52
Active Prefill Throughput Per User (tokens/sec/user),88.52,66.27,126.40,,,,,,93.08,,93.08,93.08,93.08,7.51
Active Total Throughput (tokens/sec),69.74,25.30,279.23,,,,,,75.54,,75.54,75.54,75.54,19.86
Credit-to-Start Latency (ms),1.30,1.14,1.53,3.89,1.14,1.15,1.16,1.18,1.22,1.38,1.47,1.50,1.53,0.17
Decode Duration (ms),24484.67,19686.10,27033.50,73454.02,19827.06,20390.93,21095.76,23210.26,26734.42,26883.96,26973.68,27003.59,27027.52,3395.30
E2E Output Token Throughput (tokens/sec/user),25.04,24.86,25.16,75.12,24.87,24.89,24.91,24.98,25.10,25.13,25.15,25.15,25.16,0.13
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.48
Effective Decode Concurrency,2.70,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.52
Effective Decode Throughput (tokens/sec),67.96,0.00,1965.93,,,,,,74.13,,77.17,77.62,79.45,18.76
Effective Decode Throughput Per User (tokens/sec/user),25.15,0.00,655.31,,,,,,25.28,,26.24,26.61,27.47,5.78
Effective Latency (CO-aware) (ms),24664.29,19829.64,27231.09,73992.87,19971.69,20539.89,21250.14,23380.89,26932.13,27081.61,27171.30,27201.20,27225.11,3420.79
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.23
Effective Prefill Throughput (tokens/sec),1.76,0.00,279.23,,,,,,0.00,,0.00,0.00,0.00,21.22
Effective Prefill Throughput Per User (tokens/sec/user),0.64,0.00,126.40,,,,,,0.00,,0.00,0.00,0.00,7.52
Effective Total Throughput (tokens/sec),69.73,0.00,279.23,,,,,,75.54,,75.54,75.54,75.54,19.88
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.22,0.85,1.56,3.65,0.85,0.89,0.93,1.05,1.25,1.40,1.50,1.53,1.55,0.29
HTTP Connection Overhead (ms),1.75,1.23,2.21,5.25,1.24,1.29,1.34,1.52,1.81,2.01,2.13,2.17,2.20,0.40
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),155.00,123.69,171.79,464.99,124.61,128.27,132.85,146.60,169.51,170.65,171.33,171.56,171.74,22.16
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.53,0.38,0.65,1.59,0.38,0.40,0.42,0.47,0.57,0.61,0.63,0.64,0.64,0.11
HTTP Duration (excl. conn) (ms),24662.77,19828.32,27229.67,73988.31,19970.36,20538.52,21248.72,23379.32,26930.32,27079.99,27169.80,27199.73,27223.68,3420.65
HTTP Receiving (ms),24484.70,19686.12,27033.54,73454.11,19827.09,20390.96,21095.79,23210.29,26734.45,26883.99,26973.72,27003.63,27027.56,3395.30
HTTP Sending (ms),1.71,1.19,2.17,5.14,1.20,1.25,1.31,1.49,1.78,1.98,2.09,2.13,2.16,0.40
HTTP Total Time (ms),24664.52,19829.55,27231.48,73993.56,19971.61,20539.85,21250.15,23381.04,26932.53,27082.01,27171.69,27201.59,27225.50,3421.02
HTTP Waiting (TTFB) (ms),176.35,141.01,194.35,529.06,142.06,146.28,151.55,167.35,193.70,194.03,194.22,194.28,194.34,25.00
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),39.68,1.47,75.28,73454.02,36.51,37.70,38.22,38.86,39.62,40.47,41.36,41.88,42.87,2.61
Inter Token Latency (ms),39.71,39.52,40.01,119.14,39.52,39.53,39.54,39.56,39.61,39.81,39.93,39.97,40.00,0.21
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
Output Token Count (tokens),618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
Output Token Throughput Per User (tokens/sec/user),25.18,24.99,25.30,75.54,25.00,25.02,25.04,25.12,25.25,25.28,25.29,25.30,25.30,0.14
Prefill Throughput Per User (tokens/sec/user),93.08,66.27,126.40,279.23,66.67,68.30,70.33,76.42,86.57,106.48,118.43,122.42,125.60,24.98
Request Latency (ms),24662.99,19828.50,27229.88,73988.98,19970.55,20538.71,21248.92,23379.55,26930.60,27080.24,27170.02,27199.95,27223.89,3420.68
Time to First Output Token (ms),178.32,142.41,196.37,534.96,143.48,147.78,153.16,169.29,196.18,196.28,196.34,196.36,196.37,25.40
Time to First Token (ms),178.32,142.41,196.37,534.96,143.48,147.78,153.16,169.29,196.18,196.28,196.34,196.36,196.37,25.40
Time to Second Token (ms),43.99,38.97,54.02,131.97,38.97,38.97,38.97,38.97,38.97,46.50,51.01,52.52,53.72,7.10
Tokens In Flight (tokens),889.68,0.00,1525.00,,,,,,1024.00,,1356.00,1423.00,1504.00,412.95

Metric,Value
Benchmark Duration (sec),27.23
Input Token Throughput (tokens/sec),1.76
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),68.07
Request Count,3.00
Request Throughput (requests/sec),0.11
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),1854.00
Total Output Tokens (tokens),1854.00
Total Token Throughput (tokens/sec),69.84
