Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),123.69,0.00,278.67,,,,,,123.13,,140.02,147.76,152.40,12.62
Active Decode Throughput Per User (tokens/sec/user),123.69,0.00,278.67,,,,,,123.13,,140.02,147.76,152.40,12.62
Active Prefill Throughput (tokens/sec),1337.66,195.25,1914.06,,,,,,1526.35,,1914.06,1914.06,1914.06,690.16
Active Prefill Throughput Per User (tokens/sec/user),1337.66,195.25,1914.06,,,,,,1526.35,,1914.06,1914.06,1914.06,690.16
Active Total Throughput (tokens/sec),262.69,117.18,1914.06,,,,,,128.93,,195.25,1526.35,1914.06,451.64
Credit-to-Start Latency (ms),1.25,1.02,1.43,3.75,1.02,1.05,1.08,1.16,1.31,1.37,1.40,1.41,1.42,0.17
Decode Duration (ms),980.92,590.12,1303.01,2942.77,599.31,636.07,682.02,819.88,1049.64,1176.33,1252.34,1277.67,1297.94,295.06
E2E Output Token Throughput (tokens/sec/user),108.77,102.15,120.69,326.30,102.18,102.28,102.41,102.80,103.46,112.07,117.24,118.96,120.34,8.45
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.05
Effective Decode Concurrency,0.88,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.32
Effective Decode Throughput (tokens/sec),109.21,0.00,278.67,,,,,,121.51,,139.31,145.88,152.40,41.50
Effective Decode Throughput Per User (tokens/sec/user),109.21,0.00,278.67,,,,,,121.51,,139.31,145.88,152.40,41.50
Effective Latency (CO-aware) (ms),1109.01,725.73,1401.74,3327.04,735.21,773.12,820.50,962.65,1199.56,1300.65,1361.31,1381.53,1397.70,283.31
Effective Prefill Concurrency,0.11,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.32
Effective Prefill Throughput (tokens/sec),152.71,0.00,1914.06,,,,,,0.00,,195.25,1526.35,1914.06,485.11
Effective Prefill Throughput Per User (tokens/sec/user),152.71,0.00,1914.06,,,,,,0.00,,195.25,1526.35,1914.06,485.11
Effective Total Throughput (tokens/sec),261.92,0.00,1914.06,,,,,,128.93,,195.25,1526.35,1914.06,451.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,37.67,23.00,50.00,113.00,23.34,24.70,26.40,31.50,40.00,45.00,48.00,49.00,49.80,11.15
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.34,0.00,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.51,0.82,0.92,1.00,0.48
HTTP Connection Overhead (ms),0.53,0.00,1.60,1.60,0.00,0.00,0.00,0.00,0.00,0.80,1.28,1.44,1.56,0.75
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),11.23,6.97,14.82,33.70,7.07,7.46,7.96,9.44,11.91,13.37,14.24,14.53,14.76,3.24
HTTP Data Sent (KB),0.98,0.26,1.53,2.94,0.28,0.35,0.44,0.71,1.15,1.34,1.45,1.49,1.52,0.53
HTTP DNS Lookup (ms),0.19,0.00,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.29,0.46,0.52,0.56,0.27
HTTP Duration (excl. conn) (ms),1107.60,724.25,1400.12,3322.79,733.73,771.66,819.08,961.33,1198.42,1299.27,1359.78,1379.95,1396.09,283.30
HTTP Receiving (ms),980.95,590.13,1303.04,2942.84,599.32,636.08,682.04,819.90,1049.67,1176.35,1252.37,1277.70,1297.97,295.07
HTTP Sending (ms),0.71,0.32,1.40,2.13,0.33,0.33,0.34,0.36,0.40,0.90,1.20,1.30,1.38,0.49
HTTP Total Time (ms),1108.13,724.25,1401.72,3324.39,733.73,771.66,819.08,961.33,1198.42,1300.07,1361.06,1381.39,1397.65,283.85
HTTP Waiting (TTFB) (ms),125.94,95.68,148.43,377.83,96.44,99.49,103.29,114.70,133.71,141.07,145.49,146.96,148.13,22.22
Input Sequence Length (tokens),169.67,19.00,285.00,509.00,22.72,37.60,56.20,112.00,205.00,245.00,269.00,277.00,283.40,111.43
Inter Chunk Latency (ms),26.75,21.06,32.06,2942.77,22.03,22.64,23.56,25.08,26.76,28.21,30.38,30.98,31.80,2.47
Inter Token Latency (ms),8.12,7.76,8.53,24.37,7.76,7.79,7.82,7.92,8.08,8.31,8.44,8.49,8.52,0.32
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),123.27,117.18,128.93,369.82,117.31,117.83,118.49,120.44,123.70,126.32,127.89,128.41,128.83,4.81
Prefill Throughput Per User (tokens/sec/user),1211.89,195.25,1914.06,3635.66,221.88,328.36,461.47,860.80,1526.35,1720.20,1836.51,1875.29,1906.30,736.09
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),1107.76,724.43,1400.32,3323.28,733.91,771.84,819.25,961.48,1198.54,1299.43,1359.96,1380.14,1396.28,283.30
Time to First Token (ms),126.84,97.31,148.90,380.52,98.05,101.01,104.71,115.81,134.31,141.60,145.98,147.44,148.61,21.71
Time to Second Token (ms),21.84,21.06,22.46,65.51,21.08,21.16,21.25,21.53,21.99,22.22,22.36,22.41,22.45,0.58
Tokens In Flight (tokens),213.20,0.00,409.00,,,,,,219.27,,368.00,390.08,402.69,116.04

Metric,Value
Benchmark Duration (sec),3.33
Input Token Throughput (tokens/sec),152.71
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),110.11
Request Count,3.00
Request Throughput (requests/sec),0.90
Total Input Sequence Length (tokens),509.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),262.82
