Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),137.70,0.00,264.67,,,,,,138.98,,178.33,184.65,204.20,34.43
Active Decode Throughput Per User (tokens/sec/user),78.62,0.00,230.64,,,,,,75.37,,107.46,111.36,146.28,19.66
Active Prefill Throughput (tokens/sec),358.64,110.29,545.33,,,,,,230.54,,545.33,545.33,545.33,184.47
Active Prefill Throughput Per User (tokens/sec/user),321.08,110.29,545.33,,,,,,115.27,,545.33,545.33,545.33,215.80
Active Total Throughput (tokens/sec),173.64,71.55,616.88,,,,,,152.29,,196.36,616.88,616.88,111.28
Credit-to-Start Latency (ms),1.59,1.46,1.69,4.78,1.46,1.47,1.49,1.54,1.63,1.66,1.68,1.69,1.69,0.10
Decode Duration (ms),1657.79,755.17,2348.05,4973.37,777.47,866.66,978.16,1312.66,1870.16,2109.10,2252.47,2300.26,2338.49,667.40
E2E Output Token Throughput (tokens/sec/user),72.80,67.06,76.45,218.40,67.21,67.84,68.62,70.97,74.89,75.67,76.14,76.30,76.42,4.11
Effective Concurrency,1.87,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.34
Effective Decode Concurrency,1.71,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.53
Effective Decode Throughput (tokens/sec),132.38,0.00,264.67,,,,,,138.65,,176.69,184.65,204.20,42.94
Effective Decode Throughput Per User (tokens/sec/user),75.58,0.00,230.64,,,,,,73.99,,107.46,110.88,146.28,24.51
Effective Latency (CO-aware) (ms),1806.03,864.73,2521.95,5418.08,888.07,981.40,1098.06,1448.06,2031.39,2276.67,2423.84,2472.90,2512.14,695.07
Effective Prefill Concurrency,0.15,0.00,2.00,,,,,,0.00,,1.00,1.00,2.00,0.45
Effective Prefill Throughput (tokens/sec),41.02,0.00,545.33,,,,,,0.00,,110.29,545.33,545.33,130.09
Effective Prefill Throughput Per User (tokens/sec/user),36.73,0.00,545.33,,,,,,0.00,,110.29,545.33,545.33,125.58
Effective Total Throughput (tokens/sec),173.41,0.00,616.88,,,,,,152.29,,196.36,616.88,616.88,111.39
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,43.00,20.00,58.00,129.00,20.62,23.10,26.20,35.50,51.00,54.50,56.60,57.30,57.86,16.51
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.81,0.00,1.21,2.42,0.02,0.12,0.24,0.61,1.21,1.21,1.21,1.21,1.21,0.57
HTTP Connection Overhead (ms),1.14,0.00,1.71,3.42,0.03,0.17,0.34,0.86,1.71,1.71,1.71,1.71,1.71,0.81
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),12.70,6.13,17.02,38.09,6.31,7.01,7.89,10.54,14.94,15.98,16.60,16.81,16.98,4.72
HTTP Data Sent (KB),0.36,0.22,0.60,1.08,0.22,0.23,0.23,0.24,0.26,0.43,0.53,0.56,0.59,0.17
HTTP DNS Lookup (ms),0.33,0.00,0.50,1.00,0.01,0.05,0.10,0.25,0.50,0.50,0.50,0.50,0.50,0.24
HTTP Duration (excl. conn) (ms),1804.23,863.02,2520.07,5412.68,886.36,979.68,1096.34,1446.30,2029.58,2274.83,2421.97,2471.02,2510.26,695.00
HTTP Receiving (ms),1657.81,755.20,2348.08,4973.43,777.50,866.69,978.19,1312.67,1870.15,2109.11,2252.50,2300.29,2338.52,667.40
HTTP Sending (ms),1.24,0.39,1.66,3.71,0.42,0.52,0.64,1.03,1.66,1.66,1.66,1.66,1.66,0.60
HTTP Total Time (ms),1805.37,864.74,2521.78,5416.10,888.03,981.22,1097.71,1447.16,2029.58,2275.68,2423.34,2472.56,2511.94,694.82
HTTP Waiting (TTFB) (ms),145.18,106.16,170.33,435.54,107.22,111.45,116.74,132.61,159.05,164.69,168.07,169.20,170.10,27.97
Input Sequence Length (tokens),39.67,13.00,87.00,119.00,13.12,13.60,14.20,16.00,19.00,53.00,73.40,80.20,85.64,33.56
Inter Chunk Latency (ms),39.47,15.58,89.58,4973.37,21.81,27.22,30.81,35.34,39.85,44.35,45.96,46.16,60.08,7.98
Inter Token Latency (ms),12.66,11.62,13.98,37.98,11.63,11.69,11.77,12.00,12.39,13.18,13.66,13.82,13.94,0.98
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
