Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),13.42,0.00,28.01,,,,,,14.98,,16.19,16.41,17.45,3.92
Active Decode Throughput Per User (tokens/sec/user),6.85,0.00,15.96,,,,,,7.50,,8.10,8.21,8.73,1.79
Active Prefill Throughput (tokens/sec),787.77,3.47,3150.98,,,,,,520.30,,1847.76,2577.51,3150.98,806.32
Active Prefill Throughput Per User (tokens/sec/user),787.65,3.47,3150.98,,,,,,520.30,,1847.76,2577.51,3150.98,806.43
Active Total Throughput (tokens/sec),41.26,5.62,3159.53,,,,,,13.78,,14.92,15.51,1152.19,209.26
Credit-to-Start Latency (ms),1.47,0.81,2.41,73.42,0.83,0.96,1.04,1.19,1.46,1.72,1.96,2.07,2.30,0.37
Decode Duration (ms),73262.04,16776.16,159428.32,3663102.19,20411.98,33711.22,40779.26,57327.40,72473.32,90234.46,99559.35,107356.88,136952.29,25580.94
E2E Output Token Throughput (tokens/sec/user),6.83,5.55,8.36,341.60,5.77,6.09,6.32,6.51,6.74,7.11,7.47,7.86,8.27,0.53
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.13
Effective Decode Concurrency,1.95,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.23
Effective Decode Throughput (tokens/sec),13.41,0.00,28.01,,,,,,14.98,,16.19,16.41,17.45,3.93
Effective Decode Throughput Per User (tokens/sec/user),6.84,0.00,15.96,,,,,,7.50,,8.10,8.21,8.73,1.80
Effective Latency (CO-aware) (ms),74617.26,18327.42,160620.27,3730862.76,21867.98,35001.91,41916.47,58733.09,73623.89,91589.82,101772.17,108678.64,138316.76,25607.12
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),27.85,0.00,3150.98,,,,,,0.00,,0.00,0.00,1145.60,210.11
