Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),81.77,0.00,1004.82,,,,,,87.03,,92.80,94.30,97.19,18.36
Active Decode Throughput Per User (tokens/sec/user),21.18,0.00,251.21,,,,,,21.85,,23.21,23.58,24.30,3.54
Active Prefill Throughput (tokens/sec),3258.93,44.74,10452.68,,,,,,2948.47,,6341.71,8298.98,10452.68,2368.94
Active Prefill Throughput Per User (tokens/sec/user),3253.43,43.28,10452.68,,,,,,2948.47,,6341.71,8298.98,10452.68,2373.31
Active Total Throughput (tokens/sec),234.09,21.07,10519.33,,,,,,85.77,,89.30,89.69,6040.54,854.46
Credit-to-Start Latency (ms),1.63,0.70,3.24,81.38,0.70,0.86,0.94,1.15,1.56,2.01,2.57,2.87,3.14,0.64
Decode Duration (ms),24022.09,5458.94,48283.91,1201104.64,7000.30,11347.03,13800.96,19578.18,23225.67,29722.13,34528.25,35453.45,42485.66,8132.97
E2E Output Token Throughput (tokens/sec/user),21.11,18.49,22.44,1055.62,18.99,19.64,19.87,20.47,21.10,21.95,22.14,22.24,22.35,0.92
Effective Concurrency,3.88,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.49
Effective Decode Concurrency,3.84,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.53
Effective Decode Throughput (tokens/sec),81.73,0.00,1004.82,,,,,,87.03,,92.80,94.29,97.19,18.44
Effective Decode Throughput Per User (tokens/sec/user),21.17,0.00,251.21,,,,,,21.85,,23.21,23.58,24.30,3.57
Effective Latency (CO-aware) (ms),24327.58,6170.05,48447.90,1216378.93,7498.30,11847.82,13967.63,19735.23,23753.71,29947.29,34864.88,35740.30,42752.55,8120.56
Effective Prefill Concurrency,0.05,0.00,4.00,,,,,,0.00,,0.00,0.00,1.00,0.23
Effective Prefill Throughput (tokens/sec),152.35,0.00,10452.68,,,,,,0.00,,0.00,0.00,5978.53,857.70
Effective Prefill Throughput Per User (tokens/sec/user),152.10,0.00,10452.68,,,,,,0.00,,0.00,0.00,5978.53,857.34
Effective Total Throughput (tokens/sec),234.08,0.00,10519.33,,,,,,85.77,,89.30,89.69,6040.54,854.45
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,512.92,114.00,995.00,25646.00,153.69,253.20,301.10,413.50,502.00,627.25,715.00,778.85,902.88,169.26
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,1.46,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.21
HTTP Connection Overhead (ms),0.05,0.00,2.04,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.29
HTTP Connection Reused (ratio),0.96,0.00,1.00,48.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.20
HTTP Data Received (KB),130.72,29.36,253.20,6536.03,39.48,64.73,76.80,105.56,128.09,159.45,182.08,198.14,229.83,42.98
HTTP Data Sent (KB),4.29,0.15,21.38,214.71,0.15,0.15,0.16,0.18,2.42,5.99,11.79,14.78,19.87,5.12
HTTP DNS Lookup (ms),0.01,0.00,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.08
HTTP Duration (excl. conn) (ms),24325.86,6167.04,48445.61,1216293.23,7495.93,11846.46,13965.94,19732.98,23752.35,29945.84,34863.80,35738.34,42750.36,8120.54
HTTP Receiving (ms),24022.10,5458.95,48283.90,1201104.95,7000.30,11347.03,13800.96,19578.18,23225.67,29722.13,34528.24,35453.45,42485.66,8132.97
HTTP Sending (ms),0.21,0.10,2.08,10.57,0.10,0.10,0.11,0.14,0.17,0.20,0.23,0.25,1.34,0.28
HTTP Total Time (ms),24325.91,6167.04,48445.61,1216295.67,7495.93,11846.46,13965.94,19733.08,23752.35,29945.84,34863.80,35738.34,42750.36,8120.54
HTTP Waiting (TTFB) (ms),303.55,137.09,795.60,15177.71,140.08,144.78,147.90,166.80,251.26,362.99,555.04,701.51,773.88,175.24
Input Sequence Length (tokens),954.32,6.00,4758.00,47716.00,6.49,7.45,8.90,11.50,514.50,1409.50,2621.50,3262.95,4405.20,1150.16
Inter Chunk Latency (ms),46.96,4.04,377.82,1201104.64,40.92,42.29,42.96,44.10,45.46,48.18,49.72,50.75,65.88,13.04
Inter Token Latency (ms),46.81,44.34,50.41,2340.73,44.35,44.45,44.60,45.10,46.79,48.34,49.42,50.02,50.33,1.87
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),512.94,114.00,995.00,25647.00,153.69,253.20,301.10,413.50,502.00,627.25,715.00,778.85,902.88,169.27
Output Token Count (tokens),512.94,114.00,995.00,25647.00,153.69,253.20,301.10,413.50,502.00,627.25,715.00,778.85,902.88,169.27
Output Token Throughput Per User (tokens/sec/user),21.39,19.84,22.55,1069.72,19.87,19.99,20.24,20.69,21.37,22.17,22.42,22.50,22.55,0.84
Prefill Throughput Per User (tokens/sec/user),2399.85,32.64,10452.68,119992.74,38.57,48.38,48.78,78.57,2062.60,3148.65,6335.62,7615.64,9581.30,2510.63
Request Latency (ms),24325.95,6167.14,48445.72,1216297.54,7496.03,11846.54,13966.00,19733.05,23752.43,29945.91,34863.90,35738.41,42750.45,8120.54
Time to First Output Token (ms),303.86,137.32,795.85,15192.90,140.33,145.04,148.14,166.96,251.48,363.23,555.28,701.74,774.10,175.19
Time to First Token (ms),303.86,137.32,795.85,15192.90,140.33,145.04,148.14,166.96,251.48,363.23,555.28,701.74,774.10,175.19
Time to Second Token (ms),49.14,42.59,171.23,2457.15,42.60,42.93,43.50,44.69,46.03,48.94,50.56,52.11,113.56,17.64
Tokens In Flight (tokens),4760.63,0.00,10538.42,,,,,,4244.00,,8858.00,9538.00,10273.64,2700.35

Metric,Value
Benchmark Duration (sec),313.19
Input Token Throughput (tokens/sec),152.35
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),81.89
Request Count,50.00
Request Throughput (requests/sec),0.16
Total Input Sequence Length (tokens),47716.00
Total Output Sequence Length (tokens),25647.00
Total Output Tokens (tokens),25647.00
Total Token Throughput (tokens/sec),234.24
