Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),34.44,0.00,88.94,,,,,,21.63,,61.01,62.30,64.51,17.58
Active Decode Throughput Per User (tokens/sec/user),20.68,0.00,44.50,,,,,,20.79,,21.74,21.99,22.70,0.89
Active Prefill Throughput (tokens/sec),186.35,71.39,203.42,,,,,,203.42,,203.42,203.42,203.42,30.58
Active Prefill Throughput Per User (tokens/sec/user),67.38,60.72,81.99,,,,,,67.81,,67.81,67.81,67.81,0.81
Active Total Throughput (tokens/sec),38.67,20.72,203.42,,,,,,20.72,,60.75,60.75,203.42,30.94
Credit-to-Start Latency (ms),1.44,1.20,1.83,4.33,1.20,1.21,1.22,1.25,1.30,1.56,1.72,1.77,1.82,0.27
Decode Duration (ms),4585.03,2394.85,8107.45,13755.10,2412.01,2480.64,2566.44,2823.83,3252.81,5680.13,7136.52,7621.98,8010.36,2515.23
E2E Output Token Throughput (tokens/sec/user),19.44,18.74,20.30,58.33,18.75,18.80,18.85,19.02,19.29,19.79,20.10,20.20,20.28,0.64
Effective Concurrency,1.72,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.91
Effective Decode Concurrency,1.65,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Throughput (tokens/sec),33.73,0.00,88.94,,,,,,21.62,,61.01,62.30,64.51,18.07
Effective Decode Throughput Per User (tokens/sec/user),20.26,0.00,44.50,,,,,,20.77,,21.73,21.99,22.70,3.06
Effective Latency (CO-aware) (ms),4788.96,2615.98,8328.81,14366.88,2632.10,2696.59,2777.20,3019.03,3422.09,5875.45,7347.47,7838.14,8230.68,2524.59
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.45
Effective Prefill Throughput (tokens/sec),4.92,0.00,203.42,,,,,,0.00,,0.00,0.00,203.42,30.29
Effective Prefill Throughput Per User (tokens/sec/user),1.78,0.00,81.99,,,,,,0.00,,0.00,0.00,67.81,10.80
Effective Total Throughput (tokens/sec),38.65,0.00,203.42,,,,,,20.72,,60.75,60.75,203.42,30.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.33,49.00,168.00,283.00,49.34,50.70,52.40,57.50,66.00,117.00,147.60,157.80,165.96,52.55
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.15,0.99,1.42,3.45,1.00,1.00,1.00,1.02,1.04,1.23,1.34,1.38,1.41,0.19
HTTP Connection Overhead (ms),1.64,1.42,2.01,4.91,1.42,1.43,1.43,1.45,1.49,1.75,1.90,1.95,2.00,0.26
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.36,12.85,43.12,73.09,12.93,13.27,13.70,14.98,17.12,30.12,37.92,40.52,42.60,13.38
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.49,0.42,0.59,1.46,0.42,0.43,0.43,0.44,0.45,0.52,0.56,0.57,0.59,0.07
HTTP Duration (excl. conn) (ms),4787.29,2614.46,8326.71,14361.87,2630.59,2695.09,2775.71,3017.58,3420.70,5873.71,7345.51,7836.11,8228.59,2524.30
HTTP Receiving (ms),4585.09,2394.88,8107.47,13755.28,2412.04,2480.68,2566.49,2823.91,3252.94,5680.20,7136.56,7622.02,8010.38,2515.21
HTTP Sending (ms),1.66,1.43,2.04,4.99,1.43,1.44,1.45,1.48,1.52,1.78,1.93,1.98,2.03,0.27
HTTP Total Time (ms),4788.93,2615.88,8328.71,14366.78,2632.01,2696.51,2777.14,3019.03,3422.19,5875.45,7347.41,7838.06,8230.58,2524.56
HTTP Waiting (TTFB) (ms),200.53,166.24,218.15,601.60,167.26,171.34,176.43,191.72,217.20,217.68,217.96,218.06,218.13,24.25
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),49.13,43.29,58.63,13755.10,44.13,46.00,46.60,47.86,48.91,50.62,51.54,52.16,55.15,2.17
Inter Token Latency (ms),49.40,48.26,50.04,148.19,48.29,48.42,48.59,49.08,49.89,49.97,50.01,50.03,50.04,0.81
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),20.25,19.98,20.72,60.75,19.98,19.99,19.99,20.01,20.04,20.38,20.59,20.65,20.71,0.34
Prefill Throughput Per User (tokens/sec/user),67.81,50.04,81.99,203.42,50.47,52.17,54.31,60.72,71.39,76.69,79.87,80.93,81.78,13.29
Request Latency (ms),4787.52,2614.68,8326.99,14362.55,2630.80,2695.30,2775.92,3017.78,3420.89,5873.94,7345.77,7836.38,8228.86,2524.33
Time to First Output Token (ms),202.48,168.08,219.83,607.45,169.11,173.23,178.37,193.81,219.54,219.68,219.77,219.80,219.82,24.33
Time to First Token (ms),202.48,168.08,219.83,607.45,169.11,173.23,178.37,193.81,219.54,219.68,219.77,219.80,219.82,24.33
Time to Second Token (ms),50.32,49.52,51.91,150.96,49.52,49.52,49.52,49.52,49.52,50.72,51.43,51.67,51.87,1.13
Tokens In Flight (tokens),127.52,0.00,189.29,,,,,,132.68,,173.92,180.27,185.99,36.53

Metric,Value
Benchmark Duration (sec),8.33
Input Token Throughput (tokens/sec),4.92
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),34.09
Request Count,3.00
Request Throughput (requests/sec),0.36
Total Input Sequence Length (tokens),41.00
Total Output Sequence Length (tokens),284.00
Total Output Tokens (tokens),284.00
Total Token Throughput (tokens/sec),39.01
