Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),70.06,0.00,249.21,,,,,,76.23,,79.67,80.44,84.66,13.09
Active Decode Throughput Per User (tokens/sec/user),26.08,0.00,249.21,,,,,,25.97,,27.00,28.10,28.60,5.62
Active Prefill Throughput (tokens/sec),234.11,83.08,284.98,,,,,,284.98,,284.98,284.98,284.98,87.58
Active Prefill Throughput Per User (tokens/sec/user),92.05,83.08,117.12,,,,,,94.99,,94.99,94.99,94.99,5.26
Active Total Throughput (tokens/sec),75.58,26.13,284.98,,,,,,77.72,,77.72,77.72,284.98,34.71
Credit-to-Start Latency (ms),1.44,1.17,1.61,4.33,1.18,1.21,1.25,1.36,1.54,1.58,1.60,1.61,1.61,0.19
Decode Duration (ms),5939.11,4789.74,6543.15,17817.34,4823.63,4959.21,5128.68,5637.09,6484.44,6513.80,6531.41,6537.28,6541.98,813.08
E2E Output Token Throughput (tokens/sec/user),25.34,25.08,25.49,76.03,25.09,25.12,25.16,25.27,25.46,25.48,25.48,25.49,25.49,0.18
Effective Concurrency,2.71,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.49
Effective Decode Concurrency,2.64,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.63
Effective Decode Throughput (tokens/sec),68.43,0.00,249.21,,,,,,76.20,,79.65,80.18,84.66,16.69
Effective Decode Throughput Per User (tokens/sec/user),25.48,0.00,249.21,,,,,,25.91,,27.00,28.10,28.60,6.80
Effective Latency (CO-aware) (ms),6111.11,4944.60,6749.33,18333.32,4978.50,5114.08,5283.56,5792.00,6639.40,6694.36,6727.34,6738.33,6747.13,826.07
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.45
Effective Prefill Throughput (tokens/sec),7.11,0.00,284.98,,,,,,0.00,,0.00,0.00,284.98,42.97
Effective Prefill Throughput Per User (tokens/sec/user),2.80,0.00,117.12,,,,,,0.00,,0.00,0.00,94.99,15.82
Effective Total Throughput (tokens/sec),75.54,0.00,284.98,,,,,,77.72,,77.72,77.72,284.98,34.74
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.03,0.87,1.26,3.08,0.87,0.88,0.89,0.91,0.95,1.10,1.20,1.23,1.25,0.17
HTTP Connection Overhead (ms),1.52,1.30,1.81,4.55,1.30,1.32,1.33,1.37,1.44,1.62,1.73,1.77,1.80,0.21
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.17,31.42,43.41,117.50,31.64,32.54,33.67,37.04,42.67,43.04,43.26,43.34,43.40,5.49
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.49,0.43,0.55,1.47,0.43,0.44,0.44,0.46,0.49,0.52,0.54,0.54,0.55,0.05
HTTP Duration (excl. conn) (ms),6109.43,4943.19,6747.52,18328.28,4977.08,5112.63,5282.07,5790.38,6637.57,6692.54,6725.53,6736.52,6745.32,825.87
HTTP Receiving (ms),5939.15,4789.77,6543.22,17817.46,4823.67,4959.24,5128.71,5637.12,6484.46,6513.84,6531.47,6537.35,6542.05,813.09
HTTP Sending (ms),1.50,1.34,1.83,4.50,1.34,1.34,1.34,1.34,1.34,1.58,1.73,1.78,1.82,0.23
HTTP Total Time (ms),6110.94,4944.63,6749.33,18332.83,4978.52,5114.06,5283.48,5791.75,6638.87,6694.10,6727.23,6738.28,6747.12,825.94
HTTP Waiting (TTFB) (ms),168.77,151.77,202.47,506.32,151.78,151.80,151.83,151.93,152.08,177.28,192.39,197.43,201.46,23.83
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),38.57,4.01,50.80,17817.34,34.96,36.47,37.16,37.75,38.62,39.36,40.28,40.68,43.14,2.27
Inter Token Latency (ms),38.60,38.26,38.94,115.80,38.27,38.30,38.33,38.43,38.60,38.77,38.87,38.91,38.93,0.28
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),25.91,25.68,26.13,77.72,25.68,25.70,25.73,25.79,25.91,26.02,26.09,26.11,26.13,0.19
Prefill Throughput Per User (tokens/sec/user),94.99,83.08,117.12,284.98,83.11,83.25,83.42,83.93,84.78,100.95,110.65,113.89,116.47,15.66
Request Latency (ms),6109.66,4943.43,6747.78,18328.99,4977.31,5112.86,5282.30,5790.61,6637.78,6692.78,6725.78,6736.78,6745.58,825.88
Time to First Output Token (ms),170.55,153.34,204.63,511.66,153.35,153.38,153.41,153.51,153.69,179.16,194.44,199.53,203.61,24.10
Time to First Token (ms),170.55,153.34,204.63,511.66,153.35,153.38,153.41,153.51,153.69,179.16,194.44,199.53,203.61,24.10
Time to Second Token (ms),47.16,39.89,50.80,141.49,40.11,40.98,42.07,45.34,50.80,50.80,50.80,50.80,50.80,5.14
Tokens In Flight (tokens),249.65,0.00,418.00,,,,,,281.00,,365.00,392.00,413.00,103.60

Metric,Value
Benchmark Duration (sec),6.75
Input Token Throughput (tokens/sec),7.11
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),68.88
Request Count,3.00
Request Throughput (requests/sec),0.44
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Output Tokens (tokens),465.00
Total Token Throughput (tokens/sec),75.99
