Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.01,0.00,170.69,,,,,,33.86,,81.30,82.74,85.48,22.22
Active Decode Throughput Per User (tokens/sec/user),29.92,0.00,170.69,,,,,,29.33,,33.69,34.00,34.63,3.74
Active Prefill Throughput (tokens/sec),206.04,55.36,229.77,,,,,,229.77,,229.77,229.77,229.77,37.81
Active Prefill Throughput Per User (tokens/sec/user),75.57,55.36,87.21,,,,,,76.59,,76.59,76.59,76.59,1.70
Active Total Throughput (tokens/sec),51.50,29.95,229.77,,,,,,29.95,,83.72,83.72,83.72,28.86
Credit-to-Start Latency (ms),1.24,1.11,1.32,3.71,1.11,1.13,1.14,1.20,1.29,1.30,1.31,1.31,1.32,0.09
Decode Duration (ms),13151.90,7235.13,22539.66,39455.71,7284.05,7479.71,7724.29,8458.03,9680.92,16110.29,19967.91,21253.79,22282.49,6712.82
E2E Output Token Throughput (tokens/sec/user),27.54,26.23,29.73,82.63,26.24,26.28,26.32,26.45,26.67,28.20,29.12,29.42,29.67,1.56
Effective Concurrency,1.76,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Concurrency,1.73,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Throughput (tokens/sec),49.68,0.00,170.69,,,,,,33.84,,81.30,82.74,85.48,22.51
Effective Decode Throughput Per User (tokens/sec/user),29.72,0.00,170.69,,,,,,29.30,,33.68,33.95,34.63,4.44
Effective Latency (CO-aware) (ms),13333.34,7435.16,22739.88,40000.03,7482.96,7674.14,7913.13,8630.08,9824.99,16282.44,20156.90,21448.39,22481.58,6722.60
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.26
Effective Prefill Throughput (tokens/sec),1.80,0.00,229.77,,,,,,0.00,,0.00,0.00,0.00,19.51
Effective Prefill Throughput Per User (tokens/sec/user),0.66,0.00,87.21,,,,,,0.00,,0.00,0.00,0.00,7.04
Effective Total Throughput (tokens/sec),51.49,0.00,229.77,,,,,,29.95,,83.72,83.72,83.72,28.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,377.67,195.00,676.00,1133.00,196.34,201.70,208.40,228.50,262.00,469.00,593.20,634.60,667.72,212.72
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.01,0.77,1.41,3.02,0.77,0.77,0.78,0.80,0.84,1.13,1.30,1.36,1.40,0.29
HTTP Connection Overhead (ms),1.46,1.09,2.11,4.37,1.09,1.10,1.11,1.13,1.18,1.64,1.92,2.01,2.09,0.46
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),95.63,49.63,170.98,286.88,49.96,51.29,52.96,57.95,66.28,118.63,150.04,160.51,168.89,53.72
HTTP Data Sent (KB),0.21,0.20,0.24,0.63,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.23,0.23,0.02
HTTP DNS Lookup (ms),0.45,0.32,0.69,1.35,0.32,0.32,0.33,0.33,0.34,0.52,0.62,0.66,0.69,0.17
HTTP Duration (excl. conn) (ms),13331.93,7433.67,22738.43,39995.79,7481.47,7672.67,7911.67,8628.68,9823.69,16281.06,20155.48,21446.95,22480.13,6722.58
HTTP Receiving (ms),13151.94,7235.18,22539.71,39455.83,7284.09,7479.75,7724.33,8458.06,9680.94,16110.32,19967.95,21253.83,22282.53,6712.83
HTTP Sending (ms),1.39,1.11,1.84,4.16,1.11,1.12,1.13,1.16,1.21,1.53,1.72,1.78,1.83,0.32
HTTP Total Time (ms),13333.39,7434.76,22740.53,40000.16,7482.56,7673.77,7912.78,8629.81,9824.87,16282.70,20157.40,21448.97,22482.22,6723.04
HTTP Waiting (TTFB) (ms),178.60,141.54,197.39,535.80,142.64,147.07,152.61,169.21,196.88,197.13,197.29,197.34,197.38,26.21
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),34.92,5.86,55.96,39455.71,28.91,29.52,29.93,31.43,36.13,37.36,38.08,38.53,40.36,3.37
Inter Token Latency (ms),35.93,33.39,37.29,107.78,33.47,33.76,34.13,35.24,37.09,37.19,37.25,37.27,37.29,1.79
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),377.67,195.00,676.00,1133.00,196.34,201.70,208.40,228.50,262.00,469.00,593.20,634.60,667.72,212.72
Output Token Throughput Per User (tokens/sec/user),27.91,26.81,29.95,83.72,26.82,26.83,26.84,26.89,26.96,28.45,29.35,29.65,29.89,1.44
Prefill Throughput Per User (tokens/sec/user),76.59,55.36,90.48,229.77,55.93,58.21,61.07,69.65,83.93,87.21,89.17,89.83,90.35,15.25
