Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),54.50,0.00,314.34,,,,,,55.91,,61.38,62.53,64.06,9.64
Active Decode Throughput Per User (tokens/sec/user),27.72,0.00,284.43,,,,,,28.03,,30.69,31.27,32.03,3.94
Active Prefill Throughput (tokens/sec),2880.21,36.58,9558.21,,,,,,3046.73,,3572.07,7784.17,9558.21,1843.51
Active Prefill Throughput Per User (tokens/sec/user),2799.11,36.58,9521.63,,,,,,3046.73,,3572.07,4779.11,8616.65,1644.42
Active Total Throughput (tokens/sec),141.85,25.99,9558.21,,,,,,55.90,,58.96,60.18,3323.06,584.99
Credit-to-Start Latency (ms),1.76,0.68,2.83,105.82,0.73,0.94,1.03,1.25,1.84,2.21,2.50,2.62,2.82,0.56
Decode Duration (ms),18258.24,3999.17,28158.39,1095494.58,5761.98,9896.20,11853.36,15050.54,17992.47,22448.24,24559.25,26730.64,27606.35,5090.77
E2E Output Token Throughput (tokens/sec/user),27.61,24.95,29.91,1656.34,25.41,26.07,26.10,26.66,27.50,28.52,29.10,29.34,29.84,1.17
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.15
Effective Decode Concurrency,1.95,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.23
Effective Decode Throughput (tokens/sec),54.46,0.00,314.34,,,,,,55.91,,61.37,62.53,64.06,9.75
Effective Decode Throughput Per User (tokens/sec/user),27.70,0.00,284.43,,,,,,28.03,,30.69,31.27,32.03,4.01
Effective Latency (CO-aware) (ms),18553.92,4165.40,28461.92,1113235.13,5902.45,10118.13,12366.40,15586.85,18272.31,22782.58,24898.82,26937.08,27926.42,5093.17
Effective Prefill Concurrency,0.03,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.18
Effective Prefill Throughput (tokens/sec),87.38,0.00,9558.21,,,,,,0.00,,0.00,0.00,3295.80,589.20
Effective Prefill Throughput Per User (tokens/sec/user),84.92,0.00,9521.63,,,,,,0.00,,0.00,0.00,3295.80,559.05
Effective Total Throughput (tokens/sec),141.85,0.00,9558.21,,,,,,55.90,,58.96,60.18,3323.06,584.99
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,510.75,114.00,817.00,30645.00,161.79,290.65,339.60,416.75,502.00,617.00,671.10,743.05,793.99,140.89
HTTP Chunks Sent,1.00,1.00,1.00,60.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.07
HTTP Connection Overhead (ms),0.01,0.00,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.07
HTTP Connection Reused (ratio),0.98,0.00,1.00,59.00,0.59,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.13
HTTP Data Received (KB),129.13,29.14,206.21,7747.71,41.18,73.80,85.90,105.46,126.93,156.08,169.70,188.02,200.50,35.54
HTTP Data Sent (KB),3.63,0.16,15.38,217.70,0.16,0.17,0.18,0.22,2.75,5.28,9.05,11.64,14.17,3.68
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18552.06,4164.12,28459.61,1113123.40,5901.18,10117.31,12364.30,15585.39,18270.63,22780.91,24896.97,26935.91,27923.86,5093.08
HTTP Receiving (ms),18260.72,3999.17,28193.70,1095643.48,5761.97,9896.19,11853.36,15050.53,17992.48,22455.84,24594.73,26730.64,27620.82,5093.21
HTTP Sending (ms),0.20,0.09,0.70,12.03,0.10,0.10,0.12,0.17,0.19,0.23,0.27,0.28,0.47,0.08
HTTP Total Time (ms),18552.07,4164.66,28459.61,1113123.94,5901.40,10117.31,12364.30,15585.39,18270.63,22780.91,24896.97,26935.91,27923.86,5093.06
HTTP Waiting (TTFB) (ms),291.13,115.84,789.19,17467.90,117.85,121.34,122.06,128.37,271.15,352.12,458.79,567.40,755.76,159.56
Input Sequence Length (tokens),819.75,6.00,3510.00,49185.00,6.59,7.00,9.00,14.00,625.00,1222.50,2024.40,2624.65,3219.72,862.49
Inter Chunk Latency (ms),35.82,3.52,354.48,1095494.58,31.23,31.97,32.53,34.01,35.58,36.85,37.78,38.39,39.73,8.42
Inter Token Latency (ms),35.75,33.03,38.48,2144.75,33.07,33.44,33.74,34.62,35.72,36.95,37.82,38.07,38.29,1.50
