Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),78.96,0.00,3220.06,,,,,,83.78,,91.42,93.66,96.71,19.88
Active Decode Throughput Per User (tokens/sec/user),20.38,0.00,805.01,,,,,,21.06,,22.89,23.46,24.19,4.15
Active Prefill Throughput (tokens/sec),1436.77,32.47,4075.05,,,,,,1458.00,,2700.74,2879.48,3133.81,942.74
Active Prefill Throughput Per User (tokens/sec/user),1380.31,32.47,3102.34,,,,,,1417.18,,2612.96,2791.61,3008.24,908.01
Active Total Throughput (tokens/sec),259.17,20.30,4116.48,,,,,,81.47,,434.93,1898.56,2804.76,575.47
Credit-to-Start Latency (ms),0.92,0.38,3.17,184.40,0.43,0.51,0.57,0.71,0.82,1.06,1.32,1.46,2.75,0.39
Decode Duration (ms),6219.41,1318.81,12552.20,1243881.72,2245.85,3464.53,4132.94,5119.68,6070.14,7330.47,8351.15,9246.52,10552.10,1791.11
E2E Output Token Throughput (tokens/sec/user),20.08,18.01,22.25,4015.59,18.54,18.83,19.05,19.41,19.84,20.93,21.25,21.49,21.87,0.89
Effective Concurrency,3.96,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.29
Effective Decode Concurrency,3.83,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.45
Effective Decode Throughput (tokens/sec),78.92,0.00,3220.06,,,,,,83.78,,91.41,93.66,96.71,19.96
Effective Decode Throughput Per User (tokens/sec/user),20.37,0.00,805.01,,,,,,21.06,,22.89,23.46,24.19,4.18
Effective Latency (CO-aware) (ms),6436.33,1535.61,12759.72,1287266.90,2462.79,3656.40,4318.11,5319.86,6286.15,7500.52,8569.90,9422.88,10722.67,1789.09
Effective Prefill Concurrency,0.13,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.37
Effective Prefill Throughput (tokens/sec),180.25,0.00,4075.05,,,,,,0.00,,370.79,1832.76,2740.41,581.37
Effective Prefill Throughput Per User (tokens/sec/user),173.17,0.00,3102.34,,,,,,0.00,,370.79,1753.93,2694.88,559.00
Effective Total Throughput (tokens/sec),259.17,0.00,4116.48,,,,,,81.47,,434.93,1898.56,2804.76,575.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.13,29.00,249.00,25827.00,48.99,72.00,85.00,107.75,129.00,148.25,172.10,193.05,210.31,35.85
HTTP Chunks Sent,1.00,1.00,1.00,200.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
HTTP Connection Overhead (ms),0.01,0.00,2.09,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15
HTTP Connection Reused (ratio),0.99,0.00,1.00,199.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07
HTTP Data Received (KB),33.20,7.73,63.60,6639.66,12.81,18.68,22.00,27.79,33.13,38.09,44.16,49.39,53.85,9.11
HTTP Data Sent (KB),1.56,0.15,5.77,311.41,0.16,0.17,0.18,0.22,1.14,2.36,3.59,4.32,5.17,1.37
HTTP DNS Lookup (ms),0.00,0.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
HTTP Duration (excl. conn) (ms),6435.33,1534.52,12758.87,1287065.03,2461.17,3655.44,4317.09,5319.03,6285.16,7499.57,8569.06,9422.04,10722.17,1789.09
HTTP Receiving (ms),6219.41,1318.83,12552.20,1243882.74,2245.89,3464.54,4132.93,5119.68,6070.14,7330.47,8351.15,9246.51,10552.10,1791.11
HTTP Sending (ms),0.19,0.09,2.00,37.10,0.10,0.10,0.11,0.14,0.17,0.21,0.24,0.27,0.40,0.14
HTTP Total Time (ms),6435.34,1534.52,12758.87,1287067.12,2463.24,3655.44,4317.09,5319.03,6285.16,7499.57,8569.06,9422.04,10722.17,1789.07
HTTP Waiting (TTFB) (ms),215.73,137.42,486.05,43145.18,138.41,149.52,154.43,168.62,205.31,242.60,306.83,323.44,376.24,59.06
Input Sequence Length (tokens),292.67,5.00,1155.00,58534.00,6.00,7.00,9.00,14.00,207.50,454.75,709.50,838.95,1017.08,281.73
Inter Chunk Latency (ms),48.54,1.19,247.75,1243881.72,41.15,42.38,43.38,45.07,46.92,49.18,50.92,53.51,100.67,10.91
Inter Token Latency (ms),48.47,44.16,52.69,9694.30,44.78,45.12,45.46,46.48,48.83,50.21,51.21,51.58,52.25,2.16
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.14,29.00,249.00,25828.00,48.99,72.00,85.00,107.75,129.00,148.25,172.10,193.05,210.31,35.86
Output Token Count (tokens),129.14,29.00,249.00,25828.00,48.99,72.00,85.00,107.75,129.00,148.25,172.10,193.05,210.31,35.86
Output Token Throughput Per User (tokens/sec/user),20.67,18.98,22.64,4134.41,19.14,19.39,19.53,19.92,20.48,21.51,22.00,22.16,22.33,0.93
Prefill Throughput Per User (tokens/sec/user),1155.52,26.57,3102.34,231104.79,32.80,43.44,53.97,84.71,1068.02,1925.92,2346.13,2701.70,2966.16,908.63
Request Latency (ms),6435.41,1534.60,12758.94,1287082.51,2461.39,3655.51,4317.19,5319.11,6285.25,7499.67,8569.14,9422.11,10722.23,1789.09
Time to First Output Token (ms),216.00,137.72,486.57,43200.79,138.79,149.75,154.66,168.94,205.52,242.83,307.15,323.60,376.58,59.07
Time to First Token (ms),216.00,137.72,486.57,43200.79,138.79,149.75,154.66,168.94,205.52,242.83,307.15,323.60,376.58,59.07
Time to Second Token (ms),49.75,40.37,225.10,9949.59,41.50,42.34,43.22,45.08,47.40,49.69,51.98,54.10,110.45,15.66
Tokens In Flight (tokens),1427.50,0.00,3038.00,,,,,,1423.00,,2092.00,2258.00,2771.00,515.08

Metric,Value
Benchmark Duration (sec),324.73
Input Token Throughput (tokens/sec),180.25
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),79.54
Request Count,200.00
Request Throughput (requests/sec),0.62
Total Input Sequence Length (tokens),58534.00
Total Output Sequence Length (tokens),25828.00
Total Output Tokens (tokens),25828.00
Total Token Throughput (tokens/sec),259.79
