Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),56.83,1.34,110.11,,,,,,62.86,,70.32,71.71,74.52,16.03
Active Decode Throughput Per User (tokens/sec/user),21.01,1.34,36.70,,,,,,21.69,,23.44,23.90,24.84,4.21
Active Prefill Throughput (tokens/sec),15.63,5.59,16.99,,,,,,16.99,,16.99,16.99,16.99,2.40
Active Prefill Throughput Per User (tokens/sec/user),5.67,5.56,5.86,,,,,,5.66,,5.70,5.70,5.70,0.02
Active Total Throughput (tokens/sec),54.42,5.59,64.46,,,,,,64.46,,64.46,64.46,64.46,14.77
Credit-to-Start Latency (ms),1.38,1.13,1.55,4.15,1.14,1.16,1.20,1.30,1.47,1.51,1.53,1.54,1.55,0.18
Decode Duration (ms),28790.82,22386.53,32158.94,86372.45,22575.34,23330.58,24274.62,27106.75,31826.97,31992.96,32092.55,32125.75,32152.30,4530.54
E2E Output Token Throughput (tokens/sec/user),19.53,19.37,19.63,58.60,19.37,19.39,19.41,19.48,19.60,19.62,19.62,19.63,19.63,0.12
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.48
Effective Decode Concurrency,2.47,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.85
Effective Decode Throughput (tokens/sec),53.03,0.00,110.11,,,,,,62.23,,70.16,71.57,74.52,21.00
Effective Decode Throughput Per User (tokens/sec/user),19.61,0.00,36.70,,,,,,21.57,,23.39,23.86,24.84,6.64
Effective Latency (CO-aware) (ms),31614.78,25458.63,34898.97,94844.35,25639.19,26361.44,27264.25,29972.69,34486.75,34692.86,34816.52,34857.75,34890.72,4356.31
Effective Prefill Concurrency,0.24,0.00,3.00,,,,,,0.00,,0.00,3.00,3.00,0.79
Effective Prefill Throughput (tokens/sec),1.38,0.00,16.99,,,,,,0.00,,0.00,16.99,16.99,4.48
Effective Prefill Throughput Per User (tokens/sec/user),0.50,0.00,5.86,,,,,,0.00,,0.00,5.66,5.70,1.61
Effective Total Throughput (tokens/sec),54.41,0.00,64.46,,,,,,64.46,,64.46,64.46,64.46,14.78
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
