Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),132.60,0.00,321.15,,,,,,144.95,,166.31,170.53,180.67,31.82
Active Decode Throughput Per User (tokens/sec/user),83.37,0.00,219.80,,,,,,80.76,,103.83,107.09,109.15,13.07
Active Prefill Throughput (tokens/sec),344.25,86.10,533.95,,,,,,205.25,,533.95,533.95,533.95,188.50
Active Prefill Throughput Per User (tokens/sec/user),309.05,86.10,533.95,,,,,,102.63,,533.95,533.95,533.95,218.39
Active Total Throughput (tokens/sec),148.15,78.21,612.16,,,,,,161.35,,161.35,164.31,612.16,83.47
Credit-to-Start Latency (ms),1.49,1.30,1.78,4.46,1.30,1.31,1.32,1.34,1.38,1.58,1.70,1.74,1.77,0.21
Decode Duration (ms),3019.73,647.79,4690.87,9059.20,709.25,955.07,1262.34,2184.16,3720.54,4205.71,4496.81,4593.84,4671.47,1723.36
E2E Output Token Throughput (tokens/sec/user),74.97,67.60,80.90,224.92,67.78,68.48,69.37,72.01,76.41,78.66,80.00,80.45,80.81,5.52
Effective Concurrency,1.68,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.47
Effective Decode Concurrency,1.61,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.53
Effective Decode Throughput (tokens/sec),130.13,0.00,321.15,,,,,,144.14,,166.25,170.53,180.67,36.27
Effective Decode Throughput Per User (tokens/sec/user),81.82,0.00,219.80,,,,,,80.42,,103.83,107.09,109.15,17.17
Effective Latency (CO-aware) (ms),3152.57,800.09,4834.99,9457.70,860.54,1102.34,1404.59,2311.35,3822.62,4328.81,4632.52,4733.76,4814.75,1714.03
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.32
Effective Prefill Throughput (tokens/sec),17.91,0.00,533.95,,,,,,0.00,,0.00,86.10,533.95,87.70
Effective Prefill Throughput Per User (tokens/sec/user),16.07,0.00,533.95,,,,,,0.00,,0.00,86.10,533.95,84.80
Effective Total Throughput (tokens/sec),148.04,0.00,612.16,,,,,,161.35,,161.35,164.31,612.16,83.54
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,89.00,19.00,146.00,267.00,20.66,27.30,35.60,60.50,102.00,124.00,137.20,141.60,145.12,52.66
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.62,0.00,0.95,1.86,0.02,0.09,0.18,0.45,0.91,0.93,0.94,0.95,0.95,0.44
HTTP Connection Overhead (ms),0.90,0.00,1.37,2.70,0.03,0.13,0.27,0.67,1.34,1.35,1.36,1.36,1.36,0.64
