Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),142.26,0.00,1429.32,,,,,,158.20,,173.76,178.98,190.91,42.31
Active Decode Throughput Per User (tokens/sec/user),18.87,0.00,178.66,,,,,,20.11,,21.86,22.48,23.90,4.22
Active Prefill Throughput (tokens/sec),1403.68,22.49,4370.82,,,,,,1427.65,,2716.77,2926.77,3217.34,939.20
Active Prefill Throughput Per User (tokens/sec/user),1274.94,22.49,3170.25,,,,,,1287.35,,2454.00,2745.87,3144.74,861.00
Active Total Throughput (tokens/sec),452.69,21.24,4481.11,,,,,,154.11,,1706.13,2347.90,3084.48,725.54
Credit-to-Start Latency (ms),1.08,0.42,6.70,216.26,0.47,0.54,0.61,0.76,0.94,1.25,1.55,1.92,3.31,0.62
Decode Duration (ms),6784.32,1350.36,12963.69,1356864.35,2384.27,3745.47,4568.78,5571.42,6737.93,7866.02,9129.80,10167.89,10819.66,1902.19
E2E Output Token Throughput (tokens/sec/user),18.50,15.73,20.83,3699.71,16.96,17.25,17.41,17.85,18.47,19.14,19.71,19.98,20.24,0.87
Effective Concurrency,7.74,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.20
Effective Decode Concurrency,7.48,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.27
Effective Decode Throughput (tokens/sec),142.14,0.00,1429.32,,,,,,158.19,,173.76,178.98,190.91,42.50
Effective Decode Throughput Per User (tokens/sec/user),18.86,0.00,178.66,,,,,,20.11,,21.86,22.48,23.90,4.25
Effective Latency (CO-aware) (ms),7016.29,1568.88,13160.02,1403257.16,2602.28,3975.05,4789.67,5851.13,6931.48,8078.70,9319.09,10407.65,11174.53,1903.36
Effective Prefill Concurrency,0.25,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.55
Effective Prefill Throughput (tokens/sec),310.54,0.00,4370.82,,,,,,0.00,,1571.48,2216.97,2956.52,731.17
Effective Prefill Throughput Per User (tokens/sec/user),282.06,0.00,3170.25,,,,,,0.00,,1408.95,1922.08,2765.91,666.37
Effective Total Throughput (tokens/sec),452.68,0.00,4481.11,,,,,,154.11,,1706.13,2347.90,3084.48,725.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.84,29.00,249.00,25967.00,48.99,72.00,86.80,109.00,129.00,149.75,173.50,193.05,210.31,35.86
HTTP Chunks Sent,1.00,1.00,1.00,200.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,1.54,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.19
HTTP Connection Overhead (ms),0.04,0.00,2.06,8.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.26
HTTP Connection Reused (ratio),0.97,0.00,1.00,195.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.16
HTTP Data Received (KB),33.38,7.73,63.51,6676.21,12.81,18.67,22.45,28.10,33.14,38.46,44.53,49.51,53.88,9.12
HTTP Data Sent (KB),1.50,0.15,5.88,299.95,0.16,0.17,0.18,0.21,1.08,2.25,3.45,4.15,5.18,1.33
HTTP DNS Lookup (ms),0.01,0.00,0.52,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.07
HTTP Duration (excl. conn) (ms),7015.10,1567.29,13158.94,1403019.72,2600.31,3974.07,4788.61,5850.24,6930.86,8077.31,9318.34,10406.54,11172.64,1903.37
HTTP Receiving (ms),6784.33,1350.37,12963.70,1356865.58,2384.28,3745.47,4568.80,5571.42,6737.94,7866.01,9129.81,10167.87,10819.66,1902.19
HTTP Sending (ms),0.24,0.10,2.15,48.80,0.10,0.11,0.13,0.15,0.20,0.26,0.32,0.34,1.85,0.25
HTTP Total Time (ms),7015.14,1568.76,13158.94,1403027.95,2602.34,3974.07,4788.74,5850.24,6930.86,8077.31,9318.34,10406.54,11172.64,1903.31
HTTP Waiting (TTFB) (ms),230.53,141.52,504.37,46105.35,150.32,155.90,162.56,177.26,215.39,262.28,321.27,354.82,458.59,67.56
Input Sequence Length (tokens),281.48,5.00,1155.00,56296.00,6.00,7.00,8.00,14.00,203.00,434.75,698.70,831.15,1017.08,274.13
Inter Chunk Latency (ms),52.66,5.55,312.15,1356864.35,41.64,43.95,45.44,47.21,49.22,51.56,55.59,76.93,132.35,16.11
Inter Token Latency (ms),52.67,47.08,60.02,10534.82,48.02,48.85,49.33,50.84,52.79,54.59,55.94,56.40,57.49,2.46
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.84,29.00,249.00,25968.00,48.99,72.00,86.80,109.00,129.00,149.75,173.50,194.00,210.31,35.87
Output Token Count (tokens),129.84,29.00,249.00,25968.00,48.99,72.00,86.80,109.00,129.00,149.75,173.50,194.00,210.31,35.87
Output Token Throughput Per User (tokens/sec/user),19.03,16.66,21.24,3805.26,17.39,17.73,17.87,18.32,18.94,19.67,20.27,20.47,20.83,0.89
Prefill Throughput Per User (tokens/sec/user),1055.86,22.49,3170.26,211172.42,30.99,41.09,46.30,84.35,960.76,1674.40,2279.99,2648.32,2958.40,858.94
Request Latency (ms),7015.20,1567.53,13159.02,1403040.90,2600.58,3974.16,4788.71,5850.31,6930.92,8077.39,9318.41,10406.65,11172.80,1903.37
Time to First Output Token (ms),230.88,141.86,504.55,46176.55,150.51,156.14,162.79,177.51,217.07,262.49,321.58,355.29,458.85,67.55
Time to First Token (ms),230.88,141.86,504.55,46176.55,150.51,156.14,162.79,177.51,217.07,262.49,321.58,355.29,458.85,67.55
Time to Second Token (ms),52.98,42.92,139.06,10595.50,43.64,45.60,46.26,48.19,50.53,52.69,56.06,69.23,123.25,12.49
Tokens In Flight (tokens),2725.10,0.00,4392.00,,,,,,2897.00,,3647.00,3869.00,4225.00,846.27

Metric,Value
Benchmark Duration (sec),181.28
Input Token Throughput (tokens/sec),310.54
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),143.24
Request Count,200.00
Request Throughput (requests/sec),1.10
Total Input Sequence Length (tokens),56296.00
Total Output Sequence Length (tokens),25968.00
Total Output Tokens (tokens),25968.00
Total Token Throughput (tokens/sec),453.78
