Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.70,0.00,236.49,,,,,,54.40,,55.89,56.32,56.92,10.22
Active Decode Throughput Per User (tokens/sec/user),28.02,0.00,236.49,,,,,,27.56,,32.07,32.78,33.59,3.38
Active Prefill Throughput (tokens/sec),779.89,88.88,1307.37,,,,,,1307.37,,1307.37,1307.37,1307.37,571.40
Active Prefill Throughput Per User (tokens/sec/user),748.60,88.88,1307.37,,,,,,1307.37,,1307.37,1307.37,1307.37,604.63
Active Total Throughput (tokens/sec),59.53,27.20,1334.57,,,,,,54.58,,55.67,55.67,186.38,107.62
Credit-to-Start Latency (ms),1.89,1.34,2.65,5.67,1.34,1.37,1.41,1.51,1.68,2.17,2.46,2.56,2.63,0.56
Decode Duration (ms),18534.32,9533.59,24815.85,55602.96,9767.98,10705.58,11877.57,15393.55,21253.52,23034.69,24103.39,24459.62,24744.61,6528.53
E2E Output Token Throughput (tokens/sec/user),27.45,27.04,28.23,82.36,27.04,27.05,27.05,27.07,27.10,27.66,28.00,28.11,28.20,0.55
Effective Concurrency,1.80,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.40
Effective Decode Concurrency,1.79,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.42
Effective Decode Throughput (tokens/sec),49.47,0.00,236.49,,,,,,54.39,,55.89,56.32,56.92,10.72
Effective Decode Throughput Per User (tokens/sec/user),27.90,0.00,236.49,,,,,,27.56,,32.06,32.78,33.59,3.85
Effective Latency (CO-aware) (ms),18714.90,9669.93,25002.15,56144.71,9905.99,10850.20,12030.47,15571.28,21472.64,23237.39,24296.24,24649.20,24931.56,6556.07
Effective Prefill Concurrency,0.02,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),10.05,0.00,1307.37,,,,,,0.00,,0.00,0.00,186.38,109.28
Effective Prefill Throughput Per User (tokens/sec/user),9.65,0.00,1307.37,,,,,,0.00,,0.00,0.00,93.19,108.80
Effective Total Throughput (tokens/sec),59.52,0.00,1334.57,,,,,,54.58,,55.67,55.67,186.38,107.61
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,514.67,262.00,676.00,1544.00,268.88,296.40,330.80,434.00,606.00,641.00,662.00,669.00,674.60,180.93
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.72,0.00,1.24,2.16,0.02,0.09,0.18,0.46,0.92,1.08,1.18,1.21,1.24,0.53
HTTP Connection Overhead (ms),1.02,0.00,1.74,3.07,0.03,0.13,0.27,0.67,1.34,1.54,1.66,1.70,1.73,0.74
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),129.89,66.30,171.08,389.66,68.02,74.90,83.50,109.29,152.28,161.68,167.32,169.20,170.70,45.61
HTTP Data Sent (KB),0.56,0.20,1.25,1.68,0.20,0.20,0.20,0.22,0.24,0.74,1.04,1.15,1.23,0.49
HTTP DNS Lookup (ms),0.30,0.00,0.49,0.91,0.01,0.04,0.08,0.21,0.42,0.45,0.48,0.48,0.49,0.22
HTTP Duration (excl. conn) (ms),18712.81,9668.38,25000.20,56138.42,9904.41,10848.53,12028.67,15569.11,21469.84,23235.02,24294.13,24647.16,24929.59,6555.76
HTTP Receiving (ms),18534.37,9533.66,24815.90,55603.12,9768.06,10705.65,11877.64,15393.61,21253.56,23034.73,24103.43,24459.66,24744.65,6528.51
HTTP Sending (ms),1.11,0.23,1.77,3.33,0.25,0.34,0.45,0.78,1.33,1.55,1.68,1.73,1.76,0.65
HTTP Total Time (ms),18713.83,9669.72,25001.93,56141.49,9905.72,10849.73,12029.74,15569.78,21469.84,23235.89,24295.51,24648.72,24931.29,6555.70
HTTP Waiting (TTFB) (ms),177.32,133.39,216.05,531.97,134.37,138.30,143.22,157.96,182.53,199.29,209.35,212.70,215.38,33.95
Input Sequence Length (tokens),104.33,12.00,283.00,313.00,12.12,12.60,13.20,15.00,18.00,150.50,230.00,256.50,277.70,126.36
Inter Chunk Latency (ms),36.08,4.23,108.28,55602.96,29.88,30.89,34.53,35.83,36.35,36.93,37.55,38.08,39.46,2.95
Inter Token Latency (ms),36.14,35.13,36.76,108.42,35.16,35.27,35.41,35.83,36.53,36.65,36.72,36.74,36.76,0.72
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),514.67,262.00,676.00,1544.00,268.88,296.40,330.80,434.00,606.00,641.00,662.00,669.00,674.60,180.93
Output Token Throughput Per User (tokens/sec/user),27.68,27.20,28.47,83.04,27.20,27.22,27.24,27.29,27.38,27.92,28.25,28.36,28.44,0.56
Prefill Throughput Per User (tokens/sec/user),497.92,88.88,1307.37,1493.75,89.06,89.74,90.61,93.19,97.50,702.44,1065.40,1186.38,1283.17,572.38
Reasoning Token Count (tokens),514.67,262.00,676.00,1544.00,268.88,296.40,330.80,434.00,606.00,641.00,662.00,669.00,674.60,180.93
Request Latency (ms),18713.01,9668.59,25000.47,56139.04,9904.62,10848.73,12028.87,15569.29,21469.98,23235.23,24294.37,24647.42,24929.86,6555.77
Time to First Token (ms),178.70,135.01,216.46,536.09,136.00,139.97,144.93,159.81,184.62,200.54,210.09,213.28,215.83,33.52
Time to Second Token (ms),42.37,37.82,49.78,127.11,37.86,37.99,38.16,38.66,39.50,44.64,47.73,48.75,49.58,5.29
Tokens In Flight (tokens),722.52,0.00,1390.00,,,,,,758.00,,1220.00,1304.00,1372.00,356.31

Metric,Value
Benchmark Duration (sec),31.14
Input Token Throughput (tokens/sec),10.05
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.57
Request Count,3.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),313.00
Total Output Sequence Length (tokens),1544.00
Total Reasoning Tokens (tokens),1544.00
Total Token Throughput (tokens/sec),59.62
