Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68.71,0.00,180.48,,,,,,66.90,,80.37,81.67,84.60,7.62
Active Decode Throughput Per User (tokens/sec/user),68.71,0.00,180.48,,,,,,66.90,,80.37,81.67,84.60,7.62
Active Prefill Throughput (tokens/sec),2169.44,183.93,3527.15,,,,,,3527.15,,3527.15,3527.15,3527.15,1625.50
Active Prefill Throughput Per User (tokens/sec/user),2169.44,183.93,3527.15,,,,,,3527.15,,3527.15,3527.15,3527.15,1625.50
Active Total Throughput (tokens/sec),101.50,68.49,3527.15,,,,,,68.62,,68.87,68.87,265.43,330.24
Credit-to-Start Latency (ms),1.55,1.05,2.29,4.64,1.06,1.08,1.10,1.17,1.29,1.79,2.09,2.19,2.27,0.54
Decode Duration (ms),7082.93,4277.72,9801.37,21248.78,4335.56,4566.92,4856.12,5723.70,7169.68,8485.53,9275.04,9538.20,9748.74,2255.85
E2E Output Token Throughput (tokens/sec/user),67.42,65.68,68.48,202.27,65.73,65.92,66.17,66.90,68.12,68.30,68.40,68.44,68.47,1.24
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.13
Effective Decode Throughput (tokens/sec),67.61,0.00,180.48,,,,,,66.68,,80.30,81.64,84.60,11.47
Effective Decode Throughput Per User (tokens/sec/user),67.61,0.00,180.48,,,,,,66.68,,80.30,81.64,84.60,11.47
Effective Latency (CO-aware) (ms),7196.79,4478.48,9873.34,21590.37,4533.68,4754.49,5030.49,5858.51,7238.55,8555.95,9346.38,9609.86,9820.65,2202.64
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.12
Effective Prefill Throughput (tokens/sec),33.85,0.00,3527.15,,,,,,0.00,,0.00,0.00,265.43,336.92
Effective Prefill Throughput Per User (tokens/sec/user),33.85,0.00,3527.15,,,,,,0.00,,0.00,0.00,265.43,336.92
Effective Total Throughput (tokens/sec),101.46,0.00,3527.15,,,,,,68.62,,68.87,68.87,265.43,330.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.50,0.00,1.51,1.51,0.00,0.00,0.00,0.00,0.00,0.75,1.21,1.36,1.48,0.71
HTTP Connection Overhead (ms),0.69,0.00,2.08,2.08,0.00,0.00,0.00,0.00,0.00,1.04,1.67,1.88,2.04,0.98
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),125.27,75.70,173.49,375.82,76.71,80.79,85.88,101.16,126.63,150.06,164.12,168.80,172.55,39.94
HTTP Data Sent (KB),1.18,0.21,3.11,3.55,0.21,0.21,0.21,0.22,0.23,1.67,2.53,2.82,3.05,1.36
HTTP DNS Lookup (ms),0.19,0.00,0.57,0.57,0.00,0.00,0.00,0.00,0.00,0.29,0.46,0.52,0.56,0.27
HTTP Duration (excl. conn) (ms),7195.13,4476.13,9871.82,21585.38,4531.35,4752.26,5028.39,5856.78,7237.44,8554.63,9344.94,9608.38,9819.13,2202.98
HTTP Receiving (ms),7082.96,4277.73,9801.47,21248.89,4335.57,4566.93,4856.12,5723.71,7169.69,8485.58,9275.11,9538.29,9748.83,2255.89
HTTP Sending (ms),0.79,0.12,2.11,2.37,0.12,0.12,0.12,0.13,0.14,1.12,1.71,1.91,2.07,0.93
HTTP Total Time (ms),7195.82,4476.13,9873.90,21587.47,4531.35,4752.26,5028.39,5856.78,7237.44,8555.67,9346.61,9610.25,9821.17,2203.83
HTTP Waiting (TTFB) (ms),111.38,67.64,198.25,334.13,67.65,67.70,67.76,67.94,68.24,133.25,172.25,185.25,195.65,61.43
Input Sequence Length (tokens),243.67,13.00,700.00,731.00,13.10,13.50,14.00,15.50,18.00,359.00,563.60,631.80,686.36,322.68
Inter Chunk Latency (ms),14.55,9.07,19.80,21248.78,11.71,12.19,12.38,13.21,14.69,15.77,16.54,16.90,17.99,1.59
Inter Token Latency (ms),14.56,14.52,14.60,43.69,14.52,14.53,14.53,14.55,14.57,14.59,14.59,14.60,14.60,0.03
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Throughput Per User (tokens/sec/user),68.66,68.49,68.87,205.98,68.50,68.51,68.52,68.56,68.62,68.75,68.82,68.84,68.86,0.16
Prefill Throughput Per User (tokens/sec/user),1325.50,183.93,3527.15,3976.51,185.56,192.08,200.23,224.68,265.43,1896.29,2874.81,3200.98,3461.91,1557.15
Reasoning Token Count (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Request Latency (ms),7195.25,4476.19,9872.05,21585.74,4531.41,4752.32,5028.45,5856.84,7237.50,8554.77,9345.14,9608.60,9819.36,2203.06
Time to First Token (ms),112.32,67.81,198.46,336.95,67.87,68.10,68.39,69.25,70.68,134.57,172.90,185.68,195.90,60.92
Time to Second Token (ms),15.71,13.81,16.73,47.12,13.87,14.09,14.37,15.20,16.58,16.65,16.70,16.71,16.72,1.34
Tokens In Flight (tokens),421.76,0.00,994.00,,,,,,383.00,,845.00,919.00,979.00,271.07

Metric,Value
Benchmark Duration (sec),21.59
Input Token Throughput (tokens/sec),33.85
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),67.75
Request Count,3.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),731.00
Total Output Sequence Length (tokens),1463.00
Total Reasoning Tokens (tokens),1463.00
Total Token Throughput (tokens/sec),101.60
