Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.19,0.00,80.50,,,,,,42.83,,46.34,46.94,48.00,7.60
Active Decode Throughput Per User (tokens/sec/user),21.11,0.00,49.35,,,,,,21.50,,23.19,23.49,24.03,2.52
Active Prefill Throughput (tokens/sec),1128.33,38.12,3020.22,,,,,,1118.42,,2460.06,2738.45,3020.22,856.06
Active Prefill Throughput Per User (tokens/sec/user),1127.40,38.12,3020.22,,,,,,1118.42,,2460.06,2738.45,3020.22,857.18
Active Total Throughput (tokens/sec),114.97,19.49,3041.44,,,,,,42.67,,45.33,139.63,1893.90,350.50
Credit-to-Start Latency (ms),0.88,0.39,2.42,43.92,0.45,0.55,0.56,0.70,0.83,0.94,1.27,1.32,1.91,0.31
Decode Duration (ms),6071.09,1402.97,11965.99,303554.32,1854.83,3166.23,3966.00,4576.06,6039.32,7191.42,8126.14,8627.21,11457.93,1972.18
E2E Output Token Throughput (tokens/sec/user),20.66,17.99,22.41,1033.22,18.54,19.16,19.50,19.83,20.25,21.78,22.09,22.21,22.38,1.11
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.06
Effective Decode Concurrency,1.93,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.26
Effective Decode Throughput (tokens/sec),41.15,0.00,80.50,,,,,,42.83,,46.34,46.94,48.00,7.71
Effective Decode Throughput Per User (tokens/sec/user),21.09,0.00,49.35,,,,,,21.50,,23.19,23.49,24.03,2.61
Effective Latency (CO-aware) (ms),6280.88,1613.50,12158.32,314044.22,2040.32,3334.52,4139.24,4782.23,6224.92,7391.15,8283.20,8845.49,11661.72,1970.14
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),73.81,0.00,3020.22,,,,,,0.00,,0.00,120.55,1873.84,354.66
Effective Prefill Throughput Per User (tokens/sec/user),73.75,0.00,3020.22,,,,,,0.00,,0.00,117.15,1873.84,354.65
Effective Total Throughput (tokens/sec),114.96,0.00,3041.44,,,,,,42.67,,45.33,139.63,1893.90,350.49
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,130.40,29.00,249.00,6520.00,38.80,67.40,83.20,104.00,125.50,157.25,178.80,195.10,244.59,42.84
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.08
HTTP Connection Overhead (ms),0.01,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.08
HTTP Connection Reused (ratio),0.98,0.00,1.00,49.00,0.49,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),33.52,7.73,63.54,1676.15,10.22,17.51,21.48,26.81,32.28,40.37,45.89,50.01,62.50,10.89
HTTP Data Sent (KB),1.28,0.17,4.96,63.98,0.17,0.17,0.18,0.22,0.98,1.67,3.04,3.87,4.65,1.20
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6279.92,1612.23,12157.47,313996.00,2039.24,3333.36,4138.52,4781.53,6223.85,7390.20,8282.04,8844.80,11660.98,1970.18
HTTP Receiving (ms),6071.09,1402.99,11965.99,303554.55,1854.84,3166.24,3966.00,4576.06,6039.32,7191.42,8126.12,8627.22,11457.93,1972.18
HTTP Sending (ms),0.17,0.10,0.85,8.68,0.11,0.12,0.12,0.13,0.16,0.18,0.20,0.22,0.55,0.10
HTTP Total Time (ms),6279.93,1612.81,12157.47,313996.58,2039.54,3333.36,4138.52,4781.53,6223.85,7390.20,8282.04,8844.80,11660.98,1970.15
HTTP Waiting (TTFB) (ms),208.66,142.94,350.80,10432.76,143.88,147.73,152.63,167.43,191.40,235.08,304.92,320.63,342.19,54.85
Input Sequence Length (tokens),232.16,6.00,966.00,11608.00,6.49,7.00,9.00,14.50,176.50,311.75,567.50,783.75,901.32,248.37
Inter Chunk Latency (ms),46.92,38.26,196.21,303554.32,41.56,42.50,43.00,44.22,45.95,48.90,50.51,51.37,61.62,6.19
Inter Token Latency (ms),47.10,43.82,51.30,2355.21,43.89,44.07,44.21,44.54,48.22,48.95,49.78,50.26,50.87,2.30
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),130.42,29.00,249.00,6521.00,38.80,67.40,83.20,104.00,125.50,157.25,178.80,195.10,245.08,42.90
Output Token Count (tokens),130.42,29.00,249.00,6521.00,38.80,67.40,83.20,104.00,125.50,157.25,178.80,195.10,245.08,42.90
