Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),26.78,0.00,62.88,,,,,,26.61,,29.48,30.89,31.77,2.10
Active Decode Throughput Per User (tokens/sec/user),26.78,0.00,62.88,,,,,,26.61,,29.48,30.89,31.77,2.10
Active Prefill Throughput (tokens/sec),468.81,106.83,989.79,,,,,,113.71,,989.79,989.79,989.79,432.60
Active Prefill Throughput Per User (tokens/sec/user),468.81,106.83,989.79,,,,,,113.71,,989.79,989.79,989.79,432.60
Active Total Throughput (tokens/sec),41.78,26.22,989.79,,,,,,26.45,,28.62,28.62,989.79,112.98
Credit-to-Start Latency (ms),1.44,0.99,1.89,4.31,1.00,1.03,1.08,1.21,1.42,1.66,1.80,1.85,1.88,0.37
Decode Duration (ms),4531.49,2550.55,6352.24,13594.48,2593.37,2764.66,2978.78,3621.12,4691.69,5521.96,6020.13,6186.18,6319.03,1556.16
E2E Output Token Throughput (tokens/sec/user),26.20,25.51,26.95,78.60,25.53,25.58,25.64,25.82,26.13,26.54,26.79,26.87,26.94,0.59
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.03
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.18
Effective Decode Throughput (tokens/sec),25.85,0.00,62.88,,,,,,26.58,,29.25,30.86,31.77,5.31
Effective Decode Throughput Per User (tokens/sec/user),25.85,0.00,62.88,,,,,,26.58,,29.25,30.86,31.77,5.31
Effective Latency (CO-aware) (ms),4692.20,2746.53,6468.46,14076.59,2788.83,2958.04,3169.54,3804.07,4861.61,5665.03,6147.09,6307.77,6436.32,1524.19
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.18
Effective Prefill Throughput (tokens/sec),15.91,0.00,989.79,,,,,,0.00,,0.00,0.00,989.79,116.42
Effective Prefill Throughput Per User (tokens/sec/user),15.91,0.00,989.79,,,,,,0.00,,0.00,0.00,989.79,116.42
Effective Total Throughput (tokens/sec),41.75,0.00,989.79,,,,,,26.45,,28.62,28.62,989.79,112.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.52,0.00,1.55,1.55,0.00,0.00,0.00,0.00,0.00,0.78,1.24,1.40,1.52,0.73
HTTP Connection Overhead (ms),0.71,0.00,2.13,2.13,0.00,0.00,0.00,0.00,0.00,1.07,1.71,1.92,2.09,1.01
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.24,19.01,43.05,93.71,19.27,20.28,21.54,25.33,31.64,37.35,40.77,41.91,42.83,9.82
HTTP Data Sent (KB),0.50,0.20,1.08,1.50,0.20,0.20,0.21,0.21,0.23,0.65,0.91,0.99,1.06,0.41
HTTP DNS Lookup (ms),0.19,0.00,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.29,0.46,0.52,0.57,0.27
HTTP Duration (excl. conn) (ms),4690.60,2745.43,6466.33,14071.81,2787.73,2956.89,3168.35,3802.74,4860.04,5663.19,6145.08,6305.71,6434.21,1523.77
HTTP Receiving (ms),4531.50,2550.55,6352.25,13594.50,2593.37,2764.66,2978.78,3621.12,4691.69,5521.97,6020.14,6186.20,6319.04,1556.17
HTTP Sending (ms),0.90,0.25,2.19,2.70,0.25,0.25,0.25,0.26,0.26,1.23,1.80,2.00,2.15,0.91
HTTP Total Time (ms),4691.31,2745.43,6468.47,14073.94,2787.73,2956.89,3168.35,3802.74,4860.04,5664.26,6146.78,6307.63,6436.30,1524.60
HTTP Waiting (TTFB) (ms),158.20,111.89,194.64,474.61,113.02,117.51,123.13,139.99,168.08,181.36,189.33,191.98,194.10,34.49
Input Sequence Length (tokens),74.67,13.00,193.00,224.00,13.10,13.50,14.00,15.50,18.00,105.50,158.00,175.50,189.50,83.70
Inter Chunk Latency (ms),37.35,30.88,80.49,13594.48,31.42,32.25,33.14,36.98,37.55,38.11,39.00,39.66,41.05,3.43
Inter Token Latency (ms),36.96,34.94,38.14,110.89,35.00,35.23,35.51,36.37,37.81,37.98,38.08,38.11,38.14,1.44
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),27.10,26.22,28.62,81.29,26.22,26.24,26.26,26.33,26.45,27.53,28.19,28.40,28.58,1.08
Prefill Throughput Per User (tokens/sec/user),403.44,106.83,989.79,1210.33,106.97,107.52,108.21,110.27,113.71,551.75,814.58,902.19,972.27,414.62
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),4690.76,2745.54,6466.56,14072.29,2787.83,2957.00,3168.47,3802.86,4860.18,5663.37,6145.29,6305.93,6434.44,1523.82
Time to First Token (ms),159.27,114.33,194.99,477.81,115.41,119.74,125.16,141.41,168.49,181.74,189.69,192.34,194.46,33.57
Time to Second Token (ms),37.78,35.09,39.58,113.35,35.16,35.45,35.81,36.88,38.68,39.13,39.40,39.49,39.56,1.94
Tokens In Flight (tokens),115.60,0.00,267.00,,,,,,105.00,,228.00,249.00,264.00,69.78

Metric,Value
Benchmark Duration (sec),14.08
Input Token Throughput (tokens/sec),15.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),26.06
Request Count,3.00
Request Throughput (requests/sec),0.21
Total Input Sequence Length (tokens),224.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),41.97
