Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68.07,0.00,189.70,,,,,,66.43,,79.49,81.08,84.33,7.97
Active Decode Throughput Per User (tokens/sec/user),68.07,0.00,189.70,,,,,,66.43,,79.49,81.08,84.33,7.97
Active Prefill Throughput (tokens/sec),5446.19,97.80,14576.35,,,,,,4891.59,,11587.51,13192.83,14576.35,3461.32
Active Prefill Throughput Per User (tokens/sec/user),5446.19,97.80,14576.35,,,,,,4891.59,,11587.51,13192.83,14576.35,3461.32
Active Total Throughput (tokens/sec),209.83,66.11,14576.35,,,,,,68.18,,68.63,68.75,5122.24,1028.66
Credit-to-Start Latency (ms),1.48,0.45,3.23,73.78,0.47,0.57,0.67,0.99,1.34,1.92,2.36,2.49,3.01,0.65
Decode Duration (ms),7621.59,1703.95,14517.15,381079.55,2255.22,3763.99,4385.95,6091.44,7592.67,9289.03,10034.64,11436.81,13215.59,2434.43
E2E Output Token Throughput (tokens/sec/user),66.06,52.89,68.49,3303.11,55.40,63.76,64.45,65.22,66.49,67.59,68.14,68.20,68.38,2.57
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.16
Effective Decode Throughput (tokens/sec),66.24,0.00,189.70,,,,,,66.14,,79.42,81.02,84.24,13.52
Effective Decode Throughput Per User (tokens/sec/user),66.24,0.00,189.70,,,,,,66.14,,79.42,81.02,84.24,13.52
Effective Latency (CO-aware) (ms),7829.41,2156.88,14580.84,391470.45,2566.64,4055.56,4467.56,6390.60,7873.72,9383.85,10334.43,11673.81,13344.07,2420.16
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),143.49,0.00,14576.35,,,,,,0.00,,0.00,0.00,5122.24,1037.58
Effective Prefill Throughput Per User (tokens/sec/user),143.49,0.00,14576.35,,,,,,0.00,,0.00,0.00,5122.24,1037.58
Effective Total Throughput (tokens/sec),209.74,0.00,14576.35,,,,,,68.18,,68.63,68.75,5122.24,1028.44
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,519.44,114.00,995.00,25972.00,153.69,253.20,301.10,416.25,510.50,632.25,687.70,778.85,902.88,165.71
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),133.41,29.59,255.23,6670.47,39.79,65.27,77.56,106.98,131.18,162.10,176.30,199.69,231.71,42.41
HTTP Data Sent (KB),5.00,0.15,21.25,250.11,0.15,0.16,0.16,0.19,3.28,7.92,11.77,14.72,19.70,5.10
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),7827.87,2155.53,14579.47,391393.55,2565.55,4053.11,4466.11,6388.44,7871.62,9381.79,10333.02,11672.29,13343.02,2420.21
HTTP Receiving (ms),7621.61,1703.97,14517.16,381080.40,2255.25,3764.00,4385.96,6091.45,7592.68,9289.05,10034.66,11436.82,13215.60,2434.43
HTTP Sending (ms),0.12,0.09,0.17,6.22,0.09,0.09,0.09,0.10,0.14,0.15,0.15,0.16,0.17,0.03
HTTP Total Time (ms),7827.87,2155.53,14579.47,391393.55,2565.55,4053.11,4466.11,6388.44,7871.62,9381.79,10333.02,11672.29,13343.02,2420.21
HTTP Waiting (TTFB) (ms),206.14,61.14,533.92,10306.93,61.32,62.91,65.10,69.55,186.40,289.63,370.10,442.97,497.02,125.66
Input Sequence Length (tokens),1123.78,6.00,4757.00,56189.00,6.49,8.45,9.90,15.25,753.50,1834.00,2620.60,3261.95,4404.20,1155.92
Inter Chunk Latency (ms),14.70,7.37,171.26,381079.55,11.79,12.27,12.51,13.20,14.81,15.96,16.72,17.18,18.41,1.97
Inter Token Latency (ms),14.70,14.51,15.13,734.93,14.53,14.57,14.58,14.61,14.67,14.74,14.90,15.01,15.10,0.14
OSL Mismatch Diff % (%),-0.02,-0.32,0.00,-0.84,-0.29,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
Output Sequence Length (tokens),519.78,114.00,994.00,25989.00,153.69,253.20,301.10,416.25,510.50,631.75,687.70,778.85,902.37,165.92
Output Token Count (tokens),28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,0.00
Output Token Throughput Per User (tokens/sec/user),68.04,66.11,68.91,3401.97,66.21,66.64,67.12,67.85,68.18,68.46,68.60,68.64,68.83,0.62
Prefill Throughput Per User (tokens/sec/user),4143.53,97.80,14576.33,207176.56,103.50,127.85,146.66,220.90,3983.65,5083.29,11074.22,13179.56,14355.27,3891.07
Reasoning Token Count (tokens),519.22,114.00,994.00,25961.00,153.69,253.20,301.10,416.25,510.50,631.75,687.70,778.85,902.37,165.64
Request Latency (ms),7827.93,2155.58,14579.53,391396.67,2565.60,4053.18,4466.16,6388.51,7871.70,9381.85,10333.09,11672.35,13343.07,2420.21
Time to First Output Token (ms),8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,8628.04,0.00
