Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),76.61,0.00,905.55,,,,,,79.60,,97.71,100.47,104.01,22.69
Active Decode Throughput Per User (tokens/sec/user),20.22,0.00,226.39,,,,,,20.37,,24.78,25.40,27.07,4.98
Active Prefill Throughput (tokens/sec),961.22,43.84,2396.73,,,,,,1021.21,,1735.02,2226.95,2396.73,605.45
Active Prefill Throughput Per User (tokens/sec/user),933.49,43.84,2396.73,,,,,,973.44,,1735.02,2226.95,2396.73,601.17
Active Total Throughput (tokens/sec),205.05,22.09,2454.80,,,,,,81.29,,694.67,1230.99,1807.86,389.48
Credit-to-Start Latency (ms),1.11,0.42,2.91,55.66,0.50,0.67,0.70,0.88,0.99,1.24,1.53,1.72,2.82,0.45
Decode Duration (ms),6432.33,2994.36,12196.49,321616.61,3267.12,3917.66,4231.40,5453.77,6196.42,7506.25,8142.24,9106.56,11542.99,1732.05
E2E Output Token Throughput (tokens/sec/user),19.72,18.33,21.64,985.79,18.38,18.61,18.93,19.29,19.66,20.11,20.57,20.86,21.36,0.68
Effective Concurrency,3.90,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.49
Effective Decode Concurrency,3.75,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.60
Effective Decode Throughput (tokens/sec),76.47,0.00,905.55,,,,,,79.51,,97.70,100.47,104.01,22.91
Effective Decode Throughput Per User (tokens/sec/user),20.18,0.00,226.39,,,,,,20.36,,24.77,25.40,27.07,5.06
Effective Latency (CO-aware) (ms),6682.73,3305.07,12553.44,334136.56,3575.09,4157.58,4498.72,5695.04,6410.95,7707.25,8308.71,9370.66,11860.61,1736.28
Effective Prefill Concurrency,0.15,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.40
Effective Prefill Throughput (tokens/sec),128.58,0.00,2396.73,,,,,,0.00,,633.30,1171.95,1749.59,395.09
Effective Prefill Throughput Per User (tokens/sec/user),124.87,0.00,2396.73,,,,,,0.00,,633.30,1135.30,1749.59,386.42
Effective Total Throughput (tokens/sec),205.04,0.00,2454.80,,,,,,81.29,,694.67,1230.99,1807.86,389.47
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,132.12,62.00,249.00,6606.00,67.88,79.60,89.50,107.25,129.50,154.25,168.10,182.40,245.08,36.16
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,1.54,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.22
HTTP Connection Overhead (ms),0.04,0.00,2.14,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.30
HTTP Connection Reused (ratio),0.98,0.00,1.00,49.00,0.49,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),33.43,15.90,62.68,1671.54,17.36,20.28,22.76,27.21,32.80,39.02,42.45,46.01,61.62,9.04
HTTP Data Sent (KB),1.14,0.15,3.88,57.17,0.15,0.15,0.16,0.20,0.88,1.64,2.37,3.23,3.81,0.96
HTTP DNS Lookup (ms),0.01,0.00,0.60,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.08
HTTP Duration (excl. conn) (ms),6681.52,3304.01,12552.49,334075.76,3574.18,4156.51,4497.48,5694.09,6409.87,7705.75,8306.95,9369.53,11859.53,1736.30
HTTP Receiving (ms),6432.34,2994.35,12196.48,321616.91,3267.13,3917.67,4231.42,5453.78,6196.42,7506.24,8142.23,9106.58,11542.99,1732.05
HTTP Sending (ms),0.25,0.11,2.13,12.53,0.11,0.12,0.14,0.16,0.21,0.26,0.29,0.33,1.28,0.28
HTTP Total Time (ms),6681.56,3304.01,12552.49,334077.90,3574.18,4156.51,4497.48,5694.09,6409.87,7705.75,8306.95,9369.53,11859.53,1736.25
HTTP Waiting (TTFB) (ms),248.93,146.09,389.55,12446.32,146.62,148.12,158.65,210.38,246.84,279.34,338.35,361.94,387.32,63.77
Input Sequence Length (tokens),220.48,7.00,793.00,11024.00,7.00,8.00,9.00,15.25,169.50,345.25,464.10,658.15,770.46,201.91
Inter Chunk Latency (ms),49.06,4.35,220.22,321616.61,36.97,39.33,40.13,42.53,47.37,51.45,53.55,55.45,127.08,14.77
Inter Token Latency (ms),49.14,44.84,52.50,2457.05,44.96,45.88,47.63,48.43,49.20,50.07,50.84,51.26,52.16,1.57
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),132.12,62.00,249.00,6606.00,67.88,79.60,89.50,107.25,129.50,154.25,168.10,182.40,245.08,36.16
Output Token Count (tokens),132.12,62.00,249.00,6606.00,67.88,79.60,89.50,107.25,129.50,154.25,168.10,182.40,245.08,36.16
Output Token Throughput Per User (tokens/sec/user),20.37,19.05,22.30,1018.54,19.17,19.51,19.67,19.97,20.33,20.65,21.00,21.80,22.24,0.67
Prefill Throughput Per User (tokens/sec/user),765.20,43.84,2396.73,38260.04,44.40,48.53,53.52,88.73,674.61,1162.96,1442.77,1743.04,2313.54,604.03
Request Latency (ms),6681.62,3304.10,12552.59,334080.90,3574.26,4156.60,4497.60,5694.16,6409.95,7705.94,8307.02,9369.63,11859.61,1736.30
Time to First Output Token (ms),249.29,146.48,389.81,12464.29,146.98,148.43,158.90,210.70,247.06,279.62,338.70,362.27,387.65,63.75
Time to First Token (ms),249.29,146.48,389.81,12464.29,146.98,148.43,158.90,210.70,247.06,279.62,338.70,362.27,387.65,63.75
Time to Second Token (ms),48.90,36.63,126.06,2444.92,37.73,39.43,40.31,42.38,46.15,51.94,55.42,60.53,96.64,12.68
Tokens In Flight (tokens),1167.57,0.00,2421.00,,,,,,1130.00,,1971.00,2222.00,2362.00,559.19

Metric,Value
Benchmark Duration (sec),85.73
Input Token Throughput (tokens/sec),128.58
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),77.05
Request Count,50.00
Request Throughput (requests/sec),0.58
Total Input Sequence Length (tokens),11024.00
Total Output Sequence Length (tokens),6606.00
Total Output Tokens (tokens),6606.00
Total Token Throughput (tokens/sec),205.63
