Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.83,0.00,17097.28,,,,,,80.25,,86.89,87.74,89.73,79.43
Active Decode Throughput Per User (tokens/sec/user),28.36,0.00,5699.09,,,,,,28.33,,29.97,30.55,31.36,26.80
Active Prefill Throughput (tokens/sec),205.21,57.88,228.05,,,,,,228.05,,228.05,228.05,228.05,37.97
Active Prefill Throughput Per User (tokens/sec/user),74.70,57.88,84.24,,,,,,76.02,,76.02,76.02,76.02,2.19
Active Total Throughput (tokens/sec),76.58,28.44,228.05,,,,,,84.18,,84.18,84.18,228.05,30.71
Credit-to-Start Latency (ms),1.46,1.41,1.49,4.38,1.41,1.41,1.42,1.44,1.48,1.49,1.49,1.49,1.49,0.04
Decode Duration (ms),5076.67,3925.88,5908.14,15230.02,3955.29,4072.90,4219.91,4660.94,5396.00,5652.07,5805.71,5856.92,5897.89,840.16
E2E Output Token Throughput (tokens/sec/user),27.30,26.73,27.71,81.90,26.74,26.80,26.87,27.09,27.46,27.59,27.66,27.69,27.71,0.42
Effective Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.50,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.77
Effective Decode Throughput (tokens/sec),70.15,0.00,17097.28,,,,,,80.19,,86.89,87.74,89.73,79.25
Effective Decode Throughput Per User (tokens/sec/user),27.70,0.00,5699.09,,,,,,28.32,,29.97,30.55,31.36,26.83
Effective Latency (CO-aware) (ms),5251.34,4117.31,6099.66,15754.03,4145.71,4259.29,4401.26,4827.18,5537.05,5818.36,5987.14,6043.40,6088.40,834.12
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.48
Effective Prefill Throughput (tokens/sec),6.39,0.00,228.05,,,,,,0.00,,0.00,0.00,228.05,36.27
Effective Prefill Throughput Per User (tokens/sec/user),2.33,0.00,84.24,,,,,,0.00,,0.00,0.00,76.02,12.98
Effective Total Throughput (tokens/sec),76.54,0.00,228.05,,,,,,84.18,,84.18,84.18,228.05,30.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.11,0.85,1.30,3.33,0.85,0.88,0.91,1.01,1.18,1.24,1.28,1.29,1.30,0.19
HTTP Connection Overhead (ms),1.67,1.26,2.14,5.01,1.27,1.30,1.33,1.44,1.61,1.88,2.04,2.09,2.13,0.36
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.32,27.91,42.64,108.96,28.12,28.96,30.01,33.16,38.42,40.53,41.79,42.21,42.55,6.19
HTTP Data Sent (KB),0.23,0.21,0.25,0.68,0.21,0.21,0.21,0.22,0.22,0.24,0.25,0.25,0.25,0.02
HTTP DNS Lookup (ms),0.56,0.42,0.84,1.68,0.42,0.42,0.42,0.42,0.43,0.63,0.76,0.80,0.83,0.20
HTTP Duration (excl. conn) (ms),5249.65,4115.55,6097.96,15748.96,4143.95,4257.54,4399.53,4825.50,5535.44,5816.70,5985.46,6041.71,6086.71,834.16
HTTP Receiving (ms),5076.74,3925.92,5908.19,15230.21,3955.33,4072.94,4219.96,4661.01,5396.09,5652.14,5805.77,5856.98,5897.95,840.17
HTTP Sending (ms),1.54,1.23,1.71,4.63,1.24,1.28,1.32,1.46,1.69,1.70,1.71,1.71,1.71,0.22
HTTP Total Time (ms),5251.33,4117.16,6100.10,15753.98,4145.55,4259.12,4401.07,4826.94,5536.71,5818.41,5987.43,6043.77,6088.84,834.30
HTTP Waiting (TTFB) (ms),171.37,138.13,188.08,514.12,139.12,143.11,148.09,163.02,187.92,188.00,188.05,188.06,188.07,23.51
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),35.58,0.13,72.84,15230.02,31.46,32.86,33.62,34.45,35.34,36.63,37.80,38.78,42.41,4.96
Inter Token Latency (ms),35.64,35.17,36.02,106.92,35.18,35.22,35.28,35.45,35.74,35.88,35.96,35.99,36.01,0.35
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),28.06,27.76,28.44,84.18,27.77,27.79,27.81,27.87,27.98,28.21,28.35,28.39,28.43,0.28
Prefill Throughput Per User (tokens/sec/user),76.02,57.88,85.93,228.05,58.41,60.52,63.15,71.06,84.24,85.08,85.59,85.76,85.89,12.84
Request Latency (ms),5249.88,4115.82,6098.17,15749.65,4144.22,4257.81,4399.79,4825.74,5535.65,5816.91,5985.67,6041.92,6086.92,834.14
Time to First Output Token (ms),173.21,139.65,190.04,519.63,140.66,144.68,149.71,164.80,189.94,189.99,190.02,190.03,190.04,23.73
Time to First Token (ms),173.21,139.65,190.04,519.63,140.66,144.68,149.71,164.80,189.94,189.99,190.02,190.03,190.04,23.73
Time to Second Token (ms),39.97,34.82,50.25,119.90,34.82,34.83,34.83,34.83,34.83,42.54,47.17,48.71,49.94,7.27
Tokens In Flight (tokens),216.15,0.00,370.00,,,,,,235.00,,322.00,343.00,364.00,90.14

Metric,Value
Benchmark Duration (sec),6.10
Input Token Throughput (tokens/sec),6.39
OSL Mismatch Count,0.00
